instance_name,instance_type,instance_size,seed,n_locations,n_parts,n_routes,n_transports,density,capacity_tightness,weight,exposure_n,threads,solver_config,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s2_dispatch_cost,cost_saving,r_heaviest_single_0.2,r_heaviest_single_0.4,r_heaviest_single_0.6,r_heaviest_single_0.8,r_heaviest_global_0.2,r_heaviest_global_0.4,r_heaviest_global_0.6,r_heaviest_global_0.8,s2_optimal,s2_time,s2_trajectory,first_s1_time,first_s1_cost,first_r_tr,first_s2_time,first_s2_cost,first_r_1,first_k_1,first_mono_count,first_concentrated_count,first_s1_dispatch_cost,first_s2_dispatch_cost,first_r_heaviest_single_0.2,first_r_heaviest_single_0.4,first_r_heaviest_single_0.6,first_r_heaviest_single_0.8,first_r_heaviest_global_0.2,first_r_heaviest_global_0.4,first_r_heaviest_global_0.6,first_r_heaviest_global_0.8,status
layered_industrylite_seed2,layered,industrylite,2,20,10,524,4,0.345,9.956,0,3,1,handy,baseline,0,0,45206,0,False,60.151,"[{""cost"": 112422, ""time"": 0.566}, {""cost"": 112114, ""time"": 0.577}, {""cost"": 111764, ""time"": 0.587}, {""cost"": 111036, ""time"": 0.598}, {""cost"": 110805, ""time"": 0.609}, {""cost"": 110686, ""time"": 0.62}, {""cost"": 110455, ""time"": 0.631}, {""cost"": 110147, ""time"": 0.642}, {""cost"": 110112, ""time"": 0.653}, {""cost"": 109881, ""time"": 0.663}, {""cost"": 109804, ""time"": 0.674}, {""cost"": 109650, ""time"": 0.685}, {""cost"": 109608, ""time"": 0.696}, {""cost"": 109531, ""time"": 0.707}, {""cost"": 109377, ""time"": 0.718}, {""cost"": 109300, ""time"": 0.73}, {""cost"": 105261, ""time"": 0.741}, {""cost"": 103875, ""time"": 0.752}, {""cost"": 103798, ""time"": 0.763}, {""cost"": 103721, ""time"": 0.774}, {""cost"": 103105, ""time"": 0.786}, {""cost"": 103028, ""time"": 0.797}, {""cost"": 102797, ""time"": 0.808}, {""cost"": 102720, ""time"": 0.819}, {""cost"": 102678, ""time"": 0.831}, {""cost"": 102447, ""time"": 0.842}, {""cost"": 102370, ""time"": 0.853}, {""cost"": 101565, ""time"": 0.865}, {""cost"": 101257, ""time"": 0.876}, {""cost"": 100949, ""time"": 0.887}, {""cost"": 100179, ""time"": 0.899}, {""cost"": 100102, ""time"": 0.91}, {""cost"": 100025, ""time"": 0.921}, {""cost"": 99948, ""time"": 0.932}, {""cost"": 99717, ""time"": 0.944}, {""cost"": 99640, ""time"": 0.955}, {""cost"": 99409, ""time"": 0.966}, {""cost"": 99332, ""time"": 0.977}, {""cost"": 99290, ""time"": 0.989}, {""cost"": 99213, ""time"": 1.0}, {""cost"": 99059, ""time"": 1.011}, {""cost"": 98982, ""time"": 1.022}, {""cost"": 98870, ""time"": 1.034}, {""cost"": 97946, ""time"": 1.045}, {""cost"": 97484, ""time"": 1.056}, {""cost"": 97330, ""time"": 1.067}, {""cost"": 97099, ""time"": 1.078}, {""cost"": 97022, ""time"": 1.089}, {""cost"": 96868, ""time"": 1.1}, {""cost"": 96791, ""time"": 1.111}, {""cost"": 96714, ""time"": 1.123}, {""cost"": 96483, ""time"": 1.133}, {""cost"": 96406, ""time"": 1.145}, {""cost"": 96252, ""time"": 1.156}, {""cost"": 96175, ""time"": 1.167}, {""cost"": 95559, ""time"": 1.179}, {""cost"": 95482, ""time"": 1.19}, {""cost"": 95251, ""time"": 1.203}, {""cost"": 95174, ""time"": 1.214}, {""cost"": 95132, ""time"": 1.228}, {""cost"": 95055, ""time"": 1.242}, {""cost"": 94901, ""time"": 1.253}, {""cost"": 94824, ""time"": 1.264}, {""cost"": 94635, ""time"": 1.276}, {""cost"": 93249, ""time"": 1.287}, {""cost"": 92787, ""time"": 1.298}, {""cost"": 92710, ""time"": 1.31}, {""cost"": 92556, ""time"": 1.321}, {""cost"": 92479, ""time"": 1.332}, {""cost"": 92094, ""time"": 1.344}, {""cost"": 92017, ""time"": 1.355}, {""cost"": 91863, ""time"": 1.375}, {""cost"": 91786, ""time"": 1.387}, {""cost"": 91401, ""time"": 1.399}, {""cost"": 91324, ""time"": 1.41}, {""cost"": 91093, ""time"": 1.432}, {""cost"": 91016, ""time"": 1.443}, {""cost"": 90974, ""time"": 1.465}, {""cost"": 90743, ""time"": 1.489}, {""cost"": 90666, ""time"": 1.5}, {""cost"": 90631, ""time"": 1.515}, {""cost"": 90554, ""time"": 1.527}, {""cost"": 90477, ""time"": 1.538}, {""cost"": 90323, ""time"": 1.549}, {""cost"": 90169, ""time"": 1.563}, {""cost"": 89861, ""time"": 1.574}, {""cost"": 89630, ""time"": 1.586}, {""cost"": 89476, ""time"": 1.598}, {""cost"": 89399, ""time"": 1.61}, {""cost"": 89245, ""time"": 1.622}, {""cost"": 88937, ""time"": 1.633}, {""cost"": 88783, ""time"": 1.645}, {""cost"": 88706, ""time"": 1.656}, {""cost"": 88552, ""time"": 1.672}, {""cost"": 88475, ""time"": 1.683}, {""cost"": 88090, ""time"": 1.695}, {""cost"": 88013, ""time"": 1.706}, {""cost"": 87705, ""time"": 1.753}, {""cost"": 87628, ""time"": 1.765}, {""cost"": 87397, ""time"": 1.775}, {""cost"": 87243, ""time"": 1.8}, {""cost"": 87166, ""time"": 1.811}, {""cost"": 86935, ""time"": 1.822}, {""cost"": 86704, ""time"": 1.833}, {""cost"": 86508, ""time"": 1.886}, {""cost"": 86431, ""time"": 1.897}, {""cost"": 86354, ""time"": 1.908}, {""cost"": 86277, ""time"": 1.985}, {""cost"": 86123, ""time"": 1.996}, {""cost"": 86046, ""time"": 2.007}, {""cost"": 85857, ""time"": 2.052}, {""cost"": 85626, ""time"": 2.066}, {""cost"": 85549, ""time"": 2.079}, {""cost"": 85472, ""time"": 2.09}, {""cost"": 85395, ""time"": 2.102}, {""cost"": 85164, ""time"": 2.113}, {""cost"": 85087, ""time"": 2.13}, {""cost"": 85010, ""time"": 2.141}, {""cost"": 84933, ""time"": 2.153}, {""cost"": 84702, ""time"": 2.165}, {""cost"": 84548, ""time"": 2.176}, {""cost"": 84471, ""time"": 2.187}, {""cost"": 84394, ""time"": 2.203}, {""cost"": 84317, ""time"": 2.223}, {""cost"": 84163, ""time"": 2.235}, {""cost"": 83778, ""time"": 2.248}, {""cost"": 83701, ""time"": 2.259}, {""cost"": 83680, ""time"": 4.367}, {""cost"": 83432, ""time"": 4.393}, {""cost"": 83394, ""time"": 4.419}, {""cost"": 83386, ""time"": 4.439}, {""cost"": 83324, ""time"": 4.464}, {""cost"": 83278, ""time"": 4.484}, {""cost"": 83231, ""time"": 4.555}, {""cost"": 83223, ""time"": 4.577}, {""cost"": 83208, ""time"": 4.604}, {""cost"": 83201, ""time"": 4.659}, {""cost"": 83131, ""time"": 4.675}, {""cost"": 83084, ""time"": 4.689}, {""cost"": 83069, ""time"": 4.71}, {""cost"": 83052, ""time"": 4.727}, {""cost"": 82912, ""time"": 4.741}, {""cost"": 82842, ""time"": 4.754}, {""cost"": 82534, ""time"": 4.768}, {""cost"": 82320, ""time"": 4.783}, {""cost"": 82226, ""time"": 4.797}, {""cost"": 82218, ""time"": 4.821}, {""cost"": 82123, ""time"": 4.849}, {""cost"": 82053, ""time"": 4.87}, {""cost"": 81983, ""time"": 4.892}, {""cost"": 81921, ""time"": 4.917}, {""cost"": 81910, ""time"": 4.948}, {""cost"": 81886, ""time"": 4.961}, {""cost"": 81816, ""time"": 4.983}, {""cost"": 81784, ""time"": 5.008}, {""cost"": 81767, ""time"": 5.026}, {""cost"": 81760, ""time"": 5.047}, {""cost"": 81752, ""time"": 5.068}, {""cost"": 81690, ""time"": 5.089}, {""cost"": 81628, ""time"": 5.113}, {""cost"": 81626, ""time"": 5.277}, {""cost"": 81556, ""time"": 5.294}, {""cost"": 81493, ""time"": 5.316}, {""cost"": 81486, ""time"": 5.334}, {""cost"": 81416, ""time"": 5.353}, {""cost"": 81339, ""time"": 5.384}, {""cost"": 80905, ""time"": 5.406}, {""cost"": 80891, ""time"": 5.428}, {""cost"": 80821, ""time"": 5.447}, {""cost"": 80751, ""time"": 5.467}, {""cost"": 80681, ""time"": 5.486}, {""cost"": 80541, ""time"": 5.505}, {""cost"": 80471, ""time"": 5.524}, {""cost"": 80424, ""time"": 5.543}, {""cost"": 80417, ""time"": 5.564}, {""cost"": 80347, ""time"": 5.577}, {""cost"": 80302, ""time"": 5.598}, {""cost"": 80240, ""time"": 5.619}, {""cost"": 80193, ""time"": 5.691}, {""cost"": 80039, ""time"": 5.71}, {""cost"": 80013, ""time"": 5.749}, {""cost"": 79989, ""time"": 5.772}, {""cost"": 79981, ""time"": 5.823}, {""cost"": 79793, ""time"": 5.845}, {""cost"": 79746, ""time"": 5.864}, {""cost"": 79699, ""time"": 5.884}, {""cost"": 79652, ""time"": 5.903}, {""cost"": 79558, ""time"": 5.923}, {""cost"": 79511, ""time"": 5.943}, {""cost"": 79370, ""time"": 5.963}, {""cost"": 79323, ""time"": 5.983}, {""cost"": 79276, ""time"": 6.008}, {""cost"": 78660, ""time"": 6.034}, {""cost"": 78044, ""time"": 6.055}, {""cost"": 77428, ""time"": 6.075}, {""cost"": 77422, ""time"": 6.161}, {""cost"": 77406, ""time"": 6.194}, {""cost"": 77344, ""time"": 6.211}, {""cost"": 77329, ""time"": 6.231}, {""cost"": 77282, ""time"": 6.253}, {""cost"": 77277, ""time"": 6.349}, {""cost"": 77230, ""time"": 6.382}, {""cost"": 76614, ""time"": 6.416}, {""cost"": 76586, ""time"": 6.456}, {""cost"": 76516, ""time"": 6.479}, {""cost"": 76500, ""time"": 6.538}, {""cost"": 74808, ""time"": 6.566}, {""cost"": 74385, ""time"": 6.591}, {""cost"": 74244, ""time"": 6.615}, {""cost"": 74196, ""time"": 6.76}, {""cost"": 74173, ""time"": 6.847}, {""cost"": 74135, ""time"": 6.882}, {""cost"": 74065, ""time"": 6.909}, {""cost"": 73988, ""time"": 6.928}, {""cost"": 73956, ""time"": 6.962}, {""cost"": 73942, ""time"": 6.984}, {""cost"": 73802, ""time"": 7.014}, {""cost"": 73755, ""time"": 7.035}, {""cost"": 73710, ""time"": 7.116}, {""cost"": 73686, ""time"": 7.137}, {""cost"": 73663, ""time"": 7.159}, {""cost"": 73616, ""time"": 7.18}, {""cost"": 73522, ""time"": 7.201}, {""cost"": 73498, ""time"": 7.242}, {""cost"": 73428, ""time"": 7.256}, {""cost"": 73358, ""time"": 7.272}, {""cost"": 73330, ""time"": 7.327}, {""cost"": 73176, ""time"": 7.361}, {""cost"": 72868, ""time"": 7.393}, {""cost"": 72791, ""time"": 7.422}, {""cost"": 72784, ""time"": 7.461}, {""cost"": 72776, ""time"": 7.502}, {""cost"": 72714, ""time"": 7.528}, {""cost"": 72684, ""time"": 7.562}, {""cost"": 72671, ""time"": 7.743}, {""cost"": 72423, ""time"": 7.762}, {""cost"": 72405, ""time"": 7.811}, {""cost"": 72397, ""time"": 7.852}, {""cost"": 72335, ""time"": 7.88}, {""cost"": 72307, ""time"": 7.925}, {""cost"": 72303, ""time"": 7.967}, {""cost"": 72249, ""time"": 7.989}, {""cost"": 69625, ""time"": 8.071}, {""cost"": 68925, ""time"": 8.084}, {""cost"": 66475, ""time"": 8.097}, {""cost"": 66125, ""time"": 8.109}, {""cost"": 66031, ""time"": 8.141}, {""cost"": 65681, ""time"": 8.158}, {""cost"": 65611, ""time"": 8.172}, {""cost"": 65541, ""time"": 8.188}, {""cost"": 64983, ""time"": 8.201}, {""cost"": 64936, ""time"": 8.229}, {""cost"": 64879, ""time"": 8.33}, {""cost"": 64809, ""time"": 8.353}, {""cost"": 64794, ""time"": 8.402}, {""cost"": 64787, ""time"": 8.424}, {""cost"": 64786, ""time"": 8.576}, {""cost"": 64716, ""time"": 8.593}, {""cost"": 64530, ""time"": 8.618}, {""cost"": 63972, ""time"": 8.643}, {""cost"": 63786, ""time"": 8.666}, {""cost"": 63756, ""time"": 8.704}, {""cost"": 63662, ""time"": 8.731}, {""cost"": 63414, ""time"": 8.753}, {""cost"": 63344, ""time"": 8.778}, {""cost"": 62994, ""time"": 8.801}, {""cost"": 62785, ""time"": 8.822}, {""cost"": 62768, ""time"": 8.844}, {""cost"": 62706, ""time"": 8.865}, {""cost"": 62644, ""time"": 8.889}, {""cost"": 62259, ""time"": 8.914}, {""cost"": 61104, ""time"": 8.939}, {""cost"": 61061, ""time"": 8.97}, {""cost"": 60711, ""time"": 8.994}, {""cost"": 60361, ""time"": 9.017}, {""cost"": 60329, ""time"": 9.055}, {""cost"": 60221, ""time"": 9.077}, {""cost"": 60151, ""time"": 9.097}, {""cost"": 60143, ""time"": 9.128}, {""cost"": 60128, ""time"": 9.205}, {""cost"": 60081, ""time"": 9.233}, {""cost"": 59833, ""time"": 9.259}, {""cost"": 59585, ""time"": 9.278}, {""cost"": 59337, ""time"": 9.297}, {""cost"": 59318, ""time"": 9.411}, {""cost"": 58702, ""time"": 9.451}, {""cost"": 58086, ""time"": 9.479}, {""cost"": 58028, ""time"": 9.508}, {""cost"": 57966, ""time"": 9.539}, {""cost"": 57936, ""time"": 9.561}, {""cost"": 57919, ""time"": 9.59}, {""cost"": 57897, ""time"": 9.613}, {""cost"": 57844, ""time"": 9.638}, {""cost"": 57829, ""time"": 9.658}, {""cost"": 57782, ""time"": 9.68}, {""cost"": 57547, ""time"": 9.701}, {""cost"": 57540, ""time"": 9.726}, {""cost"": 57470, ""time"": 9.745}, {""cost"": 57461, ""time"": 9.784}, {""cost"": 57454, ""time"": 9.797}, {""cost"": 57343, ""time"": 9.812}, {""cost"": 57273, ""time"": 9.825}, {""cost"": 57266, ""time"": 9.84}, {""cost"": 57258, ""time"": 9.858}, {""cost"": 55124, ""time"": 9.875}, {""cost"": 54816, ""time"": 9.889}, {""cost"": 54733, ""time"": 9.904}, {""cost"": 54547, ""time"": 9.939}, {""cost"": 54534, ""time"": 9.961}, {""cost"": 54470, ""time"": 9.98}, {""cost"": 54393, ""time"": 10.001}, {""cost"": 54205, ""time"": 10.024}, {""cost"": 54203, ""time"": 10.055}, {""cost"": 54017, ""time"": 10.078}, {""cost"": 53897, ""time"": 10.112}, {""cost"": 53895, ""time"": 10.166}, {""cost"": 53888, ""time"": 10.259}, {""cost"": 53818, ""time"": 10.298}, {""cost"": 53786, ""time"": 10.334}, {""cost"": 53771, ""time"": 10.361}, {""cost"": 53709, ""time"": 10.388}, {""cost"": 53639, ""time"": 10.411}, {""cost"": 53625, ""time"": 10.434}, {""cost"": 53555, ""time"": 10.455}, {""cost"": 53485, ""time"": 10.479}, {""cost"": 53470, ""time"": 10.506}, {""cost"": 53460, ""time"": 10.762}, {""cost"": 53110, ""time"": 10.779}, {""cost"": 52550, ""time"": 10.798}, {""cost"": 52506, ""time"": 10.819}, {""cost"": 52492, ""time"": 10.954}, {""cost"": 52445, ""time"": 10.967}, {""cost"": 52197, ""time"": 10.98}, {""cost"": 52056, ""time"": 10.995}, {""cost"": 51902, ""time"": 11.008}, {""cost"": 51761, ""time"": 11.022}, {""cost"": 51620, ""time"": 11.048}, {""cost"": 51479, ""time"": 11.07}, {""cost"": 51338, ""time"": 11.094}, {""cost"": 51268, ""time"": 11.2}, {""cost"": 51252, ""time"": 11.226}, {""cost"": 51231, ""time"": 11.859}, {""cost"": 51147, ""time"": 11.888}, {""cost"": 51124, ""time"": 11.937}, {""cost"": 51116, ""time"": 12.276}, {""cost"": 51046, ""time"": 12.338}, {""cost"": 50836, ""time"": 12.385}, {""cost"": 50066, ""time"": 12.429}, {""cost"": 49296, ""time"": 12.465}, {""cost"": 48526, ""time"": 12.481}, {""cost"": 47850, ""time"": 12.527}, {""cost"": 47803, ""time"": 12.556}, {""cost"": 47756, ""time"": 12.652}, {""cost"": 47713, ""time"": 12.803}, {""cost"": 47384, ""time"": 12.824}, {""cost"": 47314, ""time"": 12.851}, {""cost"": 47273, ""time"": 13.253}, {""cost"": 47180, ""time"": 13.29}, {""cost"": 47163, ""time"": 13.895}, {""cost"": 47147, ""time"": 14.002}, {""cost"": 47085, ""time"": 14.049}, {""cost"": 47067, ""time"": 14.456}, {""cost"": 47020, ""time"": 14.473}, {""cost"": 46967, ""time"": 14.513}, {""cost"": 46890, ""time"": 14.528}, {""cost"": 46750, ""time"": 14.542}, {""cost"": 46610, ""time"": 14.593}, {""cost"": 46586, ""time"": 14.704}, {""cost"": 46562, ""time"": 14.797}, {""cost"": 46492, ""time"": 14.822}, {""cost"": 46398, ""time"": 14.847}, {""cost"": 46351, ""time"": 14.875}, {""cost"": 46304, ""time"": 14.904}, {""cost"": 46257, ""time"": 14.942}, {""cost"": 46233, ""time"": 15.051}, {""cost"": 46186, ""time"": 15.085}, {""cost"": 46163, ""time"": 15.109}, {""cost"": 46116, ""time"": 15.139}, {""cost"": 46108, ""time"": 15.19}, {""cost"": 46046, ""time"": 15.227}, {""cost"": 45416, ""time"": 15.255}, {""cost"": 45276, ""time"": 15.284}, {""cost"": 45253, ""time"": 15.351}, {""cost"": 45206, ""time"": 15.462}]",45206,0.7333,"(l2,l8,tr3)",0.8333,"(l5,l20,tr1,k4)",0.8333,"(l5,l20,tr1,k4)",p5,12,202,33065,12141,0.7333,0.8,0.8333,0.8333,0.0,0.0,0.0,0.0333,False,600.024,"[{""cost"": [148], ""time"": 0.048}, {""cost"": [147], ""time"": 0.054}, {""cost"": [146], ""time"": 0.187}, {""cost"": [145], ""time"": 0.194}, {""cost"": [144], ""time"": 0.2}, {""cost"": [143], ""time"": 0.207}, {""cost"": [142], ""time"": 0.213}, {""cost"": [141], ""time"": 0.219}, {""cost"": [140], ""time"": 0.225}, {""cost"": [139], ""time"": 0.23}, {""cost"": [138], ""time"": 0.327}, {""cost"": [137], ""time"": 0.806}]",,,,,,,,,,,,,,,,,,,,OK
