instance_name,instance_type,instance_size,seed,n_locations,n_parts,n_routes,n_transports,density,capacity_tightness,weight,lambda_rel,weight_normalizer,exposure_n,threads,solver_config,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s2_dispatch_cost,cost_saving,r_heaviest_single_0.2,r_heaviest_single_0.4,r_heaviest_single_0.6,r_heaviest_single_0.8,r_heaviest_global_0.2,r_heaviest_global_0.4,r_heaviest_global_0.6,r_heaviest_global_0.8,s2_optimal,s2_time,s2_trajectory,first_s1_time,first_s1_cost,first_r_tr,first_s2_time,first_s2_cost,first_r_1,first_k_1,first_mono_count,first_concentrated_count,first_s1_dispatch_cost,first_s2_dispatch_cost,first_r_heaviest_single_0.2,first_r_heaviest_single_0.4,first_r_heaviest_single_0.6,first_r_heaviest_single_0.8,first_r_heaviest_global_0.2,first_r_heaviest_global_0.4,first_r_heaviest_global_0.6,first_r_heaviest_global_0.8,status
layered_medium_seed1,layered,medium,1,8,3,36,2,0.321,1.867,0,0.0,162.7273,3,4,many,baseline,0,0,7160,6,False,300.577,"[{""cost"": 34816, ""time"": 0.063}, {""cost"": 34240, ""time"": 0.065}, {""cost"": 33856, ""time"": 0.068}, {""cost"": 33472, ""time"": 0.071}, {""cost"": 33088, ""time"": 0.074}, {""cost"": 32704, ""time"": 0.076}, {""cost"": 32320, ""time"": 0.079}, {""cost"": 31936, ""time"": 0.082}, {""cost"": 30784, ""time"": 0.084}, {""cost"": 30592, ""time"": 0.087}, {""cost"": 30464, ""time"": 0.089}, {""cost"": 30400, ""time"": 0.092}, {""cost"": 30016, ""time"": 0.095}, {""cost"": 29632, ""time"": 0.098}, {""cost"": 29440, ""time"": 0.1}, {""cost"": 29248, ""time"": 0.103}, {""cost"": 28864, ""time"": 0.106}, {""cost"": 28672, ""time"": 0.108}, {""cost"": 28288, ""time"": 0.111}, {""cost"": 28032, ""time"": 0.114}, {""cost"": 27392, ""time"": 0.116}, {""cost"": 26752, ""time"": 0.119}, {""cost"": 26432, ""time"": 0.121}, {""cost"": 26240, ""time"": 0.124}, {""cost"": 26048, ""time"": 0.127}, {""cost"": 25984, ""time"": 0.13}, {""cost"": 24960, ""time"": 0.133}, {""cost"": 23936, ""time"": 0.136}, {""cost"": 23808, ""time"": 0.139}, {""cost"": 22784, ""time"": 0.142}, {""cost"": 22592, ""time"": 0.146}, {""cost"": 22400, ""time"": 0.149}, {""cost"": 21440, ""time"": 0.153}, {""cost"": 21248, ""time"": 0.157}, {""cost"": 21184, ""time"": 0.16}, {""cost"": 20672, ""time"": 0.164}, {""cost"": 20480, ""time"": 0.167}, {""cost"": 20160, ""time"": 0.171}, {""cost"": 19968, ""time"": 0.175}, {""cost"": 19648, ""time"": 0.178}, {""cost"": 19456, ""time"": 0.182}, {""cost"": 19136, ""time"": 0.185}, {""cost"": 18944, ""time"": 0.189}, {""cost"": 18816, ""time"": 0.193}, {""cost"": 18624, ""time"": 0.197}, {""cost"": 18496, ""time"": 0.201}, {""cost"": 18432, ""time"": 0.205}, {""cost"": 18240, ""time"": 0.209}, {""cost"": 18176, ""time"": 0.213}, {""cost"": 17984, ""time"": 0.217}, {""cost"": 17856, ""time"": 0.221}, {""cost"": 17664, ""time"": 0.225}, {""cost"": 17536, ""time"": 0.228}, {""cost"": 17344, ""time"": 0.232}, {""cost"": 17304, ""time"": 3.688}, {""cost"": 17256, ""time"": 7.445}, {""cost"": 17206, ""time"": 11.297}, {""cost"": 17126, ""time"": 11.399}, {""cost"": 17108, ""time"": 11.904}, {""cost"": 17054, ""time"": 11.909}, {""cost"": 17036, ""time"": 11.932}, {""cost"": 17002, ""time"": 11.947}, {""cost"": 16994, ""time"": 11.989}, {""cost"": 16886, ""time"": 11.998}, {""cost"": 16884, ""time"": 12.009}, {""cost"": 16830, ""time"": 12.013}, {""cost"": 16814, ""time"": 15.012}, {""cost"": 16810, ""time"": 15.043}, {""cost"": 16804, ""time"": 15.047}, {""cost"": 16750, ""time"": 15.05}, {""cost"": 16740, ""time"": 15.061}, {""cost"": 16686, ""time"": 15.071}, {""cost"": 16652, ""time"": 15.641}, {""cost"": 16642, ""time"": 15.645}, {""cost"": 16588, ""time"": 15.649}, {""cost"": 16578, ""time"": 15.658}, {""cost"": 16564, ""time"": 15.669}, {""cost"": 16524, ""time"": 15.673}, {""cost"": 16490, ""time"": 15.703}, {""cost"": 16480, ""time"": 15.708}, {""cost"": 16426, ""time"": 15.712}, {""cost"": 16416, ""time"": 15.727}, {""cost"": 16362, ""time"": 15.732}, {""cost"": 16338, ""time"": 16.129}, {""cost"": 16304, ""time"": 16.159}, {""cost"": 16284, ""time"": 16.168}, {""cost"": 16176, ""time"": 16.171}, {""cost"": 16146, ""time"": 16.218}, {""cost"": 16112, ""time"": 16.257}, {""cost"": 16102, ""time"": 16.267}, {""cost"": 16092, ""time"": 16.28}, {""cost"": 16038, ""time"": 16.284}, {""cost"": 15984, ""time"": 16.288}, {""cost"": 15978, ""time"": 16.645}, {""cost"": 15964, ""time"": 16.689}, {""cost"": 15924, ""time"": 16.693}, {""cost"": 15890, ""time"": 16.727}, {""cost"": 15856, ""time"": 16.733}, {""cost"": 15842, ""time"": 16.739}, {""cost"": 15788, ""time"": 16.742}, {""cost"": 15782, ""time"": 16.747}, {""cost"": 15728, ""time"": 16.751}, {""cost"": 15718, ""time"": 16.776}, {""cost"": 15664, ""time"": 16.779}, {""cost"": 15654, ""time"": 16.791}, {""cost"": 15600, ""time"": 16.795}, {""cost"": 15566, ""time"": 17.116}, {""cost"": 15552, ""time"": 17.124}, {""cost"": 15498, ""time"": 17.128}, {""cost"": 15492, ""time"": 17.137}, {""cost"": 15438, ""time"": 17.141}, {""cost"": 15434, ""time"": 17.443}, {""cost"": 15430, ""time"": 17.447}, {""cost"": 15424, ""time"": 17.45}, {""cost"": 15370, ""time"": 17.454}, {""cost"": 15360, ""time"": 17.46}, {""cost"": 15306, ""time"": 17.468}, {""cost"": 15292, ""time"": 17.53}, {""cost"": 15242, ""time"": 17.553}, {""cost"": 15238, ""time"": 17.562}, {""cost"": 15178, ""time"": 17.566}, {""cost"": 15174, ""time"": 17.57}, {""cost"": 15168, ""time"": 17.574}, {""cost"": 15114, ""time"": 17.578}, {""cost"": 15090, ""time"": 17.59}, {""cost"": 15080, ""time"": 17.656}, {""cost"": 15060, ""time"": 17.682}, {""cost"": 15036, ""time"": 17.776}, {""cost"": 14992, ""time"": 17.782}, {""cost"": 14974, ""time"": 17.794}, {""cost"": 14922, ""time"": 17.81}, {""cost"": 14886, ""time"": 17.847}, {""cost"": 14866, ""time"": 17.859}, {""cost"": 14844, ""time"": 17.864}, {""cost"": 14798, ""time"": 17.878}, {""cost"": 14778, ""time"": 17.9}, {""cost"": 14752, ""time"": 17.914}, {""cost"": 14736, ""time"": 17.925}, {""cost"": 14722, ""time"": 18.082}, {""cost"": 14668, ""time"": 18.086}, {""cost"": 14630, ""time"": 18.143}, {""cost"": 14618, ""time"": 18.181}, {""cost"": 14606, ""time"": 18.402}, {""cost"": 14582, ""time"": 18.416}, {""cost"": 14570, ""time"": 18.444}, {""cost"": 14516, ""time"": 18.448}, {""cost"": 14514, ""time"": 18.471}, {""cost"": 14480, ""time"": 18.475}, {""cost"": 14462, ""time"": 18.65}, {""cost"": 14408, ""time"": 18.67}, {""cost"": 14394, ""time"": 18.862}, {""cost"": 14328, ""time"": 18.871}, {""cost"": 14258, ""time"": 18.963}, {""cost"": 14234, ""time"": 19.06}, {""cost"": 14194, ""time"": 19.221}, {""cost"": 14130, ""time"": 19.227}, {""cost"": 14096, ""time"": 19.417}, {""cost"": 14076, ""time"": 19.424}, {""cost"": 14064, ""time"": 19.455}, {""cost"": 14018, ""time"": 19.498}, {""cost"": 14014, ""time"": 19.511}, {""cost"": 13998, ""time"": 19.566}, {""cost"": 13968, ""time"": 19.681}, {""cost"": 13934, ""time"": 19.692}, {""cost"": 13924, ""time"": 19.696}, {""cost"": 13870, ""time"": 19.7}, {""cost"": 13866, ""time"": 19.718}, {""cost"": 13860, ""time"": 19.722}, {""cost"": 13806, ""time"": 19.726}, {""cost"": 13786, ""time"": 20.032}, {""cost"": 13770, ""time"": 20.232}, {""cost"": 13730, ""time"": 20.247}, {""cost"": 13710, ""time"": 20.364}, {""cost"": 13668, ""time"": 20.384}, {""cost"": 13642, ""time"": 20.441}, {""cost"": 13632, ""time"": 20.448}, {""cost"": 13578, ""time"": 20.452}, {""cost"": 13568, ""time"": 20.463}, {""cost"": 13514, ""time"": 20.469}, {""cost"": 13450, ""time"": 20.521}, {""cost"": 13440, ""time"": 20.53}, {""cost"": 13386, ""time"": 20.534}, {""cost"": 13372, ""time"": 20.847}, {""cost"": 13352, ""time"": 20.873}, {""cost"": 13314, ""time"": 20.901}, {""cost"": 13308, ""time"": 20.922}, {""cost"": 13254, ""time"": 20.925}, {""cost"": 13224, ""time"": 20.948}, {""cost"": 13190, ""time"": 20.966}, {""cost"": 13186, ""time"": 20.989}, {""cost"": 13180, ""time"": 20.992}, {""cost"": 13126, ""time"": 20.996}, {""cost"": 13122, ""time"": 21.006}, {""cost"": 13116, ""time"": 21.014}, {""cost"": 13062, ""time"": 21.018}, {""cost"": 13032, ""time"": 21.122}, {""cost"": 12998, ""time"": 21.137}, {""cost"": 12994, ""time"": 21.147}, {""cost"": 12988, ""time"": 21.152}, {""cost"": 12934, ""time"": 21.156}, {""cost"": 12930, ""time"": 21.167}, {""cost"": 12924, ""time"": 21.172}, {""cost"": 12870, ""time"": 21.175}, {""cost"": 12850, ""time"": 21.419}, {""cost"": 12830, ""time"": 21.423}, {""cost"": 12810, ""time"": 21.427}, {""cost"": 12806, ""time"": 21.574}, {""cost"": 12742, ""time"": 21.587}, {""cost"": 12710, ""time"": 22.054}, {""cost"": 12670, ""time"": 22.1}, {""cost"": 12600, ""time"": 22.151}, {""cost"": 12584, ""time"": 22.599}, {""cost"": 12550, ""time"": 22.834}, {""cost"": 12500, ""time"": 22.855}, {""cost"": 12460, ""time"": 23.801}, {""cost"": 12400, ""time"": 25.512}, {""cost"": 12326, ""time"": 25.521}, {""cost"": 12318, ""time"": 26.197}, {""cost"": 12264, ""time"": 26.202}, {""cost"": 12210, ""time"": 26.222}, {""cost"": 12188, ""time"": 26.467}, {""cost"": 12174, ""time"": 26.68}, {""cost"": 12154, ""time"": 26.687}, {""cost"": 12116, ""time"": 26.799}, {""cost"": 12090, ""time"": 26.818}, {""cost"": 12078, ""time"": 27.335}, {""cost"": 12024, ""time"": 27.341}, {""cost"": 11986, ""time"": 27.394}, {""cost"": 11978, ""time"": 27.444}, {""cost"": 11924, ""time"": 27.463}, {""cost"": 11882, ""time"": 27.478}, {""cost"": 11836, ""time"": 27.488}, {""cost"": 11832, ""time"": 27.809}, {""cost"": 11818, ""time"": 27.846}, {""cost"": 11808, ""time"": 27.9}, {""cost"": 11754, ""time"": 27.914}, {""cost"": 11716, ""time"": 28.284}, {""cost"": 11696, ""time"": 28.33}, {""cost"": 11662, ""time"": 28.348}, {""cost"": 11582, ""time"": 28.457}, {""cost"": 11562, ""time"": 29.834}, {""cost"": 11516, ""time"": 29.949}, {""cost"": 11472, ""time"": 29.997}, {""cost"": 11452, ""time"": 30.01}, {""cost"": 11418, ""time"": 30.682}, {""cost"": 11384, ""time"": 30.697}, {""cost"": 11344, ""time"": 30.809}, {""cost"": 11316, ""time"": 30.869}, {""cost"": 11276, ""time"": 30.879}, {""cost"": 11262, ""time"": 31.188}, {""cost"": 11260, ""time"": 31.252}, {""cost"": 11224, ""time"": 31.344}, {""cost"": 11200, ""time"": 31.361}, {""cost"": 11146, ""time"": 31.367}, {""cost"": 11112, ""time"": 32.522}, {""cost"": 11078, ""time"": 32.556}, {""cost"": 11060, ""time"": 32.69}, {""cost"": 11040, ""time"": 32.721}, {""cost"": 11024, ""time"": 32.735}, {""cost"": 10998, ""time"": 34.915}, {""cost"": 10978, ""time"": 35.766}, {""cost"": 10974, ""time"": 36.344}, {""cost"": 10920, ""time"": 36.348}, {""cost"": 10868, ""time"": 36.787}, {""cost"": 10848, ""time"": 37.384}, {""cost"": 10812, ""time"": 37.533}, {""cost"": 10806, ""time"": 37.626}, {""cost"": 10752, ""time"": 37.63}, {""cost"": 10728, ""time"": 37.75}, {""cost"": 10708, ""time"": 37.921}, {""cost"": 10668, ""time"": 38.297}, {""cost"": 10658, ""time"": 45.508}, {""cost"": 10652, ""time"": 45.523}, {""cost"": 10602, ""time"": 45.529}, {""cost"": 10596, ""time"": 54.25}, {""cost"": 10542, ""time"": 54.26}, {""cost"": 10520, ""time"": 55.658}, {""cost"": 10466, ""time"": 55.684}, {""cost"": 10408, ""time"": 55.691}, {""cost"": 10394, ""time"": 55.794}, {""cost"": 10372, ""time"": 55.967}, {""cost"": 10318, ""time"": 55.972}, {""cost"": 10304, ""time"": 56.288}, {""cost"": 10286, ""time"": 72.152}, {""cost"": 10262, ""time"": 72.26}, {""cost"": 10256, ""time"": 72.285}, {""cost"": 10208, ""time"": 72.31}, {""cost"": 10202, ""time"": 72.334}, {""cost"": 10188, ""time"": 72.35}, {""cost"": 10134, ""time"": 72.404}, {""cost"": 10080, ""time"": 72.456}, {""cost"": 10006, ""time"": 72.496}, {""cost"": 9986, ""time"": 72.618}, {""cost"": 9932, ""time"": 72.622}, {""cost"": 9868, ""time"": 72.648}, {""cost"": 9804, ""time"": 72.659}, {""cost"": 9750, ""time"": 72.67}, {""cost"": 9710, ""time"": 72.729}, {""cost"": 9692, ""time"": 74.355}, {""cost"": 9668, ""time"": 76.167}, {""cost"": 9658, ""time"": 78.73}, {""cost"": 9604, ""time"": 78.907}, {""cost"": 9576, ""time"": 80.057}, {""cost"": 9504, ""time"": 80.597}, {""cost"": 9486, ""time"": 81.762}, {""cost"": 9472, ""time"": 81.772}, {""cost"": 9432, ""time"": 81.79}, {""cost"": 9384, ""time"": 82.132}, {""cost"": 9364, ""time"": 113.796}, {""cost"": 9256, ""time"": 113.8}, {""cost"": 9250, ""time"": 113.997}, {""cost"": 9240, ""time"": 114.013}, {""cost"": 9220, ""time"": 114.019}, {""cost"": 9166, ""time"": 114.292}, {""cost"": 9100, ""time"": 114.69}, {""cost"": 9058, ""time"": 114.732}, {""cost"": 9000, ""time"": 114.766}, {""cost"": 8994, ""time"": 114.877}, {""cost"": 8954, ""time"": 114.882}, {""cost"": 8946, ""time"": 114.92}, {""cost"": 8926, ""time"": 114.943}, {""cost"": 8872, ""time"": 114.968}, {""cost"": 8862, ""time"": 162.7}, {""cost"": 8818, ""time"": 162.704}, {""cost"": 8744, ""time"": 162.744}, {""cost"": 8724, ""time"": 163.019}, {""cost"": 8640, ""time"": 163.068}, {""cost"": 8620, ""time"": 163.145}, {""cost"": 8574, ""time"": 165.965}, {""cost"": 8540, ""time"": 165.99}, {""cost"": 8488, ""time"": 166.143}, {""cost"": 8472, ""time"": 166.32}, {""cost"": 8452, ""time"": 166.334}, {""cost"": 8378, ""time"": 166.467}, {""cost"": 8358, ""time"": 166.688}, {""cost"": 8340, ""time"": 167.699}, {""cost"": 8328, ""time"": 167.744}, {""cost"": 8280, ""time"": 167.923}, {""cost"": 8212, ""time"": 181.275}, {""cost"": 8192, ""time"": 181.365}, {""cost"": 8184, ""time"": 188.833}, {""cost"": 8170, ""time"": 191.653}, {""cost"": 8136, ""time"": 191.742}, {""cost"": 8076, ""time"": 202.23}, {""cost"": 8042, ""time"": 202.996}, {""cost"": 7968, ""time"": 203.049}, {""cost"": 7944, ""time"": 203.057}, {""cost"": 7890, ""time"": 203.079}, {""cost"": 7816, ""time"": 203.094}, {""cost"": 7768, ""time"": 211.944}, {""cost"": 7756, ""time"": 212.581}, {""cost"": 7706, ""time"": 214.1}, {""cost"": 7676, ""time"": 219.765}, {""cost"": 7672, ""time"": 227.601}, {""cost"": 7632, ""time"": 227.607}, {""cost"": 7626, ""time"": 264.404}, {""cost"": 7606, ""time"": 276.698}, {""cost"": 7544, ""time"": 276.978}, {""cost"": 7524, ""time"": 277.897}, {""cost"": 7504, ""time"": 278.473}, {""cost"": 7450, ""time"": 278.489}, {""cost"": 7426, ""time"": 280.19}, {""cost"": 7372, ""time"": 280.194}, {""cost"": 7328, ""time"": 289.71}, {""cost"": 7322, ""time"": 292.135}, {""cost"": 7268, ""time"": 292.2}, {""cost"": 7224, ""time"": 292.519}, {""cost"": 7214, ""time"": 293.913}, {""cost"": 7160, ""time"": 293.973}]",7160,0.4,"(l1,l5,tr2)",0.8333,"(l1,l5,tr2,k3)",0.8333,"(l1,l5,tr2,k3)",p2,5,46,5526,1634,0.4333,0.5333,0.6,0.7333,0.0333,0.1667,0.4,0.5333,False,300.008,"[{""cost"": [40], ""time"": 0.021}, {""cost"": [39], ""time"": 0.028}, {""cost"": [33], ""time"": 0.034}]",,,,,,,,,,,,,,,,,,,,OK
