instance,flow_solver,lambda_net,lambda_flow,weight_normalizer,w_net,w_flow,config,w_hetero,w_conc,flow_optimum,flow_cost,n_arcs,total_trips,n_single_trip_arcs,s1_time,s2_time,s1_first_cost,s1_first_time,s1_best_cost,s1_best_time,s1_n_improve,s2_optimal,mono_count,concentrated_count,r_tr,r_alpha_single_0.2,r_alpha_single_0.4,r_alpha_single_0.6,r_alpha_single_0.8,r_alpha_global_0.2,r_alpha_global_0.4,r_alpha_global_0.6,r_alpha_global_0.8,cov_mean,cov_median,cov_cvar10,cov_frac_zero,cov_dw_mean,cov_mean_addr,cov_cvar10_addr,nri,nri_worst,nri_addr,nri_alpha_single_0.2,nri_alpha_single_0.4,nri_alpha_single_0.6,nri_alpha_single_0.8,nri_alpha_global_0.2,nri_alpha_global_0.4,nri_alpha_global_0.6,nri_alpha_global_0.8,cvar_alpha_single_0.2,cvar_alpha_single_0.4,cvar_alpha_single_0.6,cvar_alpha_single_0.8,cvar_alpha_global_0.2,cvar_alpha_global_0.4,cvar_alpha_global_0.6,cvar_alpha_global_0.8,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s1_trajectory
layered_small_seed3,asp,0.0,0,122.47,0,0,baseline,0,0,True,5756,5,47,0,14.303,30.008,14016,0.01,5756,8.658,172,False,31,37,0.1667,0.1667,0.3,0.6,0.7,0.0667,0.1667,0.3,0.5667,0.9518,0.9667,0.8875,0.0,0.9518,0.9518,0.8875,0.9518,0.9334,0.9518,0.6833,0.74,0.8333,0.9067,0.0833,0.25,0.4166,0.6834,0.5,0.6,0.75,0.85,0.0667,0.1667,0.3,0.5667,5756,4564,1192,"[{""cost"": 14016, ""time"": 0.01}, {""cost"": 13812, ""time"": 0.011}, {""cost"": 12504, ""time"": 0.011}, {""cost"": 12300, ""time"": 0.011}, {""cost"": 12096, ""time"": 0.012}, {""cost"": 12048, ""time"": 0.012}, {""cost"": 11844, ""time"": 0.013}, {""cost"": 11824, ""time"": 0.026}, {""cost"": 11772, ""time"": 0.027}, {""cost"": 11712, ""time"": 0.028}, {""cost"": 11700, ""time"": 0.053}, {""cost"": 11664, ""time"": 0.054}, {""cost"": 11580, ""time"": 0.059}, {""cost"": 11504, ""time"": 0.061}, {""cost"": 11472, ""time"": 0.062}, {""cost"": 11444, ""time"": 0.109}, {""cost"": 11428, ""time"": 0.11}, {""cost"": 11396, ""time"": 0.196}, {""cost"": 11372, ""time"": 0.198}, {""cost"": 11368, ""time"": 0.221}, {""cost"": 11332, ""time"": 0.222}, {""cost"": 11316, ""time"": 0.223}, {""cost"": 11304, ""time"": 0.225}, {""cost"": 11280, ""time"": 0.226}, {""cost"": 11268, ""time"": 0.235}, {""cost"": 11244, ""time"": 0.242}, {""cost"": 11232, ""time"": 0.256}, {""cost"": 11220, ""time"": 0.262}, {""cost"": 11196, ""time"": 0.275}, {""cost"": 11192, ""time"": 0.278}, {""cost"": 11156, ""time"": 0.279}, {""cost"": 11104, ""time"": 0.302}, {""cost"": 11068, ""time"": 0.303}, {""cost"": 10852, ""time"": 0.312}, {""cost"": 10792, ""time"": 0.33}, {""cost"": 10772, ""time"": 0.334}, {""cost"": 10736, ""time"": 0.335}, {""cost"": 10724, ""time"": 0.362}, {""cost"": 10696, ""time"": 0.387}, {""cost"": 10676, ""time"": 0.39}, {""cost"": 10540, ""time"": 0.495}, {""cost"": 10500, ""time"": 0.537}, {""cost"": 10476, ""time"": 0.563}, {""cost"": 10468, ""time"": 0.565}, {""cost"": 10448, ""time"": 0.638}, {""cost"": 10396, ""time"": 0.663}, {""cost"": 10316, ""time"": 0.671}, {""cost"": 10308, ""time"": 0.738}, {""cost"": 10284, ""time"": 0.739}, {""cost"": 10204, ""time"": 0.739}, {""cost"": 10184, ""time"": 0.747}, {""cost"": 10180, ""time"": 0.764}, {""cost"": 10120, ""time"": 0.774}, {""cost"": 10052, ""time"": 0.777}, {""cost"": 10024, ""time"": 0.778}, {""cost"": 9992, ""time"": 0.779}, {""cost"": 9988, ""time"": 0.78}, {""cost"": 9972, ""time"": 0.782}, {""cost"": 9896, ""time"": 0.783}, {""cost"": 9888, ""time"": 0.8}, {""cost"": 9872, ""time"": 0.802}, {""cost"": 9856, ""time"": 0.805}, {""cost"": 9848, ""time"": 0.808}, {""cost"": 9820, ""time"": 0.809}, {""cost"": 9812, ""time"": 0.81}, {""cost"": 9744, ""time"": 0.812}, {""cost"": 9680, ""time"": 0.844}, {""cost"": 9676, ""time"": 0.877}, {""cost"": 9664, ""time"": 0.882}, {""cost"": 9644, ""time"": 0.886}, {""cost"": 9596, ""time"": 0.898}, {""cost"": 9580, ""time"": 0.914}, {""cost"": 9516, ""time"": 0.919}, {""cost"": 9492, ""time"": 0.921}, {""cost"": 9456, ""time"": 0.922}, {""cost"": 9440, ""time"": 0.988}, {""cost"": 9424, ""time"": 0.989}, {""cost"": 9404, ""time"": 0.992}, {""cost"": 9396, ""time"": 0.997}, {""cost"": 9360, ""time"": 0.997}, {""cost"": 9324, ""time"": 1.008}, {""cost"": 9316, ""time"": 1.038}, {""cost"": 9308, ""time"": 1.043}, {""cost"": 9280, ""time"": 1.043}, {""cost"": 9260, ""time"": 1.067}, {""cost"": 9248, ""time"": 1.071}, {""cost"": 9204, ""time"": 1.145}, {""cost"": 9172, ""time"": 1.163}, {""cost"": 9108, ""time"": 1.237}, {""cost"": 9100, ""time"": 1.531}, {""cost"": 9092, ""time"": 1.561}, {""cost"": 9060, ""time"": 1.562}, {""cost"": 9056, ""time"": 1.603}, {""cost"": 8960, ""time"": 1.628}, {""cost"": 8944, ""time"": 1.632}, {""cost"": 8920, ""time"": 1.64}, {""cost"": 8892, ""time"": 1.66}, {""cost"": 8880, ""time"": 1.661}, {""cost"": 8848, ""time"": 1.673}, {""cost"": 8832, ""time"": 1.68}, {""cost"": 8800, ""time"": 1.68}, {""cost"": 8796, ""time"": 1.73}, {""cost"": 8764, ""time"": 1.736}, {""cost"": 8756, ""time"": 1.818}, {""cost"": 8688, ""time"": 1.819}, {""cost"": 8664, ""time"": 1.833}, {""cost"": 8660, ""time"": 1.834}, {""cost"": 8548, ""time"": 1.834}, {""cost"": 8524, ""time"": 1.836}, {""cost"": 8436, ""time"": 1.838}, {""cost"": 8428, ""time"": 1.844}, {""cost"": 8332, ""time"": 1.846}, {""cost"": 8316, ""time"": 1.909}, {""cost"": 8280, ""time"": 1.922}, {""cost"": 8260, ""time"": 1.99}, {""cost"": 8224, ""time"": 1.99}, {""cost"": 8188, ""time"": 1.992}, {""cost"": 8156, ""time"": 1.992}, {""cost"": 8152, ""time"": 2.065}, {""cost"": 8148, ""time"": 2.066}, {""cost"": 8128, ""time"": 2.074}, {""cost"": 8072, ""time"": 2.269}, {""cost"": 8040, ""time"": 2.271}, {""cost"": 8008, ""time"": 2.271}, {""cost"": 7996, ""time"": 2.272}, {""cost"": 7972, ""time"": 2.273}, {""cost"": 7936, ""time"": 2.275}, {""cost"": 7900, ""time"": 2.278}, {""cost"": 7864, ""time"": 2.281}, {""cost"": 7832, ""time"": 2.327}, {""cost"": 7684, ""time"": 2.329}, {""cost"": 7664, ""time"": 2.361}, {""cost"": 7628, ""time"": 2.362}, {""cost"": 7588, ""time"": 2.416}, {""cost"": 7540, ""time"": 2.418}, {""cost"": 7532, ""time"": 2.531}, {""cost"": 7496, ""time"": 2.531}, {""cost"": 7392, ""time"": 2.535}, {""cost"": 7328, ""time"": 2.56}, {""cost"": 7324, ""time"": 2.563}, {""cost"": 7228, ""time"": 2.643}, {""cost"": 7192, ""time"": 3.499}, {""cost"": 7168, ""time"": 3.717}, {""cost"": 7028, ""time"": 3.73}, {""cost"": 7012, ""time"": 4.18}, {""cost"": 6944, ""time"": 4.18}, {""cost"": 6836, ""time"": 4.483}, {""cost"": 6780, ""time"": 4.699}, {""cost"": 6712, ""time"": 4.703}, {""cost"": 6700, ""time"": 5.054}, {""cost"": 6604, ""time"": 5.054}, {""cost"": 6556, ""time"": 5.056}, {""cost"": 6456, ""time"": 5.057}, {""cost"": 6420, ""time"": 5.058}, {""cost"": 6408, ""time"": 5.064}, {""cost"": 6372, ""time"": 5.065}, {""cost"": 6252, ""time"": 5.065}, {""cost"": 6220, ""time"": 5.068}, {""cost"": 6216, ""time"": 5.318}, {""cost"": 6164, ""time"": 6.53}, {""cost"": 6096, ""time"": 6.537}, {""cost"": 6092, ""time"": 6.54}, {""cost"": 6060, ""time"": 6.541}, {""cost"": 6028, ""time"": 6.64}, {""cost"": 6024, ""time"": 6.645}, {""cost"": 5956, ""time"": 6.647}, {""cost"": 5924, ""time"": 6.661}, {""cost"": 5888, ""time"": 6.662}, {""cost"": 5860, ""time"": 7.933}, {""cost"": 5828, ""time"": 7.934}, {""cost"": 5792, ""time"": 7.935}, {""cost"": 5756, ""time"": 8.658}]"
layered_small_seed3,asp,0.0,0,122.47,0,0,hetero_w8,8,0,True,5756,5,47,0,14.303,30.007,14016,0.01,5756,8.658,172,False,6,55,0.1667,0.3,0.4333,0.6333,0.7667,0.1,0.2333,0.5,0.7,0.9518,0.9667,0.8917,0.0,0.9518,0.9518,0.8917,0.9518,0.9334,0.9518,0.6833,0.74,0.8333,0.9067,0.1,0.25,0.5167,0.7334,0.5,0.6,0.75,0.85,0.1,0.2333,0.5,0.7,5756,4564,1192,"[{""cost"": 14016, ""time"": 0.01}, {""cost"": 13812, ""time"": 0.011}, {""cost"": 12504, ""time"": 0.011}, {""cost"": 12300, ""time"": 0.011}, {""cost"": 12096, ""time"": 0.012}, {""cost"": 12048, ""time"": 0.012}, {""cost"": 11844, ""time"": 0.013}, {""cost"": 11824, ""time"": 0.026}, {""cost"": 11772, ""time"": 0.027}, {""cost"": 11712, ""time"": 0.028}, {""cost"": 11700, ""time"": 0.053}, {""cost"": 11664, ""time"": 0.054}, {""cost"": 11580, ""time"": 0.059}, {""cost"": 11504, ""time"": 0.061}, {""cost"": 11472, ""time"": 0.062}, {""cost"": 11444, ""time"": 0.109}, {""cost"": 11428, ""time"": 0.11}, {""cost"": 11396, ""time"": 0.196}, {""cost"": 11372, ""time"": 0.198}, {""cost"": 11368, ""time"": 0.221}, {""cost"": 11332, ""time"": 0.222}, {""cost"": 11316, ""time"": 0.223}, {""cost"": 11304, ""time"": 0.225}, {""cost"": 11280, ""time"": 0.226}, {""cost"": 11268, ""time"": 0.235}, {""cost"": 11244, ""time"": 0.242}, {""cost"": 11232, ""time"": 0.256}, {""cost"": 11220, ""time"": 0.262}, {""cost"": 11196, ""time"": 0.275}, {""cost"": 11192, ""time"": 0.278}, {""cost"": 11156, ""time"": 0.279}, {""cost"": 11104, ""time"": 0.302}, {""cost"": 11068, ""time"": 0.303}, {""cost"": 10852, ""time"": 0.312}, {""cost"": 10792, ""time"": 0.33}, {""cost"": 10772, ""time"": 0.334}, {""cost"": 10736, ""time"": 0.335}, {""cost"": 10724, ""time"": 0.362}, {""cost"": 10696, ""time"": 0.387}, {""cost"": 10676, ""time"": 0.39}, {""cost"": 10540, ""time"": 0.495}, {""cost"": 10500, ""time"": 0.537}, {""cost"": 10476, ""time"": 0.563}, {""cost"": 10468, ""time"": 0.565}, {""cost"": 10448, ""time"": 0.638}, {""cost"": 10396, ""time"": 0.663}, {""cost"": 10316, ""time"": 0.671}, {""cost"": 10308, ""time"": 0.738}, {""cost"": 10284, ""time"": 0.739}, {""cost"": 10204, ""time"": 0.739}, {""cost"": 10184, ""time"": 0.747}, {""cost"": 10180, ""time"": 0.764}, {""cost"": 10120, ""time"": 0.774}, {""cost"": 10052, ""time"": 0.777}, {""cost"": 10024, ""time"": 0.778}, {""cost"": 9992, ""time"": 0.779}, {""cost"": 9988, ""time"": 0.78}, {""cost"": 9972, ""time"": 0.782}, {""cost"": 9896, ""time"": 0.783}, {""cost"": 9888, ""time"": 0.8}, {""cost"": 9872, ""time"": 0.802}, {""cost"": 9856, ""time"": 0.805}, {""cost"": 9848, ""time"": 0.808}, {""cost"": 9820, ""time"": 0.809}, {""cost"": 9812, ""time"": 0.81}, {""cost"": 9744, ""time"": 0.812}, {""cost"": 9680, ""time"": 0.844}, {""cost"": 9676, ""time"": 0.877}, {""cost"": 9664, ""time"": 0.882}, {""cost"": 9644, ""time"": 0.886}, {""cost"": 9596, ""time"": 0.898}, {""cost"": 9580, ""time"": 0.914}, {""cost"": 9516, ""time"": 0.919}, {""cost"": 9492, ""time"": 0.921}, {""cost"": 9456, ""time"": 0.922}, {""cost"": 9440, ""time"": 0.988}, {""cost"": 9424, ""time"": 0.989}, {""cost"": 9404, ""time"": 0.992}, {""cost"": 9396, ""time"": 0.997}, {""cost"": 9360, ""time"": 0.997}, {""cost"": 9324, ""time"": 1.008}, {""cost"": 9316, ""time"": 1.038}, {""cost"": 9308, ""time"": 1.043}, {""cost"": 9280, ""time"": 1.043}, {""cost"": 9260, ""time"": 1.067}, {""cost"": 9248, ""time"": 1.071}, {""cost"": 9204, ""time"": 1.145}, {""cost"": 9172, ""time"": 1.163}, {""cost"": 9108, ""time"": 1.237}, {""cost"": 9100, ""time"": 1.531}, {""cost"": 9092, ""time"": 1.561}, {""cost"": 9060, ""time"": 1.562}, {""cost"": 9056, ""time"": 1.603}, {""cost"": 8960, ""time"": 1.628}, {""cost"": 8944, ""time"": 1.632}, {""cost"": 8920, ""time"": 1.64}, {""cost"": 8892, ""time"": 1.66}, {""cost"": 8880, ""time"": 1.661}, {""cost"": 8848, ""time"": 1.673}, {""cost"": 8832, ""time"": 1.68}, {""cost"": 8800, ""time"": 1.68}, {""cost"": 8796, ""time"": 1.73}, {""cost"": 8764, ""time"": 1.736}, {""cost"": 8756, ""time"": 1.818}, {""cost"": 8688, ""time"": 1.819}, {""cost"": 8664, ""time"": 1.833}, {""cost"": 8660, ""time"": 1.834}, {""cost"": 8548, ""time"": 1.834}, {""cost"": 8524, ""time"": 1.836}, {""cost"": 8436, ""time"": 1.838}, {""cost"": 8428, ""time"": 1.844}, {""cost"": 8332, ""time"": 1.846}, {""cost"": 8316, ""time"": 1.909}, {""cost"": 8280, ""time"": 1.922}, {""cost"": 8260, ""time"": 1.99}, {""cost"": 8224, ""time"": 1.99}, {""cost"": 8188, ""time"": 1.992}, {""cost"": 8156, ""time"": 1.992}, {""cost"": 8152, ""time"": 2.065}, {""cost"": 8148, ""time"": 2.066}, {""cost"": 8128, ""time"": 2.074}, {""cost"": 8072, ""time"": 2.269}, {""cost"": 8040, ""time"": 2.271}, {""cost"": 8008, ""time"": 2.271}, {""cost"": 7996, ""time"": 2.272}, {""cost"": 7972, ""time"": 2.273}, {""cost"": 7936, ""time"": 2.275}, {""cost"": 7900, ""time"": 2.278}, {""cost"": 7864, ""time"": 2.281}, {""cost"": 7832, ""time"": 2.327}, {""cost"": 7684, ""time"": 2.329}, {""cost"": 7664, ""time"": 2.361}, {""cost"": 7628, ""time"": 2.362}, {""cost"": 7588, ""time"": 2.416}, {""cost"": 7540, ""time"": 2.418}, {""cost"": 7532, ""time"": 2.531}, {""cost"": 7496, ""time"": 2.531}, {""cost"": 7392, ""time"": 2.535}, {""cost"": 7328, ""time"": 2.56}, {""cost"": 7324, ""time"": 2.563}, {""cost"": 7228, ""time"": 2.643}, {""cost"": 7192, ""time"": 3.499}, {""cost"": 7168, ""time"": 3.717}, {""cost"": 7028, ""time"": 3.73}, {""cost"": 7012, ""time"": 4.18}, {""cost"": 6944, ""time"": 4.18}, {""cost"": 6836, ""time"": 4.483}, {""cost"": 6780, ""time"": 4.699}, {""cost"": 6712, ""time"": 4.703}, {""cost"": 6700, ""time"": 5.054}, {""cost"": 6604, ""time"": 5.054}, {""cost"": 6556, ""time"": 5.056}, {""cost"": 6456, ""time"": 5.057}, {""cost"": 6420, ""time"": 5.058}, {""cost"": 6408, ""time"": 5.064}, {""cost"": 6372, ""time"": 5.065}, {""cost"": 6252, ""time"": 5.065}, {""cost"": 6220, ""time"": 5.068}, {""cost"": 6216, ""time"": 5.318}, {""cost"": 6164, ""time"": 6.53}, {""cost"": 6096, ""time"": 6.537}, {""cost"": 6092, ""time"": 6.54}, {""cost"": 6060, ""time"": 6.541}, {""cost"": 6028, ""time"": 6.64}, {""cost"": 6024, ""time"": 6.645}, {""cost"": 5956, ""time"": 6.647}, {""cost"": 5924, ""time"": 6.661}, {""cost"": 5888, ""time"": 6.662}, {""cost"": 5860, ""time"": 7.933}, {""cost"": 5828, ""time"": 7.934}, {""cost"": 5792, ""time"": 7.935}, {""cost"": 5756, ""time"": 8.658}]"
layered_small_seed3,asp,0.0,0,122.47,0,0,conc_w8,0,8,True,5756,5,47,0,14.303,30.007,14016,0.01,5756,8.658,172,False,29,27,0.1667,0.2667,0.3667,0.5333,0.6667,0.0667,0.2,0.4333,0.5667,0.9604,0.9667,0.8963,0.0,0.9604,0.9604,0.8963,0.9604,0.9334,0.9604,0.6767,0.7267,0.81,0.8967,0.0833,0.2,0.4667,0.7,0.45,0.5,0.65,0.8,0.0667,0.2,0.4333,0.5667,5756,5484,272,"[{""cost"": 14016, ""time"": 0.01}, {""cost"": 13812, ""time"": 0.011}, {""cost"": 12504, ""time"": 0.011}, {""cost"": 12300, ""time"": 0.011}, {""cost"": 12096, ""time"": 0.012}, {""cost"": 12048, ""time"": 0.012}, {""cost"": 11844, ""time"": 0.013}, {""cost"": 11824, ""time"": 0.026}, {""cost"": 11772, ""time"": 0.027}, {""cost"": 11712, ""time"": 0.028}, {""cost"": 11700, ""time"": 0.053}, {""cost"": 11664, ""time"": 0.054}, {""cost"": 11580, ""time"": 0.059}, {""cost"": 11504, ""time"": 0.061}, {""cost"": 11472, ""time"": 0.062}, {""cost"": 11444, ""time"": 0.109}, {""cost"": 11428, ""time"": 0.11}, {""cost"": 11396, ""time"": 0.196}, {""cost"": 11372, ""time"": 0.198}, {""cost"": 11368, ""time"": 0.221}, {""cost"": 11332, ""time"": 0.222}, {""cost"": 11316, ""time"": 0.223}, {""cost"": 11304, ""time"": 0.225}, {""cost"": 11280, ""time"": 0.226}, {""cost"": 11268, ""time"": 0.235}, {""cost"": 11244, ""time"": 0.242}, {""cost"": 11232, ""time"": 0.256}, {""cost"": 11220, ""time"": 0.262}, {""cost"": 11196, ""time"": 0.275}, {""cost"": 11192, ""time"": 0.278}, {""cost"": 11156, ""time"": 0.279}, {""cost"": 11104, ""time"": 0.302}, {""cost"": 11068, ""time"": 0.303}, {""cost"": 10852, ""time"": 0.312}, {""cost"": 10792, ""time"": 0.33}, {""cost"": 10772, ""time"": 0.334}, {""cost"": 10736, ""time"": 0.335}, {""cost"": 10724, ""time"": 0.362}, {""cost"": 10696, ""time"": 0.387}, {""cost"": 10676, ""time"": 0.39}, {""cost"": 10540, ""time"": 0.495}, {""cost"": 10500, ""time"": 0.537}, {""cost"": 10476, ""time"": 0.563}, {""cost"": 10468, ""time"": 0.565}, {""cost"": 10448, ""time"": 0.638}, {""cost"": 10396, ""time"": 0.663}, {""cost"": 10316, ""time"": 0.671}, {""cost"": 10308, ""time"": 0.738}, {""cost"": 10284, ""time"": 0.739}, {""cost"": 10204, ""time"": 0.739}, {""cost"": 10184, ""time"": 0.747}, {""cost"": 10180, ""time"": 0.764}, {""cost"": 10120, ""time"": 0.774}, {""cost"": 10052, ""time"": 0.777}, {""cost"": 10024, ""time"": 0.778}, {""cost"": 9992, ""time"": 0.779}, {""cost"": 9988, ""time"": 0.78}, {""cost"": 9972, ""time"": 0.782}, {""cost"": 9896, ""time"": 0.783}, {""cost"": 9888, ""time"": 0.8}, {""cost"": 9872, ""time"": 0.802}, {""cost"": 9856, ""time"": 0.805}, {""cost"": 9848, ""time"": 0.808}, {""cost"": 9820, ""time"": 0.809}, {""cost"": 9812, ""time"": 0.81}, {""cost"": 9744, ""time"": 0.812}, {""cost"": 9680, ""time"": 0.844}, {""cost"": 9676, ""time"": 0.877}, {""cost"": 9664, ""time"": 0.882}, {""cost"": 9644, ""time"": 0.886}, {""cost"": 9596, ""time"": 0.898}, {""cost"": 9580, ""time"": 0.914}, {""cost"": 9516, ""time"": 0.919}, {""cost"": 9492, ""time"": 0.921}, {""cost"": 9456, ""time"": 0.922}, {""cost"": 9440, ""time"": 0.988}, {""cost"": 9424, ""time"": 0.989}, {""cost"": 9404, ""time"": 0.992}, {""cost"": 9396, ""time"": 0.997}, {""cost"": 9360, ""time"": 0.997}, {""cost"": 9324, ""time"": 1.008}, {""cost"": 9316, ""time"": 1.038}, {""cost"": 9308, ""time"": 1.043}, {""cost"": 9280, ""time"": 1.043}, {""cost"": 9260, ""time"": 1.067}, {""cost"": 9248, ""time"": 1.071}, {""cost"": 9204, ""time"": 1.145}, {""cost"": 9172, ""time"": 1.163}, {""cost"": 9108, ""time"": 1.237}, {""cost"": 9100, ""time"": 1.531}, {""cost"": 9092, ""time"": 1.561}, {""cost"": 9060, ""time"": 1.562}, {""cost"": 9056, ""time"": 1.603}, {""cost"": 8960, ""time"": 1.628}, {""cost"": 8944, ""time"": 1.632}, {""cost"": 8920, ""time"": 1.64}, {""cost"": 8892, ""time"": 1.66}, {""cost"": 8880, ""time"": 1.661}, {""cost"": 8848, ""time"": 1.673}, {""cost"": 8832, ""time"": 1.68}, {""cost"": 8800, ""time"": 1.68}, {""cost"": 8796, ""time"": 1.73}, {""cost"": 8764, ""time"": 1.736}, {""cost"": 8756, ""time"": 1.818}, {""cost"": 8688, ""time"": 1.819}, {""cost"": 8664, ""time"": 1.833}, {""cost"": 8660, ""time"": 1.834}, {""cost"": 8548, ""time"": 1.834}, {""cost"": 8524, ""time"": 1.836}, {""cost"": 8436, ""time"": 1.838}, {""cost"": 8428, ""time"": 1.844}, {""cost"": 8332, ""time"": 1.846}, {""cost"": 8316, ""time"": 1.909}, {""cost"": 8280, ""time"": 1.922}, {""cost"": 8260, ""time"": 1.99}, {""cost"": 8224, ""time"": 1.99}, {""cost"": 8188, ""time"": 1.992}, {""cost"": 8156, ""time"": 1.992}, {""cost"": 8152, ""time"": 2.065}, {""cost"": 8148, ""time"": 2.066}, {""cost"": 8128, ""time"": 2.074}, {""cost"": 8072, ""time"": 2.269}, {""cost"": 8040, ""time"": 2.271}, {""cost"": 8008, ""time"": 2.271}, {""cost"": 7996, ""time"": 2.272}, {""cost"": 7972, ""time"": 2.273}, {""cost"": 7936, ""time"": 2.275}, {""cost"": 7900, ""time"": 2.278}, {""cost"": 7864, ""time"": 2.281}, {""cost"": 7832, ""time"": 2.327}, {""cost"": 7684, ""time"": 2.329}, {""cost"": 7664, ""time"": 2.361}, {""cost"": 7628, ""time"": 2.362}, {""cost"": 7588, ""time"": 2.416}, {""cost"": 7540, ""time"": 2.418}, {""cost"": 7532, ""time"": 2.531}, {""cost"": 7496, ""time"": 2.531}, {""cost"": 7392, ""time"": 2.535}, {""cost"": 7328, ""time"": 2.56}, {""cost"": 7324, ""time"": 2.563}, {""cost"": 7228, ""time"": 2.643}, {""cost"": 7192, ""time"": 3.499}, {""cost"": 7168, ""time"": 3.717}, {""cost"": 7028, ""time"": 3.73}, {""cost"": 7012, ""time"": 4.18}, {""cost"": 6944, ""time"": 4.18}, {""cost"": 6836, ""time"": 4.483}, {""cost"": 6780, ""time"": 4.699}, {""cost"": 6712, ""time"": 4.703}, {""cost"": 6700, ""time"": 5.054}, {""cost"": 6604, ""time"": 5.054}, {""cost"": 6556, ""time"": 5.056}, {""cost"": 6456, ""time"": 5.057}, {""cost"": 6420, ""time"": 5.058}, {""cost"": 6408, ""time"": 5.064}, {""cost"": 6372, ""time"": 5.065}, {""cost"": 6252, ""time"": 5.065}, {""cost"": 6220, ""time"": 5.068}, {""cost"": 6216, ""time"": 5.318}, {""cost"": 6164, ""time"": 6.53}, {""cost"": 6096, ""time"": 6.537}, {""cost"": 6092, ""time"": 6.54}, {""cost"": 6060, ""time"": 6.541}, {""cost"": 6028, ""time"": 6.64}, {""cost"": 6024, ""time"": 6.645}, {""cost"": 5956, ""time"": 6.647}, {""cost"": 5924, ""time"": 6.661}, {""cost"": 5888, ""time"": 6.662}, {""cost"": 5860, ""time"": 7.933}, {""cost"": 5828, ""time"": 7.934}, {""cost"": 5792, ""time"": 7.935}, {""cost"": 5756, ""time"": 8.658}]"
