instance,flow_solver,lambda_net,lambda_flow,weight_normalizer,w_net,w_flow,config,w_hetero,w_conc,flow_optimum,flow_cost,n_arcs,total_trips,n_single_trip_arcs,s1_time,s2_time,s1_first_cost,s1_first_time,s1_best_cost,s1_best_time,s1_n_improve,s2_optimal,mono_count,concentrated_count,r_tr,r_alpha_single_0.2,r_alpha_single_0.4,r_alpha_single_0.6,r_alpha_single_0.8,r_alpha_global_0.2,r_alpha_global_0.4,r_alpha_global_0.6,r_alpha_global_0.8,cov_mean,cov_median,cov_cvar10,cov_frac_zero,cov_dw_mean,cov_mean_addr,cov_cvar10_addr,nri,nri_worst,nri_addr,nri_alpha_single_0.2,nri_alpha_single_0.4,nri_alpha_single_0.6,nri_alpha_single_0.8,nri_alpha_global_0.2,nri_alpha_global_0.4,nri_alpha_global_0.6,nri_alpha_global_0.8,cvar_alpha_single_0.2,cvar_alpha_single_0.4,cvar_alpha_single_0.6,cvar_alpha_single_0.8,cvar_alpha_global_0.2,cvar_alpha_global_0.4,cvar_alpha_global_0.6,cvar_alpha_global_0.8,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s1_trajectory
layered_medium_seed1,asp,0.0,0,219.43,0,0,baseline,0,0,False,9216,13,42,6,120.02,30.011,20844,0.035,9216,116.114,218,False,10,31,0.3,0.3,0.6,0.6,0.8,0.0,0.0333,0.1667,0.3667,0.9487,0.9667,0.8,0.0,0.9487,0.942,0.8,0.9487,0.9333,0.942,0.8906,0.9111,0.9333,0.9538,0.0667,0.2555,0.4222,0.5778,0.6333,0.7333,0.8,0.9,0.0,0.0333,0.1667,0.3667,9216,7232,1984,"[{""cost"": 20844, ""time"": 0.035}, {""cost"": 20588, ""time"": 0.036}, {""cost"": 20396, ""time"": 0.037}, {""cost"": 20342, ""time"": 0.038}, {""cost"": 16822, ""time"": 0.038}, {""cost"": 16630, ""time"": 0.039}, {""cost"": 15862, ""time"": 0.04}, {""cost"": 15606, ""time"": 0.041}, {""cost"": 15580, ""time"": 0.077}, {""cost"": 15564, ""time"": 0.1}, {""cost"": 15530, ""time"": 0.101}, {""cost"": 15492, ""time"": 0.106}, {""cost"": 15428, ""time"": 0.137}, {""cost"": 15402, ""time"": 0.148}, {""cost"": 15368, ""time"": 0.17}, {""cost"": 15294, ""time"": 0.245}, {""cost"": 15276, ""time"": 5.844}, {""cost"": 15272, ""time"": 6.12}, {""cost"": 15232, ""time"": 6.126}, {""cost"": 15204, ""time"": 13.348}, {""cost"": 15188, ""time"": 13.872}, {""cost"": 15166, ""time"": 14.115}, {""cost"": 15132, ""time"": 14.374}, {""cost"": 15128, ""time"": 16.289}, {""cost"": 15074, ""time"": 16.333}, {""cost"": 15062, ""time"": 16.454}, {""cost"": 15010, ""time"": 18.899}, {""cost"": 14926, ""time"": 18.986}, {""cost"": 14906, ""time"": 19.551}, {""cost"": 14890, ""time"": 19.636}, {""cost"": 14862, ""time"": 20.325}, {""cost"": 14824, ""time"": 23.284}, {""cost"": 14816, ""time"": 23.291}, {""cost"": 14796, ""time"": 23.293}, {""cost"": 14778, ""time"": 24.923}, {""cost"": 14726, ""time"": 24.954}, {""cost"": 14720, ""time"": 24.979}, {""cost"": 14708, ""time"": 25.02}, {""cost"": 14700, ""time"": 26.242}, {""cost"": 14696, ""time"": 28.257}, {""cost"": 14690, ""time"": 29.671}, {""cost"": 14636, ""time"": 29.672}, {""cost"": 14582, ""time"": 29.698}, {""cost"": 14520, ""time"": 30.149}, {""cost"": 14498, ""time"": 30.157}, {""cost"": 14464, ""time"": 30.162}, {""cost"": 14396, ""time"": 30.182}, {""cost"": 14370, ""time"": 30.222}, {""cost"": 14328, ""time"": 30.228}, {""cost"": 14200, ""time"": 30.251}, {""cost"": 14198, ""time"": 30.275}, {""cost"": 14070, ""time"": 30.281}, {""cost"": 14028, ""time"": 33.521}, {""cost"": 14002, ""time"": 34.431}, {""cost"": 13990, ""time"": 34.447}, {""cost"": 13966, ""time"": 34.469}, {""cost"": 13854, ""time"": 34.48}, {""cost"": 13828, ""time"": 34.499}, {""cost"": 13794, ""time"": 34.505}, {""cost"": 13770, ""time"": 34.51}, {""cost"": 13764, ""time"": 34.519}, {""cost"": 13758, ""time"": 34.526}, {""cost"": 13728, ""time"": 34.531}, {""cost"": 13698, ""time"": 34.535}, {""cost"": 13668, ""time"": 34.538}, {""cost"": 13664, ""time"": 34.542}, {""cost"": 13626, ""time"": 34.547}, {""cost"": 13606, ""time"": 34.554}, {""cost"": 13592, ""time"": 34.557}, {""cost"": 13538, ""time"": 34.559}, {""cost"": 13530, ""time"": 34.577}, {""cost"": 13476, ""time"": 34.579}, {""cost"": 13446, ""time"": 34.604}, {""cost"": 13438, ""time"": 34.621}, {""cost"": 13384, ""time"": 34.623}, {""cost"": 13360, ""time"": 34.687}, {""cost"": 13358, ""time"": 34.752}, {""cost"": 13338, ""time"": 34.754}, {""cost"": 13336, ""time"": 34.933}, {""cost"": 13302, ""time"": 34.935}, {""cost"": 13292, ""time"": 35.06}, {""cost"": 13238, ""time"": 35.061}, {""cost"": 13186, ""time"": 35.889}, {""cost"": 13180, ""time"": 35.932}, {""cost"": 13126, ""time"": 35.937}, {""cost"": 13122, ""time"": 35.947}, {""cost"": 13112, ""time"": 35.95}, {""cost"": 13072, ""time"": 36.034}, {""cost"": 13048, ""time"": 36.138}, {""cost"": 13014, ""time"": 36.294}, {""cost"": 12994, ""time"": 36.355}, {""cost"": 12984, ""time"": 36.398}, {""cost"": 12930, ""time"": 36.429}, {""cost"": 12886, ""time"": 36.437}, {""cost"": 12866, ""time"": 36.447}, {""cost"": 12856, ""time"": 36.624}, {""cost"": 12820, ""time"": 36.71}, {""cost"": 12802, ""time"": 36.756}, {""cost"": 12768, ""time"": 36.787}, {""cost"": 12744, ""time"": 36.996}, {""cost"": 12728, ""time"": 37.126}, {""cost"": 12714, ""time"": 37.128}, {""cost"": 12700, ""time"": 37.19}, {""cost"": 12676, ""time"": 37.193}, {""cost"": 12664, ""time"": 37.32}, {""cost"": 12630, ""time"": 37.461}, {""cost"": 12608, ""time"": 37.616}, {""cost"": 12578, ""time"": 37.881}, {""cost"": 12560, ""time"": 37.908}, {""cost"": 12554, ""time"": 38.44}, {""cost"": 12544, ""time"": 38.446}, {""cost"": 12536, ""time"": 38.615}, {""cost"": 12500, ""time"": 39.094}, {""cost"": 12454, ""time"": 39.704}, {""cost"": 12448, ""time"": 40.923}, {""cost"": 12402, ""time"": 46.289}, {""cost"": 12382, ""time"": 46.319}, {""cost"": 12344, ""time"": 46.374}, {""cost"": 12328, ""time"": 46.416}, {""cost"": 12318, ""time"": 46.644}, {""cost"": 12298, ""time"": 46.645}, {""cost"": 12290, ""time"": 46.74}, {""cost"": 12256, ""time"": 47.512}, {""cost"": 12232, ""time"": 47.704}, {""cost"": 12202, ""time"": 47.77}, {""cost"": 12198, ""time"": 49.189}, {""cost"": 12188, ""time"": 49.191}, {""cost"": 12090, ""time"": 49.195}, {""cost"": 12068, ""time"": 49.461}, {""cost"": 12058, ""time"": 49.496}, {""cost"": 11994, ""time"": 49.61}, {""cost"": 11974, ""time"": 49.714}, {""cost"": 11960, ""time"": 49.805}, {""cost"": 11956, ""time"": 50.924}, {""cost"": 11936, ""time"": 50.944}, {""cost"": 11856, ""time"": 51.015}, {""cost"": 11752, ""time"": 51.213}, {""cost"": 11736, ""time"": 51.775}, {""cost"": 11720, ""time"": 52.639}, {""cost"": 11706, ""time"": 52.827}, {""cost"": 11698, ""time"": 52.88}, {""cost"": 11664, ""time"": 52.943}, {""cost"": 11556, ""time"": 52.998}, {""cost"": 11516, ""time"": 53.003}, {""cost"": 11470, ""time"": 53.03}, {""cost"": 11426, ""time"": 53.483}, {""cost"": 11422, ""time"": 53.813}, {""cost"": 11378, ""time"": 53.983}, {""cost"": 11324, ""time"": 53.987}, {""cost"": 11318, ""time"": 54.15}, {""cost"": 11196, ""time"": 54.232}, {""cost"": 11186, ""time"": 54.253}, {""cost"": 11132, ""time"": 54.269}, {""cost"": 11068, ""time"": 54.425}, {""cost"": 11058, ""time"": 54.487}, {""cost"": 11048, ""time"": 54.545}, {""cost"": 11036, ""time"": 54.595}, {""cost"": 11032, ""time"": 54.663}, {""cost"": 11028, ""time"": 54.728}, {""cost"": 11008, ""time"": 54.738}, {""cost"": 10900, ""time"": 54.763}, {""cost"": 10876, ""time"": 55.488}, {""cost"": 10856, ""time"": 55.821}, {""cost"": 10846, ""time"": 55.895}, {""cost"": 10832, ""time"": 55.901}, {""cost"": 10816, ""time"": 55.906}, {""cost"": 10812, ""time"": 55.935}, {""cost"": 10792, ""time"": 55.936}, {""cost"": 10784, ""time"": 57.779}, {""cost"": 10730, ""time"": 57.78}, {""cost"": 10676, ""time"": 57.81}, {""cost"": 10666, ""time"": 57.847}, {""cost"": 10576, ""time"": 58.018}, {""cost"": 10550, ""time"": 58.242}, {""cost"": 10530, ""time"": 59.357}, {""cost"": 10516, ""time"": 62.99}, {""cost"": 10462, ""time"": 63.001}, {""cost"": 10456, ""time"": 63.023}, {""cost"": 10450, ""time"": 63.04}, {""cost"": 10396, ""time"": 63.042}, {""cost"": 10358, ""time"": 63.096}, {""cost"": 10340, ""time"": 63.402}, {""cost"": 10276, ""time"": 63.444}, {""cost"": 10262, ""time"": 67.155}, {""cost"": 10224, ""time"": 68.898}, {""cost"": 10212, ""time"": 69.504}, {""cost"": 10184, ""time"": 71.412}, {""cost"": 10170, ""time"": 71.774}, {""cost"": 10130, ""time"": 71.924}, {""cost"": 10076, ""time"": 72.502}, {""cost"": 10070, ""time"": 72.567}, {""cost"": 10066, ""time"": 72.713}, {""cost"": 10012, ""time"": 72.714}, {""cost"": 10006, ""time"": 74.051}, {""cost"": 9976, ""time"": 78.43}, {""cost"": 9974, ""time"": 81.459}, {""cost"": 9910, ""time"": 81.594}, {""cost"": 9898, ""time"": 84.234}, {""cost"": 9834, ""time"": 85.204}, {""cost"": 9822, ""time"": 87.158}, {""cost"": 9774, ""time"": 87.172}, {""cost"": 9738, ""time"": 87.177}, {""cost"": 9728, ""time"": 87.199}, {""cost"": 9708, ""time"": 87.233}, {""cost"": 9674, ""time"": 87.238}, {""cost"": 9566, ""time"": 87.249}, {""cost"": 9482, ""time"": 87.263}, {""cost"": 9462, ""time"": 87.267}, {""cost"": 9452, ""time"": 87.276}, {""cost"": 9422, ""time"": 87.281}, {""cost"": 9344, ""time"": 87.288}, {""cost"": 9316, ""time"": 89.538}, {""cost"": 9290, ""time"": 89.544}, {""cost"": 9262, ""time"": 92.523}, {""cost"": 9230, ""time"": 92.918}, {""cost"": 9226, ""time"": 98.222}, {""cost"": 9224, ""time"": 98.937}, {""cost"": 9216, ""time"": 116.114}]"
layered_medium_seed1,asp,0.0,0,219.43,0,0,hetero_w8,8,0,False,9216,13,42,6,120.02,30.01,20844,0.035,9216,116.114,218,False,0,43,0.3,0.4667,0.6,0.6667,0.8,0.0,0.2,0.3333,0.5,0.9487,0.9667,0.8444,0.0,0.9487,0.942,0.8381,0.9487,0.9333,0.942,0.8906,0.9111,0.9333,0.9538,0.0667,0.2556,0.4,0.6111,0.6333,0.7333,0.8,0.9,0.0,0.2,0.3333,0.5,9216,7232,1984,"[{""cost"": 20844, ""time"": 0.035}, {""cost"": 20588, ""time"": 0.036}, {""cost"": 20396, ""time"": 0.037}, {""cost"": 20342, ""time"": 0.038}, {""cost"": 16822, ""time"": 0.038}, {""cost"": 16630, ""time"": 0.039}, {""cost"": 15862, ""time"": 0.04}, {""cost"": 15606, ""time"": 0.041}, {""cost"": 15580, ""time"": 0.077}, {""cost"": 15564, ""time"": 0.1}, {""cost"": 15530, ""time"": 0.101}, {""cost"": 15492, ""time"": 0.106}, {""cost"": 15428, ""time"": 0.137}, {""cost"": 15402, ""time"": 0.148}, {""cost"": 15368, ""time"": 0.17}, {""cost"": 15294, ""time"": 0.245}, {""cost"": 15276, ""time"": 5.844}, {""cost"": 15272, ""time"": 6.12}, {""cost"": 15232, ""time"": 6.126}, {""cost"": 15204, ""time"": 13.348}, {""cost"": 15188, ""time"": 13.872}, {""cost"": 15166, ""time"": 14.115}, {""cost"": 15132, ""time"": 14.374}, {""cost"": 15128, ""time"": 16.289}, {""cost"": 15074, ""time"": 16.333}, {""cost"": 15062, ""time"": 16.454}, {""cost"": 15010, ""time"": 18.899}, {""cost"": 14926, ""time"": 18.986}, {""cost"": 14906, ""time"": 19.551}, {""cost"": 14890, ""time"": 19.636}, {""cost"": 14862, ""time"": 20.325}, {""cost"": 14824, ""time"": 23.284}, {""cost"": 14816, ""time"": 23.291}, {""cost"": 14796, ""time"": 23.293}, {""cost"": 14778, ""time"": 24.923}, {""cost"": 14726, ""time"": 24.954}, {""cost"": 14720, ""time"": 24.979}, {""cost"": 14708, ""time"": 25.02}, {""cost"": 14700, ""time"": 26.242}, {""cost"": 14696, ""time"": 28.257}, {""cost"": 14690, ""time"": 29.671}, {""cost"": 14636, ""time"": 29.672}, {""cost"": 14582, ""time"": 29.698}, {""cost"": 14520, ""time"": 30.149}, {""cost"": 14498, ""time"": 30.157}, {""cost"": 14464, ""time"": 30.162}, {""cost"": 14396, ""time"": 30.182}, {""cost"": 14370, ""time"": 30.222}, {""cost"": 14328, ""time"": 30.228}, {""cost"": 14200, ""time"": 30.251}, {""cost"": 14198, ""time"": 30.275}, {""cost"": 14070, ""time"": 30.281}, {""cost"": 14028, ""time"": 33.521}, {""cost"": 14002, ""time"": 34.431}, {""cost"": 13990, ""time"": 34.447}, {""cost"": 13966, ""time"": 34.469}, {""cost"": 13854, ""time"": 34.48}, {""cost"": 13828, ""time"": 34.499}, {""cost"": 13794, ""time"": 34.505}, {""cost"": 13770, ""time"": 34.51}, {""cost"": 13764, ""time"": 34.519}, {""cost"": 13758, ""time"": 34.526}, {""cost"": 13728, ""time"": 34.531}, {""cost"": 13698, ""time"": 34.535}, {""cost"": 13668, ""time"": 34.538}, {""cost"": 13664, ""time"": 34.542}, {""cost"": 13626, ""time"": 34.547}, {""cost"": 13606, ""time"": 34.554}, {""cost"": 13592, ""time"": 34.557}, {""cost"": 13538, ""time"": 34.559}, {""cost"": 13530, ""time"": 34.577}, {""cost"": 13476, ""time"": 34.579}, {""cost"": 13446, ""time"": 34.604}, {""cost"": 13438, ""time"": 34.621}, {""cost"": 13384, ""time"": 34.623}, {""cost"": 13360, ""time"": 34.687}, {""cost"": 13358, ""time"": 34.752}, {""cost"": 13338, ""time"": 34.754}, {""cost"": 13336, ""time"": 34.933}, {""cost"": 13302, ""time"": 34.935}, {""cost"": 13292, ""time"": 35.06}, {""cost"": 13238, ""time"": 35.061}, {""cost"": 13186, ""time"": 35.889}, {""cost"": 13180, ""time"": 35.932}, {""cost"": 13126, ""time"": 35.937}, {""cost"": 13122, ""time"": 35.947}, {""cost"": 13112, ""time"": 35.95}, {""cost"": 13072, ""time"": 36.034}, {""cost"": 13048, ""time"": 36.138}, {""cost"": 13014, ""time"": 36.294}, {""cost"": 12994, ""time"": 36.355}, {""cost"": 12984, ""time"": 36.398}, {""cost"": 12930, ""time"": 36.429}, {""cost"": 12886, ""time"": 36.437}, {""cost"": 12866, ""time"": 36.447}, {""cost"": 12856, ""time"": 36.624}, {""cost"": 12820, ""time"": 36.71}, {""cost"": 12802, ""time"": 36.756}, {""cost"": 12768, ""time"": 36.787}, {""cost"": 12744, ""time"": 36.996}, {""cost"": 12728, ""time"": 37.126}, {""cost"": 12714, ""time"": 37.128}, {""cost"": 12700, ""time"": 37.19}, {""cost"": 12676, ""time"": 37.193}, {""cost"": 12664, ""time"": 37.32}, {""cost"": 12630, ""time"": 37.461}, {""cost"": 12608, ""time"": 37.616}, {""cost"": 12578, ""time"": 37.881}, {""cost"": 12560, ""time"": 37.908}, {""cost"": 12554, ""time"": 38.44}, {""cost"": 12544, ""time"": 38.446}, {""cost"": 12536, ""time"": 38.615}, {""cost"": 12500, ""time"": 39.094}, {""cost"": 12454, ""time"": 39.704}, {""cost"": 12448, ""time"": 40.923}, {""cost"": 12402, ""time"": 46.289}, {""cost"": 12382, ""time"": 46.319}, {""cost"": 12344, ""time"": 46.374}, {""cost"": 12328, ""time"": 46.416}, {""cost"": 12318, ""time"": 46.644}, {""cost"": 12298, ""time"": 46.645}, {""cost"": 12290, ""time"": 46.74}, {""cost"": 12256, ""time"": 47.512}, {""cost"": 12232, ""time"": 47.704}, {""cost"": 12202, ""time"": 47.77}, {""cost"": 12198, ""time"": 49.189}, {""cost"": 12188, ""time"": 49.191}, {""cost"": 12090, ""time"": 49.195}, {""cost"": 12068, ""time"": 49.461}, {""cost"": 12058, ""time"": 49.496}, {""cost"": 11994, ""time"": 49.61}, {""cost"": 11974, ""time"": 49.714}, {""cost"": 11960, ""time"": 49.805}, {""cost"": 11956, ""time"": 50.924}, {""cost"": 11936, ""time"": 50.944}, {""cost"": 11856, ""time"": 51.015}, {""cost"": 11752, ""time"": 51.213}, {""cost"": 11736, ""time"": 51.775}, {""cost"": 11720, ""time"": 52.639}, {""cost"": 11706, ""time"": 52.827}, {""cost"": 11698, ""time"": 52.88}, {""cost"": 11664, ""time"": 52.943}, {""cost"": 11556, ""time"": 52.998}, {""cost"": 11516, ""time"": 53.003}, {""cost"": 11470, ""time"": 53.03}, {""cost"": 11426, ""time"": 53.483}, {""cost"": 11422, ""time"": 53.813}, {""cost"": 11378, ""time"": 53.983}, {""cost"": 11324, ""time"": 53.987}, {""cost"": 11318, ""time"": 54.15}, {""cost"": 11196, ""time"": 54.232}, {""cost"": 11186, ""time"": 54.253}, {""cost"": 11132, ""time"": 54.269}, {""cost"": 11068, ""time"": 54.425}, {""cost"": 11058, ""time"": 54.487}, {""cost"": 11048, ""time"": 54.545}, {""cost"": 11036, ""time"": 54.595}, {""cost"": 11032, ""time"": 54.663}, {""cost"": 11028, ""time"": 54.728}, {""cost"": 11008, ""time"": 54.738}, {""cost"": 10900, ""time"": 54.763}, {""cost"": 10876, ""time"": 55.488}, {""cost"": 10856, ""time"": 55.821}, {""cost"": 10846, ""time"": 55.895}, {""cost"": 10832, ""time"": 55.901}, {""cost"": 10816, ""time"": 55.906}, {""cost"": 10812, ""time"": 55.935}, {""cost"": 10792, ""time"": 55.936}, {""cost"": 10784, ""time"": 57.779}, {""cost"": 10730, ""time"": 57.78}, {""cost"": 10676, ""time"": 57.81}, {""cost"": 10666, ""time"": 57.847}, {""cost"": 10576, ""time"": 58.018}, {""cost"": 10550, ""time"": 58.242}, {""cost"": 10530, ""time"": 59.357}, {""cost"": 10516, ""time"": 62.99}, {""cost"": 10462, ""time"": 63.001}, {""cost"": 10456, ""time"": 63.023}, {""cost"": 10450, ""time"": 63.04}, {""cost"": 10396, ""time"": 63.042}, {""cost"": 10358, ""time"": 63.096}, {""cost"": 10340, ""time"": 63.402}, {""cost"": 10276, ""time"": 63.444}, {""cost"": 10262, ""time"": 67.155}, {""cost"": 10224, ""time"": 68.898}, {""cost"": 10212, ""time"": 69.504}, {""cost"": 10184, ""time"": 71.412}, {""cost"": 10170, ""time"": 71.774}, {""cost"": 10130, ""time"": 71.924}, {""cost"": 10076, ""time"": 72.502}, {""cost"": 10070, ""time"": 72.567}, {""cost"": 10066, ""time"": 72.713}, {""cost"": 10012, ""time"": 72.714}, {""cost"": 10006, ""time"": 74.051}, {""cost"": 9976, ""time"": 78.43}, {""cost"": 9974, ""time"": 81.459}, {""cost"": 9910, ""time"": 81.594}, {""cost"": 9898, ""time"": 84.234}, {""cost"": 9834, ""time"": 85.204}, {""cost"": 9822, ""time"": 87.158}, {""cost"": 9774, ""time"": 87.172}, {""cost"": 9738, ""time"": 87.177}, {""cost"": 9728, ""time"": 87.199}, {""cost"": 9708, ""time"": 87.233}, {""cost"": 9674, ""time"": 87.238}, {""cost"": 9566, ""time"": 87.249}, {""cost"": 9482, ""time"": 87.263}, {""cost"": 9462, ""time"": 87.267}, {""cost"": 9452, ""time"": 87.276}, {""cost"": 9422, ""time"": 87.281}, {""cost"": 9344, ""time"": 87.288}, {""cost"": 9316, ""time"": 89.538}, {""cost"": 9290, ""time"": 89.544}, {""cost"": 9262, ""time"": 92.523}, {""cost"": 9230, ""time"": 92.918}, {""cost"": 9226, ""time"": 98.222}, {""cost"": 9224, ""time"": 98.937}, {""cost"": 9216, ""time"": 116.114}]"
