instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_medium_seed2,layered,medium,2,0,3,both,1,1,8310,1,0.6333,"(l1,l7,tr1)",0.7667,"(l4,l8,tr2,k1)",0.7667,"(l4,l8,tr2,k1)",p2,5,45,False,120.019,[],8310,7995,315,False,120.014,[],OK
layered_medium_seed2,layered,medium,2,300,3,off_off,0,0,8670,1,0.6667,"(l1,l7,tr1)",0.7667,"(l1,l6,tr2,k5)",0.7667,"(l1,l6,tr2,k5)",p2,12,32,False,120.142,[],8370,6735,1635,True,2.835,[],OK
layered_medium_seed2,layered,medium,2,300,3,hetero,1,0,8670,1,0.6667,"(l1,l7,tr1)",0.7667,"(l2,l5,tr2,k1)",0.7667,"(l2,l5,tr2,k1)",p2,1,41,False,120.142,[],8370,6735,1635,True,12.241,[],OK
layered_medium_seed2,layered,medium,2,300,3,conc,0,1,8670,1,0.6667,"(l1,l7,tr1)",0.7667,"(l2,l5,tr2,k1)",0.7667,"(l2,l5,tr2,k1)",p2,9,32,False,120.142,[],8370,6915,1455,False,120.011,[],OK
layered_medium_seed2,layered,medium,2,300,3,both,1,1,8670,1,0.6667,"(l1,l7,tr1)",0.7667,"(l2,l5,tr2,k1)",0.7667,"(l2,l5,tr2,k1)",p2,7,32,False,120.142,[],8370,6915,1455,False,120.013,[],OK
layered_medium_seed2,layered,medium,2,500,3,off_off,0,0,8880,0,0.6667,"(l1,l7,tr1)",0.7667,"(l2,l7,tr2,k1)",0.7667,"(l2,l7,tr2,k1)",p3,2,35,False,120.02,[],8880,7110,1770,False,120.017,[],OK
layered_medium_seed2,layered,medium,2,500,3,hetero,1,0,8880,0,0.6667,"(l1,l7,tr1)",0.7667,"(l2,l7,tr2,k1)",0.7667,"(l2,l7,tr2,k1)",p3,1,37,False,120.02,[],8880,7155,1725,False,120.013,[],OK
layered_medium_seed2,layered,medium,2,500,3,conc,0,1,8880,0,0.6667,"(l1,l7,tr1)",0.7667,"(l2,l7,tr2,k1)",0.7667,"(l2,l7,tr2,k1)",p3,14,36,False,120.02,[],8880,7710,1170,False,120.017,[],OK
layered_medium_seed2,layered,medium,2,500,3,both,1,1,8880,0,0.6667,"(l1,l7,tr1)",0.7667,"(l2,l7,tr2,k1)",0.7667,"(l2,l7,tr2,k1)",p3,13,37,False,120.02,[],8880,7710,1170,False,120.017,[],OK
layered_medium_seed2,layered,medium,2,750,3,off_off,0,0,7380,0,0.6667,"(l1,l6,tr2)",0.7333,"(l1,l6,tr2,k1)",0.7333,"(l1,l6,tr2,k1)",p2,12,30,False,120.028,[],7380,6825,555,True,1.169,[],OK
layered_medium_seed2,layered,medium,2,750,3,hetero,1,0,7380,0,0.6667,"(l1,l6,tr2)",0.7667,"(l1,l7,tr2,k1)",0.7667,"(l1,l7,tr2,k1)",p3,0,34,False,120.028,[],7380,6825,555,True,0.585,[],OK
layered_medium_seed2,layered,medium,2,750,3,conc,0,1,7380,0,0.6667,"(l1,l6,tr2)",0.7667,"(l1,l7,tr2,k1)",0.7667,"(l1,l7,tr2,k1)",p3,3,35,False,120.028,[],7380,6825,555,False,120.014,[],OK
layered_medium_seed2,layered,medium,2,750,3,both,1,1,7380,0,0.6667,"(l1,l6,tr2)",0.7667,"(l1,l7,tr2,k1)",0.7667,"(l1,l7,tr2,k1)",p3,3,34,False,120.028,[],7380,6825,555,False,120.007,[],OK
layered_medium_seed2,layered,medium,2,1000,3,off_off,0,0,7815,0,0.6667,"(l1,l6,tr2)",0.7333,"(l1,l6,tr2,k5)",0.7333,"(l1,l6,tr2,k5)",p2,13,27,False,120.028,[],7815,7425,390,True,0.175,[],OK
layered_medium_seed2,layered,medium,2,1000,3,hetero,1,0,7815,0,0.6667,"(l1,l6,tr2)",0.8,"(l5,l8,tr2,k1)",0.8,"(l5,l8,tr2,k1)",p2,0,32,False,120.028,[],7815,7425,390,True,0.086,[],OK
layered_medium_seed2,layered,medium,2,1000,3,conc,0,1,7815,0,0.6667,"(l1,l6,tr2)",0.8,"(l5,l8,tr2,k1)",0.8,"(l5,l8,tr2,k1)",p2,7,32,False,120.028,[],7815,7635,180,False,120.009,[],OK
layered_medium_seed2,layered,medium,2,1000,3,both,1,1,7815,0,0.6667,"(l1,l6,tr2)",0.8,"(l5,l8,tr2,k1)",0.8,"(l5,l8,tr2,k1)",p2,5,32,False,120.028,[],7815,7575,240,False,120.016,[],OK
