instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_small_seed3,layered,small,3,0,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,0,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,300,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,300,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,300,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,300,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,500,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,500,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,500,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,500,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,750,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,750,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,750,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,750,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,1000,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,1000,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,1000,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed3,layered,small,3,1000,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,0,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,0,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,0,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,0,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,300,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,300,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,300,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,300,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,500,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,500,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,500,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,500,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,750,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,750,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,750,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,750,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,1000,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,1000,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,1000,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed4,layered,small,4,1000,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,0,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,0,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,0,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,0,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,300,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,300,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,300,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,300,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,500,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,500,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,500,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,500,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,750,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,750,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,750,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,750,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,1000,3,off_off,0,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,1000,3,hetero,1,0,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,1000,3,conc,0,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed5,layered,small,5,1000,3,both,1,1,,,,,,,,,,,,,,,,,,,,,S1_UNSAT
layered_small_seed1,layered,small,1,0,3,off_off,0,0,4002,7,0.4667,"(l2,l4,tr1)",0.8,"(l4,l5,tr1,k1)",0.8,"(l4,l5,tr1,k1)",p2,4,4,True,30.821,[],4002,2788,1214,False,60.007,[],OK
layered_small_seed1,layered,small,1,0,3,hetero,1,0,4002,7,0.4667,"(l2,l4,tr1)",0.8333,"(l3,l5,tr1,k1)",0.8333,"(l3,l5,tr1,k1)",p2,0,4,True,30.821,[],4002,2788,1214,False,60.007,[],OK
layered_small_seed1,layered,small,1,0,3,conc,0,1,4002,7,0.4667,"(l2,l4,tr1)",0.8333,"(l4,l5,tr1,k2)",0.8333,"(l4,l5,tr1,k2)",p2,3,4,True,30.821,[],4002,3714,288,False,60.008,[],OK
layered_small_seed1,layered,small,1,0,3,both,1,1,4002,7,0.4667,"(l2,l4,tr1)",0.8,"(l2,l4,tr1,k9)",0.8,"(l2,l4,tr1,k9)",p2,2,4,True,30.821,[],4002,3714,288,False,60.007,[],OK
layered_small_seed1,layered,small,1,300,3,off_off,0,0,5070,1,0.4333,"(l2,l4,tr1)",0.8333,"(l2,l4,tr1,k6)",0.8333,"(l2,l4,tr1,k6)",p2,4,12,False,60.011,[],4770,3950,820,True,2.284,[],OK
layered_small_seed1,layered,small,1,300,3,hetero,1,0,5070,1,0.4333,"(l2,l4,tr1)",0.8333,"(l2,l4,tr1,k6)",0.8333,"(l2,l4,tr1,k6)",p2,1,12,False,60.011,[],4770,3950,820,True,8.62,[],OK
layered_small_seed1,layered,small,1,300,3,conc,0,1,5070,1,0.4333,"(l2,l4,tr1)",0.8,"(l4,l5,tr1,k4)",0.8,"(l4,l5,tr1,k4)",p2,7,12,False,60.011,[],4770,4440,330,False,60.009,[],OK
layered_small_seed1,layered,small,1,300,3,both,1,1,5070,1,0.4333,"(l2,l4,tr1)",0.8333,"(l4,l6,tr1,k3)",0.8333,"(l4,l6,tr1,k3)",p2,3,10,False,60.011,[],4770,4632,138,False,60.063,[],OK
layered_small_seed1,layered,small,1,500,3,off_off,0,0,5120,0,0.6667,"(l2,l4,tr1)",0.8333,"(l2,l4,tr1,k3)",0.8333,"(l2,l4,tr1,k3)",p2,7,19,False,60.022,[],5120,4588,532,True,0.1,[],OK
