instance_name,instance_size,seed,div_weight,proxy,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,dominant_count,exposure_count,r_tr,worst_arc,r_1,worst_trip,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_large_seed1,custom,0,0,exposure,2,off_off,0,0,16015,42,0,0.6333,"(l2,l7,tr1)",0.8667,"(l1,l4,tr2,k2)",24,42,False,299.095,"[[0.331, 284963], [0.347, 282063], [0.363, 278583], [0.379, 278003], [0.395, 277049], [0.41, 276731], [0.426, 275777], [0.442, 275459], [0.457, 275141], [0.473, 274823], [0.489, 274664], [0.505, 274505], [0.521, 273551], [0.536, 272915], [0.552, 272756], [0.568, 272438], [0.584, 272120], [0.599, 270053], [0.615, 269937], [0.633, 269705], [0.649, 266790], [0.671, 266210], [0.692, 265050], [0.713, 263890], [0.735, 262730], [0.759, 262150], [0.78, 261222], [0.802, 260526], [0.823, 260294], [0.845, 260284], [0.863, 260231], [0.884, 259883], [0.905, 259535], [0.927, 258839], [0.949, 258723], [0.97, 258491], [0.991, 258259], [1.012, 258027], [1.034, 257762], [1.055, 257497], [1.077, 257232], [1.098, 256942], [1.119, 256914], [1.14, 256596], [1.163, 256543], [1.184, 256480], [1.205, 256278], [1.226, 256225], [1.25, 255907], [1.272, 252303], [1.293, 251773], [1.314, 251243], [1.335, 250713], [1.356, 250183], [1.377, 249653], [1.398, 249123], [1.418, 248593], [1.439, 248275], [1.46, 247957], [1.481, 247427], [1.504, 247029], [1.525, 246449], [1.546, 246333], [1.567, 246217], [1.592, 246101], [1.621, 245985], [1.651, 245869], [1.675, 245710], [1.697, 245667], [1.719, 245594], [1.748, 245478], [1.769, 245362], [1.791, 236352], [1.811, 235822], [1.832, 235292], [1.852, 229028], [1.873, 228506], [1.893, 227984], [1.914, 227462], [1.934, 226940], [1.955, 226418], [1.975, 226214], [1.996, 225896], [2.017, 225684], [2.038, 225344], [2.059, 225170], [2.079, 224822], [2.1, 224648], [2.121, 224126], [2.142, 224073], [2.161, 223967], [2.181, 223914], [2.199, 223861], [2.219, 223808], [2.237, 223518], [2.257, 223228], [2.278, 222358], [2.298, 222068], [2.321, 222010], [2.341, 221894], [2.363, 221735], [2.39, 221720], [2.412, 221546], [2.433, 221256], [2.453, 220991], [2.472, 220726], [2.492, 220196], [2.512, 219931], [2.531, 219136], [2.551, 218606], [2.571, 218341], [2.594, 218182], [2.639, 218066], [2.66, 217642], [2.681, 217430], [2.698, 217377], [2.718, 217324], [2.735, 217271], [2.752, 217218], [2.772, 217165], [2.789, 216875], [2.805, 216411], [2.826, 216353], [2.844, 216295], [2.862, 216121], [2.882, 216063], [2.904, 216058], [2.921, 216005], [2.941, 212560], [2.961, 212295], [2.98, 212030], [3.001, 211235], [3.021, 210970], [3.043, 210879], [3.063, 210705], [3.083, 210614], [3.104, 210508], [3.122, 210402], [3.143, 210243], [3.163, 210190], [3.182, 210137], [3.203, 210084], [3.225, 208344], [3.245, 207822], [3.267, 207724], [3.287, 207550], [3.31, 207376], [3.333, 206846], [3.357, 206672], [3.378, 206619], [3.398, 206528], [3.418, 206354], [3.438, 206301], [3.457, 202273], [3.476, 201796], [3.495, 201319], [3.514, 200842], [3.532, 200365], [3.552, 199411], [3.571, 198934], [3.591, 198669], [3.618, 198457], [3.637, 198366], [3.656, 197889], [3.681, 197876], [3.701, 197760], [3.721, 197702], [3.741, 197644], [3.761, 197586], [3.78, 197528], [3.8, 197470], [3.82, 197412], [3.851, 197392], [3.867, 194956], [3.882, 191824], [3.897, 191476], [3.913, 190045], [3.928, 189886], [3.943, 189727], [3.96, 189379], [3.981, 189329], [4.001, 189170], [4.021, 188375], [4.049, 188332], [4.064, 188274], [4.08, 185730], [4.102, 185518], [4.123, 185200], [4.143, 185041], [4.162, 184882], [4.182, 184723], [4.202, 184564], [4.221, 184405], [4.245, 184140], [4.265, 183981], [4.286, 183345], [4.306, 182126], [4.325, 181384], [4.345, 180271], [4.365, 179900], [4.385, 179529], [4.405, 179158], [4.425, 178787], [4.444, 178416], [4.464, 178045], [4.484, 177886], [4.504, 177828], [4.523, 177669], [4.544, 177510], [4.564, 176436], [4.586, 176297], [4.606, 176257], [4.626, 176065], [4.651, 176045], [4.669, 175992], [4.696, 175982], [4.714, 175919], [4.736, 175790], [4.756, 175674], [4.78, 175591], [4.8, 175538], [4.82, 175485], [4.84, 175432], [4.86, 175379], [4.895, 175326], [4.921, 175283], [4.947, 175134], [4.966, 175124], [4.981, 175018], [4.999, 174902], [5.021, 174859], [5.039, 174743], [5.059, 174230], [5.077, 173700], [5.094, 173170], [5.112, 172996], [5.13, 172300], [5.147, 172126], [5.165, 170386], [5.183, 170212], [5.198, 169864], [5.216, 169690], [5.233, 169516], [5.251, 169342], [5.268, 169168], [5.286, 168994], [5.303, 168820], [5.321, 168472], [5.338, 168124], [5.356, 167950], [5.373, 167776], [5.391, 167428], [5.408, 167080], [5.43, 167065], [5.448, 167012], [5.466, 166959], [5.483, 166906], [5.503, 166747], [5.527, 166732], [5.546, 166704], [5.564, 166651], [5.582, 166598], [5.6, 166545], [5.627, 166507], [5.653, 166479], [5.674, 166436], [5.694, 166146], [5.715, 166088], [5.731, 166030], [5.751, 165972], [5.775, 165914], [5.794, 165856], [5.814, 165700], [5.833, 165647], [5.853, 165594], [5.872, 165541], [5.891, 165488], [5.911, 165435], [5.93, 165382], [5.948, 165329], [5.967, 165276], [5.994, 164928], [6.013, 164638], [6.034, 164580], [6.053, 159810], [6.073, 156948], [6.092, 156471], [6.111, 155994], [6.131, 155865], [6.15, 155691], [6.169, 155633], [6.189, 155575], [6.208, 155570], [6.225, 155517], [6.241, 155343], [6.261, 155243], [6.281, 155190], [6.301, 155137], [6.32, 155084], [6.34, 154852], [6.357, 154620], [6.373, 154156], [6.394, 154103], [6.413, 153626], [6.433, 152619], [6.453, 152195], [6.472, 151771], [6.492, 151347], [6.511, 150923], [6.531, 150499], [6.55, 150075], [6.57, 149916], [6.585, 149757], [6.605, 149121], [6.624, 148962], [6.644, 148803], [6.663, 147849], [6.682, 147690], [6.702, 147531], [6.721, 147372], [6.74, 147213], [6.76, 147054], [6.779, 146630], [6.806, 146514], [6.825, 146166], [6.845, 146123], [6.864, 146007], [6.884, 145775], [6.903, 145298], [6.926, 145182], [6.946, 142532], [6.963, 139882], [6.979, 139352], [6.997, 138822], [7.013, 138756], [7.03, 138640], [7.047, 138524], [7.063, 138408], [7.083, 138292], [7.1, 137364], [7.116, 136842], [7.133, 133710], [7.149, 132666], [7.166, 131100], [7.183, 130056], [7.199, 129534], [7.216, 129012], [7.234, 128490], [7.252, 127952], [7.268, 127687], [7.285, 127157], [7.301, 126627], [7.318, 126097], [7.335, 125832], [7.352, 125734], [7.371, 125575], [7.388, 125459], [7.41, 125353], [7.43, 125194], [7.449, 125151], [7.466, 125035], [7.484, 124611], [7.505, 124346], [7.523, 124247], [7.542, 124015], [7.561, 123899], [7.577, 123783], [7.596, 123253], [7.617, 123245], [7.634, 123071], [7.655, 122988], [7.673, 121080], [7.692, 120603], [7.711, 119172], [7.73, 118218], [7.749, 117741], [7.767, 117264], [7.788, 117135], [7.807, 117077], [7.826, 116961], [7.845, 116903], [7.87, 116479], [7.89, 116421], [7.91, 116363], [7.929, 115568], [7.949, 115303], [7.968, 115250], [7.994, 115187], [8.012, 115071], [8.032, 110248], [8.051, 107863], [8.07, 107386], [8.089, 106909], [8.108, 106644], [8.127, 106591], [8.142, 106538], [8.156, 106485], [8.175, 106369], [8.189, 106021], [8.208, 105905], [8.228, 105789], [8.254, 105746], [8.273, 105713], [8.291, 105655], [8.309, 105597], [8.325, 105539], [8.344, 105481], [8.362, 105476], [8.379, 105274], [8.397, 105221], [8.415, 105168], [8.432, 105115], [8.449, 105062], [8.466, 105009], [8.484, 105004], [8.515, 104999], [8.534, 104946], [8.567, 104888], [8.581, 104714], [8.596, 104540], [8.612, 104366], [8.627, 104192], [8.642, 103913], [8.657, 103542], [8.672, 103489], [8.687, 103310], [8.716, 103191], [8.751, 103148], [8.775, 103032], [8.797, 102979], [8.815, 102863], [8.831, 102805], [8.848, 102752], [8.872, 102679], [8.894, 102651], [8.92, 102646], [8.946, 102593], [9.014, 102588], [9.03, 102530], [9.051, 102512], [9.069, 102368], [9.091, 102315], [9.126, 102257], [9.149, 102207], [9.17, 102199], [9.188, 102025], [9.215, 101942], [9.236, 101362], [9.256, 100782], [9.276, 97302], [9.297, 96722], [9.317, 96664], [9.337, 96548], [9.364, 96525], [9.388, 96500], [9.408, 96366], [9.434, 96351], [9.457, 96341], [9.474, 96288], [9.5, 96283], [9.531, 96134], [9.555, 96109], [9.578, 95993], [9.6, 95960], [9.637, 95932], [9.662, 95927], [9.681, 95874], [9.703, 95864], [9.721, 95811], [9.742, 95695], [9.763, 95637], [9.784, 95579], [9.809, 95473], [9.836, 95430], [9.86, 95314], [9.888, 95281], [9.909, 95175], [9.93, 95122], [9.95, 95006], [9.975, 94890], [9.997, 94837], [10.019, 94784], [10.041, 91604], [10.061, 91074], [10.081, 87894], [10.102, 87364], [10.122, 86834], [10.156, 85721], [10.176, 85350], [10.196, 84979], [10.217, 84608], [10.237, 84237], [10.257, 83866], [10.277, 83495], [10.297, 83124], [10.325, 83101], [10.344, 82927], [10.365, 82397], [10.42, 82291], [10.441, 82185], [10.462, 82157], [10.484, 81983], [10.505, 81391], [10.525, 79303], [10.544, 78955], [10.564, 78607], [10.583, 78521], [10.601, 78405], [10.623, 78289], [10.644, 78231], [10.663, 78115], [10.684, 77941], [10.707, 77926], [10.725, 77502], [10.747, 77328], [10.767, 77169], [10.798, 73512], [10.818, 71127], [10.837, 70173], [10.857, 69986], [10.877, 69799], [10.896, 69612], [10.921, 69602], [10.938, 69496], [10.988, 69491], [11.008, 69438], [11.039, 69322], [11.078, 69314], [11.11, 69215], [11.126, 69099], [11.176, 68983], [11.199, 68907], [11.22, 68733], [11.237, 68677], [11.254, 68561], [11.275, 68445], [11.295, 68329], [11.315, 68213], [11.334, 67865], [11.356, 67827], [11.378, 67775], [11.409, 67760], [11.439, 67659], [11.491, 67568], [11.51, 67500], [11.528, 67394], [11.545, 67250], [11.564, 67192], [11.583, 67076], [11.603, 66970], [11.622, 66864], [11.659, 66740], [11.686, 66508], [11.718, 66475], [11.742, 66402], [11.765, 66359], [11.786, 66243], [11.808, 66185], [11.833, 66170], [11.85, 66117], [11.871, 66064], [11.899, 65958], [11.924, 65799], [11.945, 65784], [11.966, 65519], [11.992, 65254], [12.021, 65206], [12.044, 65171], [12.069, 64997], [12.092, 64987], [12.163, 64933], [12.184, 64817], [12.237, 64656], [12.258, 64314], [12.278, 63966], [12.296, 63837], [12.314, 62097], [12.367, 61620], [12.39, 60924], [12.41, 60871], [12.431, 60692], [12.45, 60568], [12.47, 60228], [12.488, 59706], [12.507, 59358], [12.526, 59010], [12.545, 58662], [12.563, 58314], [12.582, 58140], [12.601, 58087], [12.62, 58079], [12.637, 57731], [12.661, 57724], [12.68, 57671], [12.7, 57663], [12.718, 57557], [12.737, 57484], [12.768, 57202], [12.79, 56854], [12.812, 56506], [12.833, 56400], [12.854, 56317], [12.88, 56294], [12.9, 56226], [12.922, 56168], [12.947, 56163], [13.07, 56135], [13.09, 56082], [13.107, 56029], [13.125, 55976], [13.144, 55923], [13.163, 55817], [13.18, 55764], [13.199, 55711], [13.217, 55658], [13.234, 55605], [13.251, 55552], [13.268, 55499], [13.285, 55446], [13.304, 55436], [13.321, 55383], [13.342, 55262], [13.441, 55244], [13.465, 55093], [13.515, 55076], [13.537, 55023], [13.584, 54864], [13.613, 54758], [13.642, 54705], [13.704, 54655], [13.772, 54617], [13.865, 54516], [13.887, 54168], [13.916, 54115], [13.962, 53971], [13.984, 53918], [14.005, 53865], [14.023, 53812], [14.041, 53797], [14.064, 53754], [14.087, 53744], [14.123, 52555], [14.145, 52351], [14.167, 52177], [14.188, 52003], [14.207, 51829], [14.228, 51655], [14.248, 50959], [14.269, 50263], [14.29, 50089], [14.309, 49915], [14.33, 49597], [14.349, 49582], [14.368, 49423], [14.389, 49370], [14.41, 49317], [14.43, 49158], [14.451, 48999], [14.473, 48840], [14.497, 48666], [14.521, 48590], [14.54, 48580], [14.57, 48520], [14.59, 48512], [14.61, 48474], [14.646, 48354], [14.672, 48311], [14.908, 48161], [14.93, 47525], [14.952, 46571], [14.973, 46253], [14.995, 45673], [15.016, 44803], [15.037, 44513], [15.058, 44223], [15.079, 43933], [15.1, 43643], [15.14, 43555], [15.188, 43502], [15.209, 42548], [15.231, 41594], [15.261, 41475], [15.288, 41422], [15.309, 41263], [15.42, 41203], [15.439, 41089], [15.458, 40771], [15.478, 40249], [16.352, 40093], [16.389, 40058], [16.417, 40000], [16.446, 39811], [16.466, 39758], [16.487, 38946], [16.507, 38134], [16.528, 38076], [16.549, 37728], [16.573, 37675], [16.593, 37617], [16.611, 37443], [16.632, 37357], [16.654, 37327], [16.673, 36214], [16.691, 35843], [16.71, 35101], [16.732, 35073], [16.754, 34783], [16.796, 34753], [16.831, 34738], [16.854, 34622], [16.876, 34463], [16.897, 34304], [16.917, 34231], [16.936, 34145], [16.962, 34057], [16.983, 33883], [17.01, 33724], [17.031, 33651], [17.052, 33631], [17.071, 33593], [17.09, 33565], [17.109, 33419], [17.13, 33361], [17.155, 33273], [17.175, 33187], [17.195, 33114], [17.228, 33056], [17.271, 31838], [17.287, 31026], [17.303, 30620], [17.32, 30214], [17.336, 29808], [17.352, 29402], [17.368, 28996], [17.385, 28184], [17.401, 27778], [17.417, 27372], [17.433, 26212], [17.45, 25632], [17.474, 25482], [17.495, 25164], [17.516, 24846], [17.536, 24440], [17.556, 23168], [17.584, 23110], [17.612, 23009], [17.637, 22921], [17.656, 22889], [17.676, 22773], [17.704, 22730], [17.724, 22614], [17.743, 22253], [17.763, 22094], [17.781, 21935], [17.803, 21776], [17.821, 21660], [17.84, 21254], [17.907, 21251], [18.716, 21228], [18.737, 21213], [18.76, 21107], [18.914, 21089], [18.941, 21076], [18.958, 20902], [18.975, 20728], [18.993, 20715], [20.016, 20689], [89.966, 20674], [90.049, 20659], [90.101, 20652], [90.118, 20561], [90.139, 20455], [90.158, 20445], [90.177, 20281], [90.197, 20165], [90.215, 19933], [90.232, 19562], [90.25, 19456], [90.267, 19403], [90.284, 19244], [90.636, 19236], [90.657, 19178], [91.272, 19176], [91.293, 19035], [91.31, 18997], [91.327, 18944], [91.346, 18871], [91.366, 18752], [91.385, 18381], [91.403, 18222], [91.42, 18169], [91.441, 18149], [91.497, 18091], [91.52, 17990], [106.479, 17964], [107.032, 17917], [107.057, 17844], [107.077, 17834], [107.095, 17627], [107.117, 17594], [107.135, 17465], [107.154, 17349], [107.173, 17233], [107.192, 16711], [107.214, 16595], [107.238, 16479], [107.26, 16305], [107.281, 16280], [107.356, 16232], [107.417, 16174], [108.166, 16106], [110.253, 16015]]",16015,14562,1453,False,0.044,"[[0.043, []]]",OK
