instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_xlarge_seed3,layered,xlarge,3,1000,3,conc,0,1,22162,2,0.6667,"(l1,l7,tr1)",0.7667,"(l1,l7,tr1,k2)",0.7667,"(l1,l7,tr1,k2)",p1,44,101,False,600.303,[],20162,20026,136,False,600.464,[],OK
layered_xlarge_seed3,layered,xlarge,3,1000,3,both,1,1,22162,2,0.6667,"(l1,l7,tr1)",0.7667,"(l1,l7,tr1,k2)",0.7667,"(l1,l7,tr1,k2)",p1,27,101,False,600.303,[],20162,19958,204,False,600.315,[],OK
layered_xlarge_seed4,layered,xlarge,4,0,3,off_off,0,0,16215,1,0.5333,"(l3,l4,tr2)",0.7333,"(l2,l8,tr2,k1)",0.7333,"(l2,l8,tr2,k1)",p3,28,84,False,600.302,[],16215,12472,3743,False,600.009,[],OK
layered_xlarge_seed4,layered,xlarge,4,0,3,hetero,1,0,16215,1,0.5333,"(l3,l4,tr2)",0.7333,"(l2,l8,tr2,k1)",0.7333,"(l2,l8,tr2,k1)",p3,4,102,False,600.302,[],16215,12472,3743,False,600.012,[],OK
layered_xlarge_seed4,layered,xlarge,4,0,3,conc,0,1,16215,1,0.5333,"(l3,l4,tr2)",0.8,"(l2,l5,tr2,k2)",0.8,"(l2,l5,tr2,k2)",p2,32,77,False,600.302,[],16215,15016,1199,False,600.019,[],OK
layered_xlarge_seed4,layered,xlarge,4,0,3,both,1,1,16215,1,0.5333,"(l3,l4,tr2)",0.8,"(l2,l5,tr2,k2)",0.8,"(l2,l5,tr2,k2)",p2,29,77,False,600.302,[],16215,15468,747,False,600.061,[],OK
layered_xlarge_seed4,layered,xlarge,4,1000,3,off_off,0,0,19122,2,0.6333,"(l2,l7,tr1)",0.7667,"(l2,l7,tr1,k5)",0.7667,"(l2,l7,tr1,k5)",p2,30,79,False,600.199,[],17122,13358,3764,False,600.008,[],OK
layered_xlarge_seed4,layered,xlarge,4,1000,3,hetero,1,0,19122,2,0.6333,"(l2,l7,tr1)",0.8,"(l9,l11,tr1,k2)",0.8,"(l9,l11,tr1,k2)",p6,0,81,False,600.199,[],17122,13506,3616,False,600.011,[],OK
layered_xlarge_seed4,layered,xlarge,4,1000,3,conc,0,1,19122,2,0.6333,"(l2,l7,tr1)",0.7667,"(l7,l13,tr1,k3)",0.7667,"(l7,l13,tr1,k3)",p2,33,90,False,600.199,[],17122,14768,2354,False,600.017,[],OK
layered_xlarge_seed4,layered,xlarge,4,1000,3,both,1,1,19122,2,0.6333,"(l2,l7,tr1)",0.8,"(l7,l13,tr1,k3)",0.8,"(l7,l13,tr1,k3)",p2,26,89,False,600.199,[],17122,15330,1792,False,600.079,[],OK
layered_xlarge_seed5,layered,xlarge,5,0,3,off_off,0,0,14915,2,0.5667,"(l3,l7,tr2)",0.7333,"(l7,l4,tr3,k3)",0.7333,"(l7,l4,tr3,k3)",p2,1,129,False,600.101,[],14915,12342,2573,True,157.321,[],OK
layered_xlarge_seed5,layered,xlarge,5,0,3,hetero,1,0,14915,2,0.5667,"(l3,l7,tr2)",0.7667,"(l5,l12,tr2,k1)",0.7667,"(l5,l12,tr2,k1)",p6,0,126,False,600.101,[],14915,12342,2573,True,362.954,[],OK
layered_xlarge_seed5,layered,xlarge,5,0,3,conc,0,1,14915,2,0.5667,"(l3,l7,tr2)",0.7667,"(l3,l7,tr2,k1)",0.7667,"(l3,l7,tr2,k1)",p2,8,111,False,600.101,[],14915,13912,1003,False,600.016,[],OK
layered_xlarge_seed5,layered,xlarge,5,0,3,both,1,1,14915,2,0.5667,"(l3,l7,tr2)",0.7667,"(l3,l7,tr2,k2)",0.7667,"(l3,l7,tr2,k2)",p2,2,113,False,600.101,[],14915,13823,1092,False,600.06,[],OK
layered_xlarge_seed5,layered,xlarge,5,1000,3,off_off,0,0,17037,1,0.6333,"(l3,l9,tr3)",0.7667,"(l1,l4,tr2,k2)",0.7667,"(l1,l4,tr2,k2)",p6,4,105,False,600.125,[],16037,13368,2669,True,164.65,[],OK
layered_xlarge_seed5,layered,xlarge,5,1000,3,hetero,1,0,17037,1,0.6333,"(l3,l9,tr3)",0.7,"(l3,l9,tr3,k2)",0.7,"(l3,l9,tr3,k2)",p5,3,100,False,600.125,[],16037,13368,2669,False,600.025,[],OK
layered_xlarge_seed5,layered,xlarge,5,1000,3,conc,0,1,17037,1,0.6333,"(l3,l9,tr3)",0.7667,"(l3,l8,tr2,k1)",0.7667,"(l3,l8,tr2,k1)",p2,7,99,False,600.125,[],16037,13657,2380,False,600.008,[],OK
layered_xlarge_seed5,layered,xlarge,5,1000,3,both,1,1,17037,1,0.6333,"(l3,l9,tr3)",0.7333,"(l3,l9,tr3,k2)",0.7333,"(l3,l9,tr3,k2)",p5,5,93,False,600.125,[],16037,13590,2447,False,600.024,[],OK
