instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
industry_instances,industry,industry,0,0,3,off_off,0,0,151211810,279,0.0,"(harbor12,harbor6,tr13)",0.0,"(prodloc3,prodloc1,tr15,k12)",0.0,"(prodloc3,prodloc1,tr15,k12)",part4,98,598,False,2562.685,[],151211810,34692162,116519648,False,2505.903,[],OK
industry_instances,industry,industry,0,0,3,hetero,1,0,151211810,279,0.0,"(harbor12,harbor6,tr13)",0.0,"(prodloc41,prodloc33,tr15,k12)",0.0,"(prodloc41,prodloc33,tr15,k12)",part34,116,556,False,2562.685,[],151211810,36119670,115092140,False,2502.024,[],OK
industry_instances,industry,industry,0,0,3,conc,0,1,151211810,279,0.0,"(harbor12,harbor6,tr13)",0.0,"(prodloc3,prodloc1,tr15,k12)",0.0,"(prodloc3,prodloc1,tr15,k12)",part4,98,598,False,2562.685,[],151211810,34692162,116519648,False,2505.554,[],OK
industry_instances,industry,industry,0,0,3,both,1,1,151211810,279,0.0,"(harbor12,harbor6,tr13)",0.0,"(prodloc41,prodloc33,tr15,k12)",0.0,"(prodloc41,prodloc33,tr15,k12)",part34,116,556,False,2562.685,[],151211810,36119670,115092140,False,2501.822,[],OK
industry_instances,industry,industry,0,10000000,3,off_off,0,0,2942003080,279,0.0,"(harbor12,harbor6,tr13)",0.0,"(prodloc41,prodloc21,tr15,k20)",0.0,"(prodloc41,prodloc21,tr15,k20)",part19,139,572,False,2581.363,[],152003080,35959949,116043131,False,2509.159,[],OK
industry_instances,industry,industry,0,10000000,3,hetero,1,0,2942003080,279,0.0,"(harbor12,harbor6,tr13)",0.0,"(prodloc41,prodloc33,tr15,k14)",0.0,"(prodloc41,prodloc33,tr15,k14)",part9,153,587,False,2581.363,[],152003080,39649477,112353603,False,2501.915,[],OK
industry_instances,industry,industry,0,10000000,3,conc,0,1,2942003080,279,0.0,"(harbor12,harbor6,tr13)",0.0,"(prodloc41,prodloc21,tr15,k20)",0.0,"(prodloc41,prodloc21,tr15,k20)",part19,139,572,False,2581.363,[],152003080,35959949,116043131,False,2500.461,[],OK
industry_instances,industry,industry,0,10000000,3,both,1,1,2942003080,279,0.0,"(harbor12,harbor6,tr13)",0.0,"(prodloc41,prodloc33,tr15,k14)",0.0,"(prodloc41,prodloc33,tr15,k14)",part9,153,587,False,2581.363,[],152003080,39649477,112353603,False,2501.878,[],OK
