instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_large_seed3,layered,large,3,300,3,off_off,0,0,20861,2,0.6333,"(l4,l5,tr2)",0.8,"(l2,l4,tr2,k4)",0.8,"(l2,l4,tr2,k4)",p3,20,52,False,300.089,[],20261,16162,4099,False,300.01,[],OK
layered_large_seed3,layered,large,3,300,3,hetero,1,0,20861,2,0.6333,"(l4,l5,tr2)",0.8667,"(l2,l5,tr2,k2)",0.8667,"(l2,l5,tr2,k2)",p3,6,47,False,300.089,[],20261,16162,4099,False,300.016,[],OK
layered_large_seed3,layered,large,3,300,3,conc,0,1,20861,2,0.6333,"(l4,l5,tr2)",0.8333,"(l6,l9,tr2,k4)",0.8333,"(l6,l9,tr2,k4)",p3,36,56,False,300.089,[],20261,17915,2346,False,300.021,[],OK
layered_large_seed3,layered,large,3,300,3,both,1,1,20861,2,0.6333,"(l4,l5,tr2)",0.8333,"(l6,l9,tr2,k3)",0.8333,"(l6,l9,tr2,k3)",p3,36,54,False,300.089,[],20261,18574,1687,False,300.099,[],OK
layered_large_seed4,layered,large,4,0,3,off_off,0,0,10441,1,0.5333,"(l1,l6,tr2)",0.8,"(l1,l6,tr2,k10)",0.8,"(l1,l6,tr2,k10)",p4,38,54,False,300.052,[],10441,9163,1278,False,300.01,[],OK
layered_large_seed4,layered,large,4,0,3,hetero,1,0,10441,1,0.5333,"(l1,l6,tr2)",0.8333,"(l6,l8,tr2,k6)",0.8333,"(l6,l8,tr2,k6)",p4,0,54,False,300.052,[],10441,9163,1278,False,300.017,[],OK
layered_large_seed4,layered,large,4,0,3,conc,0,1,10441,1,0.5333,"(l1,l6,tr2)",0.8,"(l6,l8,tr2,k2)",0.8,"(l6,l8,tr2,k2)",p4,19,61,False,300.052,[],10441,9394,1047,False,300.01,[],OK
layered_large_seed4,layered,large,4,0,3,both,1,1,10441,1,0.5333,"(l1,l6,tr2)",0.8,"(l6,l8,tr2,k5)",0.8,"(l6,l8,tr2,k5)",p4,34,56,False,300.052,[],10441,9163,1278,False,300.013,[],OK
layered_large_seed4,layered,large,4,300,3,off_off,0,0,11259,3,0.6333,"(l1,l4,tr1)",0.7667,"(l1,l4,tr1,k2)",0.7667,"(l1,l4,tr1,k2)",p4,15,48,False,300.038,[],10359,8878,1481,False,300.775,[],OK
layered_large_seed4,layered,large,4,300,3,hetero,1,0,11259,3,0.6333,"(l1,l4,tr1)",0.8,"(l1,l4,tr1,k2)",0.8,"(l1,l4,tr1,k2)",p4,2,53,False,300.038,[],10359,8845,1514,False,300.271,[],OK
