instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_paper,layered,paper,0,0,3,conc,0,1,3458,4,0.5,"(l1,l4,tr2)",0.75,"(l3,l5,tr2,k4)",0.75,"(l3,l5,tr2,k4)",p2,9,12,True,18.984,[],3458,2744,714,True,0.02,[],OK
layered_paper,layered,paper,0,0,3,both,1,1,3458,4,0.5,"(l1,l4,tr2)",0.75,"(l3,l5,tr2,k4)",0.75,"(l3,l5,tr2,k4)",p2,9,12,True,18.984,[],3458,2744,714,True,0.023,[],OK
layered_paper,layered,paper,0,1000,3,off_off,0,0,3654,0,0.7,"(l1,l4,tr2)",0.75,"(l1,l4,tr2,k1)",0.75,"(l1,l4,tr2,k1)",p2,11,20,True,12.84,[],3654,3108,546,True,0.026,[],OK
layered_paper,layered,paper,0,1000,3,hetero,1,0,3654,0,0.7,"(l1,l4,tr2)",0.85,"(l3,l5,tr2,k1)",0.85,"(l3,l5,tr2,k1)",p2,2,20,True,12.84,[],3654,3108,546,True,0.046,[],OK
layered_paper,layered,paper,0,1000,3,conc,0,1,3654,0,0.7,"(l1,l4,tr2)",0.8,"(l3,l5,tr2,k2)",0.8,"(l3,l5,tr2,k2)",p2,6,15,True,12.84,[],3654,3108,546,True,2.676,[],OK
layered_paper,layered,paper,0,1000,3,both,1,1,3654,0,0.7,"(l1,l4,tr2)",0.85,"(l3,l5,tr2,k1)",0.85,"(l3,l5,tr2,k1)",p2,3,15,True,12.84,[],3654,3108,546,False,30.013,[],OK
layered_small_seed1,layered,small,1,0,3,off_off,0,0,3456,6,0.3333,"(l1,l3,tr2)",0.8,"(l3,l5,tr1,k5)",0.8,"(l3,l5,tr1,k5)",p2,10,1,True,9.58,[],3456,2498,958,False,60.016,[],OK
layered_small_seed1,layered,small,1,0,3,hetero,1,0,3456,6,0.3333,"(l1,l3,tr2)",0.8,"(l3,l5,tr1,k3)",0.8,"(l3,l5,tr1,k3)",p2,10,1,True,9.58,[],3456,2498,958,False,60.016,[],OK
layered_small_seed1,layered,small,1,0,3,conc,0,1,3456,6,0.3333,"(l1,l3,tr2)",0.8,"(l3,l5,tr1,k3)",0.8,"(l3,l5,tr1,k3)",p2,10,1,True,9.58,[],3456,2498,958,False,60.024,[],OK
layered_small_seed1,layered,small,1,0,3,both,1,1,3456,6,0.3333,"(l1,l3,tr2)",0.8,"(l3,l5,tr1,k5)",0.8,"(l3,l5,tr1,k5)",p2,10,1,True,9.58,[],3456,2498,958,False,60.02,[],OK
layered_small_seed1,layered,small,1,1000,3,off_off,0,0,4588,0,0.6667,"(l1,l3,tr2)",0.8,"(l2,l4,tr1,k4)",0.8,"(l2,l4,tr1,k4)",p2,3,10,True,31.687,[],4588,3736,852,True,0.138,[],OK
layered_small_seed1,layered,small,1,1000,3,hetero,1,0,4588,0,0.6667,"(l1,l3,tr2)",0.8333,"(l2,l4,tr1,k2)",0.8333,"(l2,l4,tr1,k2)",p2,1,9,True,31.687,[],4588,3736,852,True,0.366,[],OK
layered_small_seed1,layered,small,1,1000,3,conc,0,1,4588,0,0.6667,"(l1,l3,tr2)",0.8667,"(l2,l3,tr2,k1)",0.8667,"(l2,l3,tr2,k1)",p2,2,5,True,31.687,[],4588,3736,852,True,1.291,[],OK
layered_small_seed1,layered,small,1,1000,3,both,1,1,4588,0,0.6667,"(l1,l3,tr2)",0.8667,"(l2,l3,tr2,k2)",0.8667,"(l2,l3,tr2,k2)",p2,1,5,True,31.687,[],4588,3736,852,True,1.808,[],OK
layered_small_seed2,layered,small,2,0,3,off_off,0,0,2187,2,0.5,"(l1,l6,tr1)",0.8,"(l1,l6,tr1,k1)",0.8,"(l1,l6,tr1,k1)",p2,2,5,True,8.126,[],2187,1927,260,True,0.028,[],OK
layered_small_seed2,layered,small,2,0,3,hetero,1,0,2187,2,0.5,"(l1,l6,tr1)",0.8,"(l1,l6,tr1,k1)",0.8,"(l1,l6,tr1,k1)",p2,2,5,True,8.126,[],2187,1927,260,True,0.027,[],OK
