instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_medium_seed1,layered,medium,1,0,3,off_off,0,0,9216,5,0.3,"(l2,l7,tr2)",0.8333,"(l5,l8,tr2,k3)",0.8333,"(l5,l8,tr2,k3)",p3,1,16,False,120.023,[],9216,7232,1984,False,120.018,[],OK
layered_medium_seed1,layered,medium,1,0,3,hetero,1,0,9216,5,0.3,"(l2,l7,tr2)",0.8333,"(l5,l8,tr2,k3)",0.8333,"(l5,l8,tr2,k3)",p3,1,16,False,120.023,[],9216,7232,1984,False,120.022,[],OK
