instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,r_heaviest_single_0.2,r_heaviest_single_0.4,r_heaviest_single_0.6,r_heaviest_single_0.8,r_heaviest_global_0.2,r_heaviest_global_0.4,r_heaviest_global_0.6,r_heaviest_global_0.8,r_first_single_0.2,r_first_single_0.4,r_first_single_0.6,r_first_single_0.8,r_first_global_0.2,r_first_global_0.4,r_first_global_0.6,r_first_global_0.8,r_last_single_0.2,r_last_single_0.4,r_last_single_0.6,r_last_single_0.8,r_last_global_0.2,r_last_global_0.4,r_last_global_0.6,r_last_global_0.8,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,first_s1_time,first_s1_cost,first_r_tr,first_s2_time,first_s2_cost,first_r_1,first_k_1,first_mono_count,first_concentrated_count,first_s1_dispatch_cost,first_s2_dispatch_cost,first_r_heaviest_single_0.2,first_r_heaviest_single_0.4,first_r_heaviest_single_0.6,first_r_heaviest_single_0.8,first_r_heaviest_global_0.2,first_r_heaviest_global_0.4,first_r_heaviest_global_0.6,first_r_heaviest_global_0.8,first_r_first_single_0.2,first_r_first_single_0.4,first_r_first_single_0.6,first_r_first_single_0.8,first_r_first_global_0.2,first_r_first_global_0.4,first_r_first_global_0.6,first_r_first_global_0.8,first_r_last_single_0.2,first_r_last_single_0.4,first_r_last_single_0.6,first_r_last_single_0.8,first_r_last_global_0.2,first_r_last_global_0.4,first_r_last_global_0.6,first_r_last_global_0.8,status
layered_small_seed1,layered,small,1,0,3,conc,0,1,4002,7,0.4667,"(l2,l4,tr1)",0.8333,"(l4,l5,tr1,k2)",0.8333,"(l4,l5,tr1,k2)",p2,3,4,0.5,0.5667,0.6,0.6667,0.0667,0.1667,0.2667,0.4333,0.5,0.5667,0.6,0.7667,0.0667,0.1333,0.3667,0.6,0.5,0.6667,0.7333,0.8,0.0667,0.2333,0.4667,0.6,True,33.653,[],4002,3714,288,False,100.009,[],0.015,16084,0.3,0.025,14110,0.8,0.8,19,4,16084,2926,0.3667,0.3667,0.3667,0.5333,0.0,0.0,0.0,0.1667,0.3667,0.5333,0.7,0.7,0.0,0.0333,0.2667,0.3,0.4667,0.5667,0.7333,0.7333,0.0,0.0667,0.2667,0.3,OK
layered_small_seed1,layered,small,1,500,3,off_off,0,0,5120,0,0.6667,"(l2,l4,tr1)",0.8333,"(l2,l4,tr1,k3)",0.8333,"(l2,l4,tr1,k3)",p2,7,19,0.6667,0.7333,0.7667,0.8333,0.0,0.1,0.2667,0.4333,0.6667,0.7333,0.7667,0.8667,0.0,0.1333,0.3333,0.5667,0.6667,0.7,0.7667,0.8333,0.0,0.0667,0.2667,0.5333,False,60.018,[],5120,4588,532,True,0.097,[],0.033,19584,0.3,0.027,29,0.8333,0.8333,4,21,16084,4844,0.3667,0.4333,0.5,0.5333,0.0,0.0333,0.0667,0.2,0.3667,0.4333,0.5667,0.6333,0.0,0.0667,0.1667,0.2667,0.3667,0.4,0.4667,0.6333,0.0,0.0333,0.1333,0.2667,OK
layered_small_seed1,layered,small,1,500,3,hetero,1,0,5120,0,0.6667,"(l2,l4,tr1)",0.8333,"(l2,l4,tr1,k4)",0.8333,"(l2,l4,tr1,k4)",p2,1,21,0.6667,0.7,0.7333,0.8333,0.0,0.1333,0.3,0.5,0.6667,0.7,0.7333,0.8333,0.0,0.1,0.3667,0.5,0.6667,0.7333,0.8,0.8667,0.0,0.1333,0.3667,0.6333,False,60.018,[],5120,4662,458,True,0.282,[],0.033,19584,0.3,0.025,4,0.8333,0.8333,4,21,16084,4844,0.3667,0.4333,0.5,0.5333,0.0,0.0333,0.0667,0.2,0.3667,0.4333,0.5667,0.6333,0.0,0.0667,0.1667,0.2667,0.3667,0.4,0.4667,0.6333,0.0,0.0333,0.1333,0.2667,OK
layered_small_seed1,layered,small,1,500,3,conc,0,1,5120,0,0.6667,"(l2,l4,tr1)",0.8333,"(l3,l5,tr1,k2)",0.8333,"(l3,l5,tr1,k2)",p2,4,16,0.6667,0.6667,0.7,0.8333,0.0,0.1333,0.2,0.4667,0.6667,0.6667,0.8,0.8667,0.0,0.1667,0.3667,0.5333,0.6667,0.7,0.8,0.8667,0.0,0.1667,0.3333,0.6,False,60.018,[],5120,5056,64,False,60.166,[],0.033,19584,0.3,0.026,13506,0.8333,0.8333,4,21,16084,4844,0.3667,0.4333,0.5,0.5333,0.0,0.0333,0.0667,0.2,0.3667,0.4333,0.5667,0.6333,0.0,0.0667,0.1667,0.2667,0.3667,0.4,0.4667,0.6333,0.0,0.0333,0.1333,0.2667,OK
layered_small_seed1,layered,small,1,0,3,both,1,1,4002,7,0.4667,"(l2,l4,tr1)",0.8,"(l2,l4,tr1,k9)",0.8,"(l2,l4,tr1,k9)",p2,2,4,0.5,0.5667,0.6,0.7667,0.0667,0.1667,0.2667,0.4667,0.5,0.5667,0.6,0.6667,0.0667,0.2333,0.3667,0.5,0.4667,0.6333,0.6667,0.8,0.0667,0.2667,0.4667,0.6,True,33.653,[],4002,3714,288,False,100.013,[],0.015,16084,0.3,0.025,14129,0.8,0.8,19,4,16084,2926,0.3667,0.3667,0.3667,0.5333,0.0,0.0,0.0,0.1667,0.3667,0.5333,0.7,0.7,0.0,0.0333,0.2667,0.3,0.4667,0.5667,0.7333,0.7333,0.0,0.0667,0.2667,0.3,OK
layered_small_seed1,layered,small,1,500,3,both,1,1,5120,0,0.6667,"(l2,l4,tr1)",0.8333,"(l3,l5,tr1,k4)",0.8333,"(l3,l5,tr1,k4)",p2,2,19,0.6667,0.7333,0.7667,0.8,0.0333,0.1,0.3,0.4,0.6667,0.7,0.7667,0.8333,0.0333,0.1333,0.3333,0.4667,0.6667,0.7333,0.7667,0.8667,0.0333,0.1667,0.3333,0.5333,False,60.018,[],5120,4800,320,False,60.05,[],0.033,19584,0.3,0.04,13510,0.8333,0.8333,4,21,16084,4844,0.3667,0.4333,0.5,0.5333,0.0,0.0333,0.0667,0.2,0.3667,0.4333,0.5667,0.6333,0.0,0.0667,0.1667,0.2667,0.3667,0.4,0.4667,0.6333,0.0,0.0333,0.1333,0.2667,OK
layered_small_seed1,layered,small,1,300,3,off_off,0,0,5070,1,0.4333,"(l2,l4,tr1)",0.8333,"(l2,l4,tr1,k6)",0.8333,"(l2,l4,tr1,k6)",p2,4,12,0.5333,0.6,0.6667,0.8333,0.0,0.1333,0.2333,0.4333,0.5,0.6667,0.7333,0.8333,0.0,0.0667,0.1667,0.5333,0.5333,0.7,0.7667,0.8667,0.0,0.1333,0.3,0.4667,False,100.017,[],4770,3950,820,True,4.478,[],0.034,18184,0.3,0.025,29,0.8,0.8,13,14,16084,4280,0.4,0.4333,0.5333,0.5333,0.0,0.0333,0.1667,0.2333,0.4667,0.5333,0.5333,0.5333,0.0,0.0667,0.1,0.2333,0.4667,0.5333,0.5333,0.5333,0.0,0.0,0.0333,0.3,OK
layered_small_seed1,layered,small,1,300,3,hetero,1,0,5070,1,0.4333,"(l2,l4,tr1)",0.8333,"(l2,l4,tr1,k6)",0.8333,"(l2,l4,tr1,k6)",p2,1,12,0.5,0.5667,0.6667,0.8333,0.0,0.1667,0.2667,0.4333,0.5333,0.7,0.7667,0.8333,0.0,0.2,0.3,0.5,0.6,0.6667,0.7333,0.9,0.0,0.1333,0.2667,0.6,False,100.017,[],4770,3950,820,True,8.882,[],0.034,18184,0.3,0.024,13,0.8,0.8,13,14,16084,4280,0.4,0.4333,0.5333,0.5333,0.0,0.0333,0.1667,0.2333,0.4667,0.5333,0.5333,0.5333,0.0,0.0667,0.1,0.2333,0.4667,0.5333,0.5333,0.5333,0.0,0.0,0.0333,0.3,OK
layered_small_seed1,layered,small,1,750,3,off_off,0,0,5072,0,0.6667,"(l1,l3,tr2)",0.8333,"(l3,l5,tr1,k1)",0.8333,"(l3,l5,tr1,k1)",p2,1,14,0.6667,0.7,0.7333,0.8333,0.0,0.1,0.2333,0.4667,0.6667,0.7,0.7667,0.8667,0.0,0.1,0.2667,0.5333,0.6667,0.7,0.7333,0.8333,0.0,0.1,0.2333,0.4667,False,60.124,[],5072,4038,1034,True,1.428,[],0.036,21334,0.3,0.026,34,0.8667,0.8667,7,14,16084,4816,0.4,0.4333,0.5,0.5333,0.0,0.0,0.1,0.1667,0.4333,0.5333,0.5667,0.6,0.0,0.0667,0.1667,0.2,0.4,0.4667,0.5,0.5333,0.0,0.0667,0.1,0.2,OK
layered_small_seed1,layered,small,1,750,3,hetero,1,0,5072,0,0.6667,"(l1,l3,tr2)",0.8333,"(l2,l3,tr1,k1)",0.8333,"(l2,l3,tr1,k1)",p2,0,14,0.6667,0.7,0.7333,0.8333,0.0,0.1333,0.2333,0.4,0.6667,0.7,0.7667,0.8333,0.0,0.1333,0.3,0.5,0.6667,0.7,0.7333,0.8333,0.0,0.1667,0.3333,0.5333,False,60.124,[],5072,4038,1034,True,1.772,[],0.036,21334,0.3,0.026,7,0.8667,0.8667,7,14,16084,4816,0.4,0.4333,0.5,0.5333,0.0,0.0,0.1,0.1667,0.4333,0.5333,0.5667,0.6,0.0,0.0667,0.1667,0.2,0.4,0.4667,0.5,0.5333,0.0,0.0667,0.1,0.2,OK
layered_small_seed1,layered,small,1,750,3,conc,0,1,5072,0,0.6667,"(l1,l3,tr2)",0.8,"(l3,l5,tr1,k1)",0.8,"(l3,l5,tr1,k1)",p2,5,15,0.7,0.7,0.7333,0.8,0.0333,0.1667,0.2333,0.3333,0.6667,0.7,0.7333,0.8667,0.0,0.1333,0.2333,0.5667,0.7,0.7333,0.7667,0.8,0.0333,0.2333,0.3,0.4,False,60.124,[],5072,4208,864,False,60.008,[],0.036,21334,0.3,0.026,14624,0.8667,0.8667,7,14,16084,4816,0.4,0.4333,0.5,0.5333,0.0,0.0,0.1,0.1667,0.4333,0.5333,0.5667,0.6,0.0,0.0667,0.1667,0.2,0.4,0.4667,0.5,0.5333,0.0,0.0667,0.1,0.2,OK
layered_small_seed1,layered,small,1,300,3,conc,0,1,5070,1,0.4333,"(l2,l4,tr1)",0.8,"(l4,l5,tr1,k4)",0.8,"(l4,l5,tr1,k4)",p2,7,12,0.5,0.5667,0.7,0.7667,0.0333,0.1,0.2,0.3667,0.5,0.5667,0.7,0.8,0.0333,0.1,0.3,0.4,0.5,0.5667,0.7667,0.8,0.0,0.1,0.3,0.5,False,100.017,[],4770,4440,330,False,100.009,[],0.034,18184,0.3,0.025,12600,0.8,0.8,13,14,16084,4280,0.4,0.4333,0.5333,0.5333,0.0,0.0333,0.1667,0.2333,0.4667,0.5333,0.5333,0.5333,0.0,0.0667,0.1,0.2333,0.4667,0.5333,0.5333,0.5333,0.0,0.0,0.0333,0.3,OK
layered_small_seed1,layered,small,1,750,3,both,1,1,5072,0,0.6667,"(l1,l3,tr2)",0.8,"(l2,l4,tr1,k5)",0.8,"(l2,l4,tr1,k5)",p2,2,13,0.6667,0.7,0.7667,0.8,0.0,0.1333,0.3,0.4,0.6667,0.7,0.7667,0.8,0.0,0.1333,0.3667,0.5333,0.6667,0.7,0.8,0.8667,0.0,0.2333,0.4333,0.6,False,60.124,[],5072,4870,202,False,60.066,[],0.036,21334,0.3,0.046,14631,0.8667,0.8667,7,14,16084,4816,0.4,0.4333,0.5,0.5333,0.0,0.0,0.1,0.1667,0.4333,0.5333,0.5667,0.6,0.0,0.0667,0.1667,0.2,0.4,0.4667,0.5,0.5333,0.0,0.0667,0.1,0.2,OK
layered_small_seed1,layered,small,1,1000,3,off_off,0,0,5072,0,0.6667,"(l1,l3,tr2)",0.8333,"(l3,l5,tr1,k1)",0.8333,"(l3,l5,tr1,k1)",p2,1,14,0.6667,0.7,0.7333,0.8333,0.0,0.1,0.2333,0.4667,0.6667,0.7,0.7667,0.8667,0.0,0.1,0.2667,0.5333,0.6667,0.7,0.7333,0.8333,0.0,0.1,0.2333,0.4667,False,60.031,[],5072,4038,1034,True,1.742,[],0.032,23084,0.3,0.026,34,0.8667,0.8667,7,14,16084,4816,0.4,0.4333,0.5,0.5333,0.0,0.0,0.1,0.1667,0.4333,0.5333,0.5667,0.6,0.0,0.0667,0.1667,0.2,0.4,0.4667,0.5,0.5333,0.0,0.0667,0.1,0.2,OK
layered_small_seed1,layered,small,1,1000,3,hetero,1,0,5072,0,0.6667,"(l1,l3,tr2)",0.8333,"(l2,l3,tr1,k1)",0.8333,"(l2,l3,tr1,k1)",p2,0,14,0.6667,0.7,0.7333,0.8333,0.0,0.1333,0.2333,0.4,0.6667,0.7,0.7667,0.8333,0.0,0.1333,0.3,0.5,0.6667,0.7,0.7333,0.8333,0.0,0.1667,0.3333,0.5333,False,60.031,[],5072,4038,1034,True,1.752,[],0.032,23084,0.3,0.027,7,0.8667,0.8667,7,14,16084,4816,0.4,0.4333,0.5,0.5333,0.0,0.0,0.1,0.1667,0.4333,0.5333,0.5667,0.6,0.0,0.0667,0.1667,0.2,0.4,0.4667,0.5,0.5333,0.0,0.0667,0.1,0.2,OK
layered_small_seed1,layered,small,1,300,3,both,1,1,5070,1,0.4333,"(l2,l4,tr1)",0.8333,"(l2,l4,tr1,k2)",0.8333,"(l2,l4,tr1,k2)",p2,3,10,0.5,0.5667,0.7,0.7667,0.0,0.1,0.3,0.4,0.5,0.6667,0.7667,0.8667,0.0,0.1333,0.3667,0.5,0.5,0.5667,0.7,0.7667,0.0,0.1333,0.3333,0.4,False,100.017,[],4770,4632,138,False,100.028,[],0.034,18184,0.3,0.015,12613,0.8,0.8,13,14,16084,4280,0.4,0.4333,0.5333,0.5333,0.0,0.0333,0.1667,0.2333,0.4667,0.5333,0.5333,0.5333,0.0,0.0667,0.1,0.2333,0.4667,0.5333,0.5333,0.5333,0.0,0.0,0.0333,0.3,OK
layered_small_seed1,layered,small,1,1000,3,conc,0,1,5072,0,0.6667,"(l1,l3,tr2)",0.8,"(l2,l3,tr1,k1)",0.8,"(l2,l3,tr1,k1)",p2,5,15,0.7,0.7,0.7333,0.8,0.0333,0.1667,0.2333,0.3333,0.6667,0.7,0.7333,0.8667,0.0,0.1333,0.2333,0.5667,0.7,0.7333,0.7667,0.8,0.0333,0.2333,0.3,0.4,False,60.031,[],5072,4208,864,False,60.006,[],0.032,23084,0.3,0.013,14624,0.8667,0.8667,7,14,16084,4816,0.4,0.4333,0.5,0.5333,0.0,0.0,0.1,0.1667,0.4333,0.5333,0.5667,0.6,0.0,0.0667,0.1667,0.2,0.4,0.4667,0.5,0.5333,0.0,0.0667,0.1,0.2,OK
layered_small_seed1,layered,small,1,500,3,off_off,0,0,5072,0,0.6667,"(l1,l3,tr2)",0.8333,"(l3,l5,tr1,k1)",0.8333,"(l3,l5,tr1,k1)",p2,1,14,0.6667,0.7,0.7333,0.8333,0.0,0.1,0.2333,0.4667,0.6667,0.7,0.7667,0.8667,0.0,0.1,0.2667,0.5333,0.6667,0.7,0.7333,0.8333,0.0,0.1,0.2333,0.4667,False,100.018,[],5072,4038,1034,True,0.913,[],0.032,19584,0.3,0.019,34,0.8667,0.8667,7,14,16084,4816,0.4,0.4333,0.5,0.5333,0.0,0.0,0.1,0.1667,0.4333,0.5333,0.5667,0.6,0.0,0.0667,0.1667,0.2,0.4,0.4667,0.5,0.5333,0.0,0.0667,0.1,0.2,OK
layered_small_seed1,layered,small,1,500,3,hetero,1,0,5072,0,0.6667,"(l1,l3,tr2)",0.8333,"(l2,l3,tr1,k1)",0.8333,"(l2,l3,tr1,k1)",p2,0,14,0.6667,0.7,0.7333,0.8333,0.0,0.1333,0.2333,0.4,0.6667,0.7,0.7667,0.8333,0.0,0.1333,0.3,0.5,0.6667,0.7,0.7333,0.8333,0.0,0.1667,0.3333,0.5333,False,100.018,[],5072,4038,1034,True,2.567,[],0.032,19584,0.3,0.025,7,0.8667,0.8667,7,14,16084,4816,0.4,0.4333,0.5,0.5333,0.0,0.0,0.1,0.1667,0.4333,0.5333,0.5667,0.6,0.0,0.0667,0.1667,0.2,0.4,0.4667,0.5,0.5333,0.0,0.0667,0.1,0.2,OK
layered_small_seed1,layered,small,1,1000,3,both,1,1,5072,0,0.6667,"(l1,l3,tr2)",0.8,"(l2,l4,tr1,k5)",0.8,"(l2,l4,tr1,k5)",p2,2,13,0.6667,0.7,0.7667,0.8,0.0,0.1333,0.3,0.4,0.6667,0.7,0.7667,0.8,0.0,0.1333,0.3667,0.5333,0.6667,0.7,0.8,0.8667,0.0,0.2333,0.4333,0.6,False,60.031,[],5072,4870,202,False,60.008,[],0.032,23084,0.3,0.026,14631,0.8667,0.8667,7,14,16084,4816,0.4,0.4333,0.5,0.5333,0.0,0.0,0.1,0.1667,0.4333,0.5333,0.5667,0.6,0.0,0.0667,0.1667,0.2,0.4,0.4667,0.5,0.5333,0.0,0.0667,0.1,0.2,OK
layered_small_seed2,layered,small,2,0,3,off_off,0,0,1707,3,0.3667,"(l1,l6,tr1)",0.7667,"(l1,l6,tr1,k4)",0.7667,"(l1,l6,tr1,k4)",p2,4,3,0.3667,0.3667,0.4333,0.5333,0.0333,0.0667,0.2,0.3333,0.5333,0.5333,0.7333,0.8,0.0667,0.1333,0.4667,0.6,0.4,0.4333,0.5333,0.5333,0.0667,0.1333,0.3,0.3333,True,16.278,[],1707,1391,316,True,0.205,[],0.042,15552,0.3333,0.015,19,1.0,1.0,14,4,15552,1521,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,1.0,0.0,0.1333,0.3,0.6,1.0,1.0,1.0,1.0,0.0333,0.0667,0.0667,0.2333,OK
layered_small_seed2,layered,small,2,0,3,hetero,1,0,1707,3,0.3667,"(l1,l6,tr1)",0.8333,"(l1,l6,tr1,k9)",0.8333,"(l1,l6,tr1,k9)",p2,0,3,0.4,0.4333,0.6333,0.7333,0.0667,0.1333,0.4,0.5333,0.4667,0.5333,0.6667,0.7,0.1333,0.2333,0.4333,0.5,0.5333,0.6,0.7333,0.8333,0.1,0.2,0.5,0.6333,True,16.278,[],1707,1391,316,True,0.239,[],0.042,15552,0.3333,0.018,14,1.0,1.0,14,4,15552,1521,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,1.0,0.0,0.1333,0.3,0.6,1.0,1.0,1.0,1.0,0.0333,0.0667,0.0667,0.2333,OK
