instance_name,instance_size,seed,div_weight,proxy,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,dominant_count,exposure_count,r_tr,worst_arc,r_1,worst_trip,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_large_seed1,custom,0,250,exposure,3,off_off,0,0,30069,24,8,0.4667,"(l2,l4,tr2)",0.8,"(l2,l4,tr2,k15)",45,27,False,299.063,"[[0.216, 45910], [0.229, 45327], [0.241, 45274], [0.254, 45168], [0.266, 45115], [0.279, 44767], [0.291, 41635], [0.304, 41287], [0.316, 40439], [0.329, 39547], [0.342, 39257], [0.354, 38967], [0.366, 38387], [0.379, 38097], [0.391, 37807], [0.404, 36959], [0.416, 30917], [0.429, 30069]]",28069,25907,2162,False,0.059,"[[0.059, []]]",OK
layered_large_seed1,custom,0,250,exposure,3,both,1,1,30069,24,8,0.4667,"(l2,l4,tr2)",0.8667,"(l2,l4,tr2,k15)",0,9,False,299.063,"[[0.216, 45910], [0.229, 45327], [0.241, 45274], [0.254, 45168], [0.266, 45115], [0.279, 44767], [0.291, 41635], [0.304, 41287], [0.316, 40439], [0.329, 39547], [0.342, 39257], [0.354, 38967], [0.366, 38387], [0.379, 38097], [0.391, 37807], [0.404, 36959], [0.416, 30917], [0.429, 30069]]",28069,22380,5689,False,9.501,"[[0.06, [45000, 19258]], [0.08, [40000, 11399]], [0.095, [39000, 11399]], [0.109, [38000, 11399]], [0.123, [37000, 11399]], [0.136, [36000, 11399]], [0.152, [35000, 12286]], [0.169, [35000, 12220]], [0.183, [35000, 11651]], [0.197, [35000, 11399]], [0.211, [34000, 14563]], [0.225, [34000, 13359]], [0.239, [34000, 12472]], [0.253, [34000, 11651]], [0.267, [33000, 13676]], [0.281, [33000, 12789]], [0.295, [33000, 12220]], [0.309, [33000, 11651]], [0.324, [32000, 13676]], [0.343, [32000, 12538]], [0.358, [31000, 12538]], [0.373, [30000, 12538]], [0.388, [29000, 13112]], [0.403, [29000, 12538]], [0.418, [28000, 13425]], [0.432, [28000, 13112]], [0.447, [28000, 12538]], [0.463, [27000, 13112]], [0.479, [27000, 12538]], [0.502, [27000, 11969]], [0.516, [27000, 11717]], [0.534, [27000, 11656]], [0.549, [27000, 11082]], [0.566, [26000, 12538]], [0.581, [26000, 11651]], [0.595, [26000, 11082]], [0.613, [25000, 11651]], [0.628, [25000, 11082]], [0.644, [24000, 12543]], [0.659, [24000, 11656]], [0.673, [24000, 11082]], [0.689, [23000, 11082]], [0.705, [22000, 11082]], [0.723, [21000, 11082]], [0.739, [20000, 11969]], [0.753, [20000, 11082]], [0.773, [19000, 11656]], [0.793, [18000, 11656]], [0.81, [17000, 11656]], [0.827, [16000, 11656]], [0.844, [15000, 11656]], [0.862, [14000, 11656]], [0.878, [13000, 11656]], [0.895, [12000, 11656]], [0.912, [11000, 11656]], [0.928, [10000, 11656]], [0.946, [9000, 11656]], [0.963, [8000, 11656]], [0.98, [7000, 11656]], [0.996, [6000, 11656]], [1.014, [5000, 11656]], [1.03, [4000, 11656]], [1.047, [3000, 11656]], [1.064, [2000, 11656]], [1.08, [2000, 10835]], [1.099, [2000, 10830]], [1.119, [2000, 10261]], [1.15, [1000, 11722]], [1.165, [1000, 10835]], [1.178, [1000, 10261]], [1.208, [1000, 10014]], [1.223, [1000, 9440]], [1.254, [1000, 9435]], [1.268, [1000, 8866]], [1.305, [1000, 8619]], [1.32, [1000, 8614]], [1.798, [0, 10014]], [1.813, [0, 9440]], [1.827, [0, 8871]], [1.841, [0, 8866]], [1.856, [0, 8619]], [1.87, [0, 8045]], [2.541, [0, 7476]], [2.703, [0, 6655]], [3.448, [0, 6408]], [3.463, [0, 6403]]]",OK
layered_large_seed1,custom,0,300,exposure,3,off_off,0,0,17399,54,1,0.6333,"(l1,l7,tr2)",0.8667,"(l1,l9,tr2,k2)",20,38,False,299.062,"[[0.211, 46310], [0.224, 45727], [0.236, 45674], [0.248, 45568], [0.26, 45515], [0.272, 45167], [0.284, 42035], [0.296, 41687], [0.308, 40839], [0.321, 39947], [0.333, 39657], [0.345, 39367], [0.357, 38787], [0.369, 38497], [0.381, 38207], [0.393, 37359], [0.405, 31317], [0.417, 30469], [79.939, 30429], [79.97, 30371], [80.471, 30286], [80.658, 30255], [80.706, 30231], [80.729, 30212], [80.765, 30189], [80.801, 30134], [80.821, 30046], [80.843, 29962], [80.863, 29960], [80.885, 29932], [80.903, 29614], [80.921, 29556], [80.939, 29526], [80.956, 29208], [80.974, 29163], [80.991, 29004], [81.009, 28686], [81.035, 28648], [81.201, 28633], [81.237, 28595], [81.375, 28567], [81.622, 28562], [81.643, 28464], [81.671, 28449], [81.692, 28391], [81.71, 28338], [81.731, 27869], [81.754, 27816], [83.825, 27798], [83.951, 27744], [84.078, 27721], [84.142, 27651], [138.674, 27581], [138.725, 27568], [138.744, 27038], [138.886, 27007], [139.088, 26966], [139.107, 26913], [139.124, 26701], [139.141, 26436], [139.158, 26383], [139.177, 26325], [139.196, 26249], [139.213, 25901], [139.233, 25424], [139.25, 25321], [139.278, 25268], [139.295, 25248], [139.312, 25195], [139.334, 25003], [139.351, 24738], [139.37, 24715], [139.393, 24288], [139.417, 24154], [139.436, 23864], [139.467, 23740], [139.525, 23708], [139.564, 23634], [139.71, 23617], [139.73, 23443], [139.942, 23420], [140.118, 23382], [140.137, 23324], [140.161, 23301], [140.214, 23228], [140.231, 23054], [140.251, 22948], [140.279, 22850], [140.31, 22426], [140.328, 22252], [140.345, 22194], [140.362, 21962], [140.415, 21876], [140.431, 21505], [140.447, 21399], [140.531, 21270], [140.548, 21240], [140.566, 21051], [140.588, 21038], [140.606, 20922], [140.625, 20819], [140.643, 20342], [140.664, 20213], [140.682, 20097], [140.7, 19981], [140.718, 19504], [140.741, 19398], [140.761, 19375], [140.779, 19292], [140.8, 19239], [140.845, 19229], [140.863, 19204], [140.882, 19171], [140.901, 19088], [140.919, 18939], [140.937, 18765], [140.963, 18750], [140.982, 18621], [141.001, 18447], [141.02, 18288], [141.042, 18235], [141.079, 18225], [141.133, 18192], [141.158, 18076], [141.189, 17947], [141.21, 17889], [141.23, 17811], [141.255, 17773], [141.279, 17758], [141.372, 17720], [141.63, 17717], [141.65, 17689], [141.668, 17611], [141.686, 17399]]",17099,16229,870,False,0.046,"[[0.046, []]]",OK
layered_large_seed1,custom,0,300,exposure,3,both,1,1,17399,54,1,0.6333,"(l1,l7,tr2)",0.8667,"(l5,l10,tr2,k1)",5,27,False,299.062,"[[0.211, 46310], [0.224, 45727], [0.236, 45674], [0.248, 45568], [0.26, 45515], [0.272, 45167], [0.284, 42035], [0.296, 41687], [0.308, 40839], [0.321, 39947], [0.333, 39657], [0.345, 39367], [0.357, 38787], [0.369, 38497], [0.381, 38207], [0.393, 37359], [0.405, 31317], [0.417, 30469], [79.939, 30429], [79.97, 30371], [80.471, 30286], [80.658, 30255], [80.706, 30231], [80.729, 30212], [80.765, 30189], [80.801, 30134], [80.821, 30046], [80.843, 29962], [80.863, 29960], [80.885, 29932], [80.903, 29614], [80.921, 29556], [80.939, 29526], [80.956, 29208], [80.974, 29163], [80.991, 29004], [81.009, 28686], [81.035, 28648], [81.201, 28633], [81.237, 28595], [81.375, 28567], [81.622, 28562], [81.643, 28464], [81.671, 28449], [81.692, 28391], [81.71, 28338], [81.731, 27869], [81.754, 27816], [83.825, 27798], [83.951, 27744], [84.078, 27721], [84.142, 27651], [138.674, 27581], [138.725, 27568], [138.744, 27038], [138.886, 27007], [139.088, 26966], [139.107, 26913], [139.124, 26701], [139.141, 26436], [139.158, 26383], [139.177, 26325], [139.196, 26249], [139.213, 25901], [139.233, 25424], [139.25, 25321], [139.278, 25268], [139.295, 25248], [139.312, 25195], [139.334, 25003], [139.351, 24738], [139.37, 24715], [139.393, 24288], [139.417, 24154], [139.436, 23864], [139.467, 23740], [139.525, 23708], [139.564, 23634], [139.71, 23617], [139.73, 23443], [139.942, 23420], [140.118, 23382], [140.137, 23324], [140.161, 23301], [140.214, 23228], [140.231, 23054], [140.251, 22948], [140.279, 22850], [140.31, 22426], [140.328, 22252], [140.345, 22194], [140.362, 21962], [140.415, 21876], [140.431, 21505], [140.447, 21399], [140.531, 21270], [140.548, 21240], [140.566, 21051], [140.588, 21038], [140.606, 20922], [140.625, 20819], [140.643, 20342], [140.664, 20213], [140.682, 20097], [140.7, 19981], [140.718, 19504], [140.741, 19398], [140.761, 19375], [140.779, 19292], [140.8, 19239], [140.845, 19229], [140.863, 19204], [140.882, 19171], [140.901, 19088], [140.919, 18939], [140.937, 18765], [140.963, 18750], [140.982, 18621], [141.001, 18447], [141.02, 18288], [141.042, 18235], [141.079, 18225], [141.133, 18192], [141.158, 18076], [141.189, 17947], [141.21, 17889], [141.23, 17811], [141.255, 17773], [141.279, 17758], [141.372, 17720], [141.63, 17717], [141.65, 17689], [141.668, 17611], [141.686, 17399]]",17099,15939,1160,False,300.013,"[[0.047, [20000, 29411]], [0.06, [20000, 28842]], [0.073, [19000, 29416]], [0.085, [18000, 29985]], [0.098, [18000, 29416]], [0.111, [17000, 29985]], [0.128, [17000, 22304]], [0.14, [17000, 21483]], [0.152, [17000, 20914]], [0.171, [17000, 19141]], [0.184, [17000, 18320]], [0.196, [17000, 17751]], [0.208, [16000, 19393]], [0.221, [16000, 19141]], [0.233, [16000, 18572]], [0.245, [15000, 19393]], [0.26, [15000, 19070]], [0.274, [15000, 18889]], [0.286, [15000, 18320]], [0.306, [14000, 23709]], [0.319, [14000, 23643]], [0.331, [14000, 22822]], [0.343, [14000, 22319]], [0.355, [14000, 22253]], [0.368, [14000, 21432]], [0.38, [14000, 21180]], [0.392, [14000, 20611]], [0.406, [14000, 17927]], [0.418, [14000, 17106]], [0.43, [14000, 16285]], [0.442, [14000, 15464]], [0.455, [14000, 14895]], [0.471, [13000, 21745]], [0.483, [13000, 21176]], [0.495, [12000, 22566]], [0.507, [12000, 21176]], [0.521, [12000, 19649]], [0.533, [12000, 18828]], [0.545, [12000, 18254]], [0.566, [12000, 17680]], [0.581, [11000, 20536]], [0.595, [11000, 20280]], [0.607, [11000, 20033]], [0.619, [11000, 20028]], [0.631, [11000, 19459]], [0.644, [11000, 19393]], [0.656, [11000, 19141]], [0.668, [11000, 18572]], [0.682, [11000, 18325]], [0.695, [11000, 18320]], [0.708, [11000, 17751]], [0.72, [10000, 21736]], [0.735, [10000, 20531]], [0.746, [10000, 19962]], [0.758, [10000, 19141]], [0.77, [10000, 18320]], [0.783, [10000, 17751]], [0.798, [10000, 17499]], [0.811, [10000, 16930]], [0.827, [10000, 16859]], [0.84, [10000, 16290]], [0.853, [10000, 15469]], [0.869, [9000, 19715]], [0.882, [9000, 18833]], [0.894, [9000, 18012]], [0.906, [9000, 17438]], [0.92, [9000, 17433]], [0.933, [9000, 16612]], [0.946, [9000, 16043]], [0.962, [8000, 22486]], [0.974, [8000, 21665]], [0.988, [8000, 21096]], [1.001, [8000, 20844]], [1.013, [8000, 20275]], [1.027, [8000, 20023]], [1.039, [8000, 19454]], [1.052, [8000, 19202]], [1.065, [8000, 18633]], [1.082, [8000, 18254]], [1.095, [8000, 18002]], [1.106, [8000, 17433]], [1.119, [8000, 17181]], [1.132, [8000, 16612]], [1.213, [7000, 21992]], [1.234, [7000, 21432]], [1.247, [7000, 21366]], [1.26, [7000, 20545]], [1.272, [7000, 19724]], [1.285, [7000, 19155]], [1.298, [7000, 18903]], [1.311, [7000, 18334]], [1.327, [7000, 18329]], [1.343, [7000, 18249]], [1.357, [7000, 17997]], [1.373, [7000, 17428]], [1.4, [6000, 21039]], [1.413, [6000, 20787]], [1.429, [6000, 20663]], [1.457, [6000, 20536]], [1.475, [6000, 20345]], [1.49, [6000, 19971]], [1.504, [6000, 19724]], [1.523, [6000, 19453]], [1.536, [6000, 18884]], [1.552, [6000, 18315]], [1.675, [6000, 18002]], [1.728, [5000, 24843]], [1.743, [5000, 22500]], [1.755, [5000, 21679]], [1.799, [5000, 21498]], [1.811, [5000, 20924]], [1.824, [5000, 20858]], [1.837, [5000, 20611]], [1.849, [5000, 20037]], [1.863, [5000, 19468]], [1.942, [5000, 19463]], [1.964, [5000, 18894]], [1.997, [5000, 18889]]]",OK
layered_large_seed1,custom,0,350,exposure,3,off_off,0,0,30869,24,8,0.4667,"(l2,l4,tr2)",0.8,"(l2,l4,tr2,k15)",45,27,False,299.068,"[[0.211, 46710], [0.224, 46127], [0.236, 46074], [0.248, 45968], [0.26, 45915], [0.272, 45567], [0.284, 42435], [0.296, 42087], [0.308, 41239], [0.32, 40347], [0.332, 40057], [0.344, 39767], [0.356, 39187], [0.367, 38897], [0.379, 38607], [0.391, 37759], [0.404, 31717], [0.416, 30869]]",28069,25907,2162,False,0.063,"[[0.062, []]]",OK
layered_large_seed1,custom,0,350,exposure,3,both,1,1,30869,24,8,0.4667,"(l2,l4,tr2)",0.8667,"(l2,l4,tr2,k15)",0,9,False,299.068,"[[0.211, 46710], [0.224, 46127], [0.236, 46074], [0.248, 45968], [0.26, 45915], [0.272, 45567], [0.284, 42435], [0.296, 42087], [0.308, 41239], [0.32, 40347], [0.332, 40057], [0.344, 39767], [0.356, 39187], [0.367, 38897], [0.379, 38607], [0.391, 37759], [0.404, 31717], [0.416, 30869]]",28069,22380,5689,False,9.652,"[[0.063, [45000, 19258]], [0.084, [40000, 11399]], [0.099, [39000, 11399]], [0.114, [38000, 11399]], [0.128, [37000, 11399]], [0.143, [36000, 11399]], [0.158, [35000, 12286]], [0.176, [35000, 12220]], [0.19, [35000, 11651]], [0.205, [35000, 11399]], [0.219, [34000, 14563]], [0.233, [34000, 13359]], [0.248, [34000, 12472]], [0.262, [34000, 11651]], [0.277, [33000, 13676]], [0.291, [33000, 12789]], [0.306, [33000, 12220]], [0.32, [33000, 11651]], [0.335, [32000, 13676]], [0.355, [32000, 12538]], [0.37, [31000, 12538]], [0.386, [30000, 12538]], [0.401, [29000, 13112]], [0.418, [29000, 12538]], [0.433, [28000, 13425]], [0.448, [28000, 13112]], [0.463, [28000, 12538]], [0.479, [27000, 13112]], [0.496, [27000, 12538]], [0.519, [27000, 11969]], [0.534, [27000, 11717]], [0.553, [27000, 11656]], [0.568, [27000, 11082]], [0.586, [26000, 12538]], [0.602, [26000, 11651]], [0.617, [26000, 11082]], [0.635, [25000, 11651]], [0.65, [25000, 11082]], [0.667, [24000, 12543]], [0.682, [24000, 11656]], [0.697, [24000, 11082]], [0.714, [23000, 11082]], [0.731, [22000, 11082]], [0.749, [21000, 11082]], [0.765, [20000, 11969]], [0.78, [20000, 11082]], [0.801, [19000, 11656]], [0.822, [18000, 11656]], [0.839, [17000, 11656]], [0.857, [16000, 11656]], [0.874, [15000, 11656]], [0.893, [14000, 11656]], [0.91, [13000, 11656]], [0.927, [12000, 11656]], [0.944, [11000, 11656]], [0.961, [10000, 11656]], [0.979, [9000, 11656]], [0.996, [8000, 11656]], [1.013, [7000, 11656]], [1.03, [6000, 11656]], [1.048, [5000, 11656]], [1.065, [4000, 11656]], [1.082, [3000, 11656]], [1.1, [2000, 11656]], [1.116, [2000, 10835]], [1.136, [2000, 10830]], [1.156, [2000, 10261]], [1.188, [1000, 11722]], [1.203, [1000, 10835]], [1.218, [1000, 10261]], [1.248, [1000, 10014]], [1.264, [1000, 9440]], [1.295, [1000, 9435]], [1.31, [1000, 8866]], [1.348, [1000, 8619]], [1.362, [1000, 8614]], [1.852, [0, 10014]], [1.867, [0, 9440]], [1.881, [0, 8871]], [1.895, [0, 8866]], [1.91, [0, 8619]], [1.925, [0, 8045]], [2.61, [0, 7476]], [2.776, [0, 6655]], [3.528, [0, 6408]], [3.544, [0, 6403]]]",OK
layered_large_seed1,custom,0,400,exposure,3,off_off,0,0,31269,24,8,0.4667,"(l2,l4,tr2)",0.8,"(l2,l4,tr2,k15)",45,27,False,299.063,"[[0.217, 47110], [0.231, 46527], [0.243, 46474], [0.256, 46368], [0.268, 46315], [0.281, 45967], [0.293, 42835], [0.305, 42487], [0.318, 41639], [0.331, 40747], [0.343, 40457], [0.355, 40167], [0.367, 39587], [0.38, 39297], [0.392, 39007], [0.405, 38159], [0.417, 32117], [0.43, 31269]]",28069,25907,2162,False,0.06,"[[0.06, []]]",OK
layered_large_seed1,custom,0,400,exposure,3,both,1,1,31269,24,8,0.4667,"(l2,l4,tr2)",0.8667,"(l2,l4,tr2,k15)",0,9,False,299.063,"[[0.217, 47110], [0.231, 46527], [0.243, 46474], [0.256, 46368], [0.268, 46315], [0.281, 45967], [0.293, 42835], [0.305, 42487], [0.318, 41639], [0.331, 40747], [0.343, 40457], [0.355, 40167], [0.367, 39587], [0.38, 39297], [0.392, 39007], [0.405, 38159], [0.417, 32117], [0.43, 31269]]",28069,22380,5689,False,9.579,"[[0.061, [45000, 19258]], [0.081, [40000, 11399]], [0.095, [39000, 11399]], [0.11, [38000, 11399]], [0.124, [37000, 11399]], [0.138, [36000, 11399]], [0.153, [35000, 12286]], [0.17, [35000, 12220]], [0.185, [35000, 11651]], [0.199, [35000, 11399]], [0.213, [34000, 14563]], [0.227, [34000, 13359]], [0.242, [34000, 12472]], [0.256, [34000, 11651]], [0.27, [33000, 13676]], [0.285, [33000, 12789]], [0.299, [33000, 12220]], [0.313, [33000, 11651]], [0.328, [32000, 13676]], [0.347, [32000, 12538]], [0.362, [31000, 12538]], [0.378, [30000, 12538]], [0.393, [29000, 13112]], [0.408, [29000, 12538]], [0.423, [28000, 13425]], [0.438, [28000, 13112]], [0.453, [28000, 12538]], [0.469, [27000, 13112]], [0.485, [27000, 12538]], [0.508, [27000, 11969]], [0.522, [27000, 11717]], [0.541, [27000, 11656]], [0.556, [27000, 11082]], [0.574, [26000, 12538]], [0.589, [26000, 11651]], [0.603, [26000, 11082]], [0.621, [25000, 11651]], [0.636, [25000, 11082]], [0.653, [24000, 12543]], [0.668, [24000, 11656]], [0.682, [24000, 11082]], [0.698, [23000, 11082]], [0.715, [22000, 11082]], [0.732, [21000, 11082]], [0.749, [20000, 11969]], [0.764, [20000, 11082]], [0.784, [19000, 11656]], [0.804, [18000, 11656]], [0.821, [17000, 11656]], [0.838, [16000, 11656]], [0.856, [15000, 11656]], [0.874, [14000, 11656]], [0.891, [13000, 11656]], [0.908, [12000, 11656]], [0.924, [11000, 11656]], [0.942, [10000, 11656]], [0.96, [9000, 11656]], [0.977, [8000, 11656]], [0.993, [7000, 11656]], [1.01, [6000, 11656]], [1.028, [5000, 11656]], [1.044, [4000, 11656]], [1.061, [3000, 11656]], [1.078, [2000, 11656]], [1.095, [2000, 10835]], [1.114, [2000, 10830]], [1.134, [2000, 10261]], [1.166, [1000, 11722]], [1.18, [1000, 10835]], [1.194, [1000, 10261]], [1.224, [1000, 10014]], [1.24, [1000, 9440]], [1.271, [1000, 9435]], [1.285, [1000, 8866]], [1.323, [1000, 8619]], [1.338, [1000, 8614]], [1.823, [0, 10014]], [1.838, [0, 9440]], [1.852, [0, 8871]], [1.866, [0, 8866]], [1.881, [0, 8619]], [1.895, [0, 8045]], [2.576, [0, 7476]], [2.74, [0, 6655]], [3.488, [0, 6408]], [3.503, [0, 6403]]]",OK
layered_large_seed1,custom,0,450,exposure,3,off_off,0,0,18574,49,3,0.6333,"(l1,l7,tr1)",0.8667,"(l2,l6,tr2,k5)",16,46,False,299.063,"[[0.213, 47510], [0.226, 46927], [0.238, 46874], [0.251, 46768], [0.263, 46715], [0.275, 46367], [0.287, 43235], [0.299, 42887], [0.311, 42039], [0.324, 41147], [0.336, 40857], [0.348, 40567], [0.36, 39987], [0.372, 39697], [0.384, 39407], [0.396, 38559], [0.409, 32517], [0.421, 31669], [273.624, 31643], [274.431, 31628], [274.5, 31622], [274.528, 31617], [274.546, 31564], [274.576, 31473], [274.598, 31357], [274.618, 31183], [274.638, 31125], [274.662, 31019], [274.685, 31014], [274.709, 31009], [274.731, 30961], [274.75, 30956], [274.767, 30903], [274.792, 30893], [274.811, 30835], [274.832, 30787], [274.852, 30729], [275.204, 30684], [275.232, 30429], [275.289, 30371], [275.315, 30336], [275.336, 30283], [275.363, 30139], [282.388, 30109], [282.429, 30068], [282.725, 30064], [282.748, 30006], [283.903, 29974], [283.921, 29444], [283.938, 29391], [283.955, 29338], [283.972, 29285], [283.99, 29232], [284.008, 28755], [284.03, 28649], [284.075, 28553], [284.095, 28528], [284.113, 28490], [284.143, 28369], [284.164, 28334], [284.181, 28069], [284.267, 28066], [284.291, 28051], [284.387, 27738], [284.41, 27728], [284.43, 27675], [284.453, 27622], [284.476, 27589], [284.498, 27516], [284.518, 27039], [284.539, 26986], [284.559, 26933], [284.576, 26827], [284.593, 26774], [284.61, 26721], [284.626, 26668], [284.643, 26615], [284.66, 26350], [284.68, 26297], [284.698, 25820], [284.722, 25767], [284.749, 25623], [284.77, 25580], [284.795, 25530], [284.814, 25414], [284.856, 25212], [284.876, 25096], [284.901, 24864], [284.961, 24811], [284.988, 24655], [285.091, 24637], [285.118, 24425], [285.407, 24383], [285.429, 24330], [285.449, 24277], [285.468, 24224], [285.487, 24118], [285.507, 24002], [285.527, 23770], [285.549, 23680], [285.571, 23654], [285.751, 23548], [285.773, 23432], [285.79, 23316], [285.811, 23157], [285.831, 23104], [285.849, 22998], [285.873, 22945], [285.891, 22892], [285.909, 22839], [285.936, 22741], [285.957, 22680], [286.005, 22630], [286.025, 22577], [286.044, 22471], [286.079, 22355], [286.11, 22312], [286.131, 22302], [286.148, 22186], [286.261, 22181], [286.34, 22166], [293.146, 22162], [293.163, 22109], [293.411, 21999], [293.433, 21784], [293.449, 21693], [293.464, 21652], [293.479, 21561], [293.495, 21334], [293.512, 21243], [293.528, 21147], [293.544, 21003], [293.561, 20925], [293.578, 20910], [293.594, 20844], [293.611, 20766], [293.897, 20733], [296.918, 20681], [296.943, 20671], [296.963, 20565], [296.984, 20391], [297.006, 20217], [297.029, 20164], [297.141, 20131], [297.16, 20058], [297.177, 20005], [297.196, 19972], [297.424, 19971], [298.424, 19950], [298.442, 19897], [298.514, 19864], [298.532, 19806], [298.552, 19753], [298.57, 19687], [298.587, 19654], [298.605, 19488], [298.73, 19404], [298.805, 19384], [298.826, 19349], [298.846, 19303], [298.96, 19071], [298.979, 18839], [299.0, 18574]]",17224,17224,0,False,0.036,"[[0.036, []]]",OK
layered_large_seed1,custom,0,450,exposure,3,both,1,1,18574,49,3,0.6333,"(l1,l7,tr1)",0.9,"(l1,l7,tr1,k4)",7,38,False,299.063,"[[0.213, 47510], [0.226, 46927], [0.238, 46874], [0.251, 46768], [0.263, 46715], [0.275, 46367], [0.287, 43235], [0.299, 42887], [0.311, 42039], [0.324, 41147], [0.336, 40857], [0.348, 40567], [0.36, 39987], [0.372, 39697], [0.384, 39407], [0.396, 38559], [0.409, 32517], [0.421, 31669], [273.624, 31643], [274.431, 31628], [274.5, 31622], [274.528, 31617], [274.546, 31564], [274.576, 31473], [274.598, 31357], [274.618, 31183], [274.638, 31125], [274.662, 31019], [274.685, 31014], [274.709, 31009], [274.731, 30961], [274.75, 30956], [274.767, 30903], [274.792, 30893], [274.811, 30835], [274.832, 30787], [274.852, 30729], [275.204, 30684], [275.232, 30429], [275.289, 30371], [275.315, 30336], [275.336, 30283], [275.363, 30139], [282.388, 30109], [282.429, 30068], [282.725, 30064], [282.748, 30006], [283.903, 29974], [283.921, 29444], [283.938, 29391], [283.955, 29338], [283.972, 29285], [283.99, 29232], [284.008, 28755], [284.03, 28649], [284.075, 28553], [284.095, 28528], [284.113, 28490], [284.143, 28369], [284.164, 28334], [284.181, 28069], [284.267, 28066], [284.291, 28051], [284.387, 27738], [284.41, 27728], [284.43, 27675], [284.453, 27622], [284.476, 27589], [284.498, 27516], [284.518, 27039], [284.539, 26986], [284.559, 26933], [284.576, 26827], [284.593, 26774], [284.61, 26721], [284.626, 26668], [284.643, 26615], [284.66, 26350], [284.68, 26297], [284.698, 25820], [284.722, 25767], [284.749, 25623], [284.77, 25580], [284.795, 25530], [284.814, 25414], [284.856, 25212], [284.876, 25096], [284.901, 24864], [284.961, 24811], [284.988, 24655], [285.091, 24637], [285.118, 24425], [285.407, 24383], [285.429, 24330], [285.449, 24277], [285.468, 24224], [285.487, 24118], [285.507, 24002], [285.527, 23770], [285.549, 23680], [285.571, 23654], [285.751, 23548], [285.773, 23432], [285.79, 23316], [285.811, 23157], [285.831, 23104], [285.849, 22998], [285.873, 22945], [285.891, 22892], [285.909, 22839], [285.936, 22741], [285.957, 22680], [286.005, 22630], [286.025, 22577], [286.044, 22471], [286.079, 22355], [286.11, 22312], [286.131, 22302], [286.148, 22186], [286.261, 22181], [286.34, 22166], [293.146, 22162], [293.163, 22109], [293.411, 21999], [293.433, 21784], [293.449, 21693], [293.464, 21652], [293.479, 21561], [293.495, 21334], [293.512, 21243], [293.528, 21147], [293.544, 21003], [293.561, 20925], [293.578, 20910], [293.594, 20844], [293.611, 20766], [293.897, 20733], [296.918, 20681], [296.943, 20671], [296.963, 20565], [296.984, 20391], [297.006, 20217], [297.029, 20164], [297.141, 20131], [297.16, 20058], [297.177, 20005], [297.196, 19972], [297.424, 19971], [298.424, 19950], [298.442, 19897], [298.514, 19864], [298.532, 19806], [298.552, 19753], [298.57, 19687], [298.587, 19654], [298.605, 19488], [298.73, 19404], [298.805, 19384], [298.826, 19349], [298.846, 19303], [298.96, 19071], [298.979, 18839], [299.0, 18574]]",17224,16891,333,False,300.011,"[[0.035, [13000, 31980]], [0.051, [12000, 30912]], [0.061, [11000, 30912]], [0.072, [10000, 31481]], [0.083, [10000, 30338]], [0.094, [9000, 30907]], [0.105, [9000, 30086]], [0.119, [9000, 29200]], [0.13, [9000, 28626]], [0.141, [9000, 28379]], [0.152, [9000, 27805]], [0.163, [8000, 29769]], [0.174, [8000, 29764]], [0.185, [8000, 29195]], [0.196, [8000, 28943]], [0.207, [8000, 28374]], [0.22, [8000, 27619]], [0.235, [8000, 27553]], [0.246, [8000, 27301]], [0.256, [8000, 26732]], [0.303, [8000, 26727]], [0.314, [8000, 26722]], [0.325, [8000, 26153]], [0.342, [7000, 29009]], [0.354, [7000, 28943]], [0.365, [7000, 28696]], [0.376, [7000, 28691]], [0.387, [7000, 28122]], [0.4, [7000, 27875]], [0.411, [7000, 27870]], [0.422, [7000, 27301]]]",OK
