instance,class,experiment,s1_name,s2_name,sweep_param,sweep_weight,s1_cost,s1_time,s1_optimal,s2_cost,s2_time,s2_optimal,total_trips,total_used_trips,R_1,R_TR,R_arc,A_1,concentrated_trips,mono_trips,overloaded_trips,empty_trips,max_concentration,s1_transport_cost,s1_underdiversified
paper_data,paper,ablation,S1-DIV,S2-FULL,,,4621,119.031,False,"[30, 80, 4445]",60.009,False,47,46,0.0,0.0,0.0,0.8,3,16,7,1,1.0,,
paper_data,paper,ablation,S1-DIV,S2-HET,,,4621,119.031,False,"[80, 4438]",60.009,False,47,46,0.0,0.0,0.0,0.7,3,16,9,1,1.0,,
paper_data,paper,ablation,S1-DIV,S2-VALW,,,4621,119.031,False,"[3030, 80, 4445]",60.01,False,47,46,0.0,0.0,0.0,0.8,3,16,7,1,1.0,,
paper_data,paper,ablation,S1-DIV,S2-WC,,,4621,119.031,False,"[30, 4438]",0.012,False,47,46,0.0,0.0,0.0,0.7,3,18,12,1,1.0,,
small_seed1,small,ablation,S1-COST,S2-BASE,,,0,3.989,True,[],0.012,False,211,198,0.0,0.0,0.5,1.0,60,136,119,13,1.0,54194,32
small_seed1,small,ablation,S1-COST,S2-EVEN,,,0,3.989,True,[48845],60.013,False,211,190,0.0,0.0,0.5,1.0,14,48,47,21,1.0,54194,32
small_seed1,small,ablation,S1-COST,S2-FULL,,,0,3.989,True,"[80, 170, 49963]",60.013,False,211,194,0.0,0.0,0.5,1.0,7,34,41,17,1.0,54194,32
small_seed1,small,ablation,S1-COST,S2-HET,,,0,3.989,True,"[165, 49162]",60.011,False,211,192,0.0,0.0,0.5,1.0,22,33,80,19,1.0,54194,32
small_seed1,small,ablation,S1-COST,S2-VALW,,,0,3.989,True,"[3416, 170, 49964]",60.013,False,211,194,0.0,0.0,0.5,1.0,7,34,42,17,1.0,54194,32
small_seed1,small,ablation,S1-COST,S2-WC,,,0,3.989,True,"[80, 49766]",60.012,False,211,193,0.0,0.0,0.5,1.0,7,53,88,18,1.0,54194,32
small_seed1,small,ablation,S1-DIV,S2-BASE,,,0,10.076,True,[],0.032,False,204,196,0.0,0.0345,0.7917,1.0,67,128,113,8,1.0,51056,0
small_seed1,small,ablation,S1-DIV,S2-EVEN,,,0,10.076,True,[46541],60.016,False,204,184,0.0,0.0345,0.7917,1.0,25,44,43,20,1.0,51056,0
small_seed1,small,ablation,S1-DIV,S2-FULL,,,0,10.076,True,"[120, 130, 48474]",60.013,False,204,192,0.0,0.0345,0.7917,1.0,12,26,33,12,1.0,51056,0
small_seed1,small,ablation,S1-DIV,S2-HET,,,0,10.076,True,"[110, 46992]",60.011,False,204,187,0.0,0.0345,0.7917,1.0,36,22,82,17,1.0,51056,0
small_seed1,small,ablation,S1-DIV,S2-VALW,,,0,10.076,True,"[4233, 120, 48470]",60.019,False,204,192,0.0,0.0345,0.7917,1.0,10,24,30,12,1.0,51056,0
small_seed1,small,ablation,S1-DIV,S2-WC,,,0,10.076,True,"[90, 48440]",60.013,False,204,192,0.0,0.0345,0.7917,1.0,9,54,82,12,1.0,51056,0
small_seed2,small,ablation,S1-COST,S2-BASE,,,1359,119.107,False,[],0.002,False,15,15,0.0,0.0,0.0,0.0,14,5,7,0,1.0,,
small_seed2,small,ablation,S1-COST,S2-EVEN,,,1359,119.107,False,[1345812],0.005,False,15,14,0.0,0.0,0.0,0.0,9,1,1,1,1.0,,
small_seed2,small,ablation,S1-COST,S2-FULL,,,1359,119.107,False,"[190, 5, 1366166]",0.004,False,15,15,0.0,0.0,0.0,0.0,9,1,0,0,1.0,,
small_seed2,small,ablation,S1-COST,S2-HET,,,1359,119.107,False,"[5, 1345808]",0.003,False,15,14,0.0,0.0,0.0,0.0,12,1,5,1,1.0,,
small_seed2,small,ablation,S1-COST,S2-VALW,,,1359,119.107,False,"[100764, 5, 1366166]",0.005,False,15,15,0.0,0.0,0.0,0.0,9,1,0,0,1.0,,
small_seed2,small,ablation,S1-COST,S2-WC,,,1359,119.107,False,"[190, 1366166]",0.003,False,15,15,0.0,0.0,0.0,0.0,9,1,1,0,1.0,,
small_seed2,small,ablation,S1-DIV,S2-BASE,,,0,27.439,True,[],0.002,False,8,8,0.0,0.025,0.0,0.0,6,0,0,0,1.0,,
small_seed2,small,ablation,S1-DIV,S2-EVEN,,,0,27.439,True,[1105536],0.002,False,8,8,0.0,0.025,0.0,0.0,6,0,0,0,1.0,,
small_seed2,small,ablation,S1-DIV,S2-FULL,,,0,27.439,True,"[120, 0, 1105536]",0.002,False,8,8,0.0,0.025,0.0,0.0,6,0,0,0,1.0,,
small_seed2,small,ablation,S1-DIV,S2-HET,,,0,27.439,True,"[0, 1105536]",0.001,False,8,8,0.0,0.025,0.0,0.0,6,0,0,0,1.0,,
small_seed2,small,ablation,S1-DIV,S2-VALW,,,0,27.439,True,"[61056, 0, 1105536]",0.001,False,8,8,0.0,0.025,0.0,0.0,6,0,0,0,1.0,,
small_seed2,small,ablation,S1-DIV,S2-WC,,,0,27.439,True,"[120, 1105536]",0.001,False,8,8,0.0,0.025,0.0,0.0,6,0,0,0,1.0,,
small_seed3,small,ablation,S1-COST,S2-BASE,,,0,0.302,True,[],0.01,False,200,197,0.0,0.0,1.0,2.0,46,94,89,3,1.0,52781,38
small_seed3,small,ablation,S1-COST,S2-EVEN,,,0,0.302,True,[49676],60.01,False,200,189,0.0,0.0,1.0,2.0,14,41,30,11,1.0,52781,38
small_seed3,small,ablation,S1-COST,S2-FULL,,,0,0.302,True,"[100, 120, 50444]",60.012,False,200,192,0.0,0.0,1.0,2.0,10,24,19,8,1.0,52781,38
small_seed3,small,ablation,S1-COST,S2-HET,,,0,0.302,True,"[120, 50425]",60.01,False,200,192,0.0,0.0,1.0,2.0,20,24,57,8,1.0,52781,38
small_seed3,small,ablation,S1-COST,S2-VALW,,,0,0.302,True,"[8353, 120, 50444]",60.013,False,200,192,0.0,0.0,1.0,2.0,10,24,19,8,1.0,52781,38
small_seed3,small,ablation,S1-COST,S2-WC,,,0,0.302,True,"[100, 50056]",60.011,False,200,191,0.0,0.0,1.0,2.0,10,49,65,9,1.0,52781,38
small_seed3,small,ablation,S1-DIV,S2-BASE,,,0,1.056,True,[],0.01,False,199,198,0.0,0.0526,0.5,2.0,21,86,73,1,1.0,52242,0
small_seed3,small,ablation,S1-DIV,S2-EVEN,,,0,1.056,True,[49471],60.012,False,199,189,0.0,0.0526,0.5,2.0,6,57,24,10,1.0,52242,0
small_seed3,small,ablation,S1-DIV,S2-FULL,,,0,1.056,True,"[60, 240, 49472]",60.012,False,199,189,0.0,0.0526,0.5,2.0,6,48,25,10,1.0,52242,0
small_seed3,small,ablation,S1-DIV,S2-HET,,,0,1.056,True,"[240, 49447]",60.011,False,199,189,0.0,0.0526,0.5,2.0,10,48,49,10,1.0,52242,0
small_seed3,small,ablation,S1-DIV,S2-VALW,,,0,1.056,True,"[4177, 240, 49472]",60.013,False,199,189,0.0,0.0526,0.5,2.0,6,48,25,10,1.0,52242,0
small_seed3,small,ablation,S1-DIV,S2-WC,,,0,1.056,True,"[60, 49447]",60.015,False,199,189,0.0,0.0526,0.5,2.0,6,64,59,10,1.0,52242,0
small_seed4,small,ablation,S1-COST,S2-BASE,,,0,3.047,True,[],0.015,False,237,220,0.0,0.0,0.6304,3.0,67,137,144,17,1.0,97578,32
small_seed4,small,ablation,S1-COST,S2-EVEN,,,0,3.047,True,[85774],60.013,False,237,211,0.0,0.0,0.6304,3.0,22,44,76,26,1.0,97578,32
small_seed4,small,ablation,S1-COST,S2-FULL,,,0,3.047,True,"[120, 155, 86435]",60.016,False,237,212,0.0,0.0,0.6304,3.0,11,31,82,25,1.0,97578,32
small_seed4,small,ablation,S1-COST,S2-HET,,,0,3.047,True,"[145, 85698]",60.012,False,237,211,0.0,0.0,0.6304,3.0,38,29,121,26,1.0,97578,32
small_seed4,small,ablation,S1-COST,S2-VALW,,,0,3.047,True,"[7803, 160, 85786]",60.015,False,237,211,0.0,0.0,0.6304,3.0,12,32,81,26,1.0,97578,32
small_seed4,small,ablation,S1-COST,S2-WC,,,0,3.047,True,"[110, 85698]",60.013,False,237,211,0.0,0.0,0.6304,3.0,8,49,120,26,1.0,97578,32
small_seed4,small,ablation,S1-DIV,S2-BASE,,,0,3.932,True,[],0.016,False,223,208,0.0,0.0278,0.0,1.0,70,132,138,15,1.0,90567,0
small_seed4,small,ablation,S1-DIV,S2-EVEN,,,0,3.932,True,[81418],60.013,False,223,201,0.0,0.0278,0.0,1.0,30,43,58,22,1.0,90567,0
small_seed4,small,ablation,S1-DIV,S2-FULL,,,0,3.932,True,"[150, 135, 81996]",60.016,False,223,203,0.0,0.0278,0.0,1.0,11,27,58,20,1.0,90567,0
small_seed4,small,ablation,S1-DIV,S2-HET,,,0,3.932,True,"[130, 81360]",60.013,False,223,201,0.0,0.0278,0.0,1.0,51,26,124,22,1.0,90567,0
small_seed4,small,ablation,S1-DIV,S2-VALW,,,0,3.932,True,"[7876, 135, 81997]",60.015,False,223,203,0.0,0.0278,0.0,1.0,12,27,60,20,1.0,90567,0
small_seed4,small,ablation,S1-DIV,S2-WC,,,0,3.932,True,"[150, 81936]",60.014,False,223,203,0.0,0.0278,0.0,1.0,13,55,118,20,1.0,90567,0
small_seed5,small,ablation,S1-COST,S2-BASE,,,0,3.62,True,[],0.014,False,234,234,0.0,0.0,0.8276,2.0,32,100,84,0,1.0,106536,25
small_seed5,small,ablation,S1-COST,S2-EVEN,,,0,3.62,True,[103306],1.675,False,234,228,0.0,0.0,0.8276,2.0,4,37,0,6,1.0,106536,25
small_seed5,small,ablation,S1-COST,S2-FULL,,,0,3.62,True,"[40, 160, 103306]",60.014,False,234,228,0.0,0.0,0.8276,2.0,4,32,0,6,1.0,106536,25
small_seed5,small,ablation,S1-COST,S2-HET,,,0,3.62,True,"[160, 103306]",60.011,False,234,228,0.0,0.0,0.8276,2.0,11,32,34,6,1.0,106536,25
small_seed5,small,ablation,S1-COST,S2-VALW,,,0,3.62,True,"[2836, 160, 103306]",60.014,False,234,228,0.0,0.0,0.8276,2.0,4,32,0,6,1.0,106536,25
small_seed5,small,ablation,S1-COST,S2-WC,,,0,3.62,True,"[40, 103306]",1.455,False,234,228,0.0,0.0,0.8276,2.0,4,60,60,6,1.0,106536,25
small_seed5,small,ablation,S1-DIV,S2-BASE,,,0,4.504,True,[],0.012,False,193,191,0.0,0.0667,0.6757,1.0,45,122,74,2,1.0,86970,0
small_seed5,small,ablation,S1-DIV,S2-EVEN,,,0,4.504,True,[83891],3.021,False,193,185,0.0,0.0667,0.6757,1.0,10,42,1,8,1.0,86970,0
small_seed5,small,ablation,S1-DIV,S2-FULL,,,0,4.504,True,"[100, 170, 83891]",60.014,False,193,185,0.0,0.0667,0.6757,1.0,10,34,1,8,1.0,86970,0
small_seed5,small,ablation,S1-DIV,S2-HET,,,0,4.504,True,"[170, 83890]",60.009,False,193,185,0.0,0.0667,0.6757,1.0,18,34,25,8,1.0,86970,0
small_seed5,small,ablation,S1-DIV,S2-VALW,,,0,4.504,True,"[7092, 170, 83891]",60.013,False,193,185,0.0,0.0667,0.6757,1.0,10,34,1,8,1.0,86970,0
small_seed5,small,ablation,S1-DIV,S2-WC,,,0,4.504,True,"[100, 83890]",60.011,False,193,185,0.0,0.0667,0.6757,1.0,9,43,19,8,1.0,86970,0
test_scaled,test,ablation,S1-COST,S2-BASE,,,4965876,119.091,False,[],0.004,False,8,,0.0,0.0,0.0,0.0,,,,,,,
test_scaled,test,ablation,S1-COST,S2-EVEN,,,4965876,119.091,False,[4965876],0.012,False,8,,0.0,0.0,0.0,0.0,,,,,,,
test_scaled,test,ablation,S1-COST,S2-FULL,,,4965876,119.091,False,"[150, 0, 4965876]",0.024,False,8,,0.0,0.0,0.0,0.0,,,,,,,
test_scaled,test,ablation,S1-COST,S2-HET,,,4965876,119.091,False,"[0, 4965876]",0.006,False,8,,0.0,0.0,0.0,0.0,,,,,,,
test_scaled,test,ablation,S1-COST,S2-VALW,,,4965876,119.091,False,"[73873, 0, 4965876]",0.023,False,8,,0.0,0.0,0.0,0.0,,,,,,,
test_scaled,test,ablation,S1-COST,S2-WC,,,4965876,119.091,False,"[150, 4965876]",0.009,False,8,,0.0,0.0,0.0,0.0,,,,,,,
test_scaled,test,ablation,S1-DIV,S2-BASE,,,6848343,119.118,False,[],0.005,False,12,,0.0,0.0,0.0,0.0,,,,,,,
test_scaled,test,ablation,S1-DIV,S2-EVEN,,,6848343,119.118,False,[6848228],0.654,False,12,,0.4615,0.0,0.0,0.0,,,,,,,
test_scaled,test,ablation,S1-DIV,S2-FULL,,,6848343,119.118,False,"[80, 0, 6848228]",0.25,False,12,,0.4615,0.0,0.0,0.0,,,,,,,
test_scaled,test,ablation,S1-DIV,S2-HET,,,6848343,119.118,False,"[0, 6848228]",0.579,False,12,,0.0125,0.0,0.0,0.0,,,,,,,
test_scaled,test,ablation,S1-DIV,S2-VALW,,,6848343,119.118,False,"[34491, 0, 6848228]",0.497,False,12,,0.4615,0.0,0.0,0.0,,,,,,,
test_scaled,test,ablation,S1-DIV,S2-WC,,,6848343,119.118,False,"[80, 6848228]",0.51,False,12,,0.0189,0.0,0.0,0.0,,,,,,,
